name,num_ordered,window,num_repeated,order_code_description,price_description,min_price,max_price,mean_price,median_price,min_volume_charge,max_volume_charge,mean_volume_charge,median_volume_charge
LABHIBCV,45,3,2,"DONOR,HIV-1/HCV/HBV NAT W/REFL",HC 6911 DONOR HIVI/HCV,410,410,410,410,820,820,820,820
LABHIBCV,45,7,3,"DONOR,HIV-1/HCV/HBV NAT W/REFL",HC 6911 DONOR HIVI/HCV,410,410,410,410,1230,1230,1230,1230
LABHIPA,1428,1,113,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 1,469,469,469,469,52997,52997,52997,52997
LABHIPA,1428,1,113,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 2,469,469,469,469,52997,52997,52997,52997
LABHIPA,1428,1,113,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 3,469,469,469,469,52997,52997,52997,52997
LABHIPA,1428,1,113,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 4,469,469,469,469,52997,52997,52997,52997
LABHIPA,1428,3,194,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 1,469,469,469,469,90986,90986,90986,90986
LABHIPA,1428,3,194,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 2,469,469,469,469,90986,90986,90986,90986
LABHIPA,1428,3,194,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 3,469,469,469,469,90986,90986,90986,90986
LABHIPA,1428,3,194,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 4,469,469,469,469,90986,90986,90986,90986
LABHIPA,1428,7,251,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 1,469,469,469,469,117719,117719,117719,117719
LABHIPA,1428,7,251,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 2,469,469,469,469,117719,117719,117719,117719
LABHIPA,1428,7,251,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 3,469,469,469,469,117719,117719,117719,117719
LABHIPA,1428,7,251,HEPARIN-INDUCED PLATELET AGG,HC HEP IND PLT AGGR 4,469,469,469,469,117719,117719,117719,117719
LABHITAB,2271,1,146,HEPARIN (HIT) AB,HC HEPARIN-INDUCED ANTIBODYT,231,231,231,231,33726,33726,33726,33726
LABHITAB,2271,3,314,HEPARIN (HIT) AB,HC HEPARIN-INDUCED ANTIBODYT,231,231,231,231,72534,72534,72534,72534
LABHITAB,2271,7,407,HEPARIN (HIT) AB,HC HEPARIN-INDUCED ANTIBODYT,231,231,231,231,94017,94017,94017,94017
LABHITIA,124,1,7,HIT FUNCTIONAL ASSAY,HC HEPARIN (HIT) ASSAY,203,203,203,203,1421,1421,1421,1421
LABHITIA,124,3,11,HIT FUNCTIONAL ASSAY,HC HEPARIN (HIT) ASSAY,203,203,203,203,2233,2233,2233,2233
LABHITIA,124,7,12,HIT FUNCTIONAL ASSAY,HC HEPARIN (HIT) ASSAY,203,203,203,203,2436,2436,2436,2436
LABHITPNL,52,1,2,HIT PANEL,HC HEPARIN-INDUCED ANTIBODYT,203,231,217,217,406,462,434,434
LABHITPNL,52,1,2,HIT PANEL,HC HEPARIN (HIT) ASSAY,203,231,217,217,406,462,434,434
LABHITPNL,52,3,3,HIT PANEL,HC HEPARIN-INDUCED ANTIBODYT,203,231,217,217,609,693,651,651
LABHITPNL,52,3,3,HIT PANEL,HC HEPARIN (HIT) ASSAY,203,231,217,217,609,693,651,651
LABHITPNL,52,7,3,HIT PANEL,HC HEPARIN-INDUCED ANTIBODYT,203,231,217,217,609,693,651,651
LABHITPNL,52,7,3,HIT PANEL,HC HEPARIN (HIT) ASSAY,203,231,217,217,609,693,651,651
LABHIVAB,95,1,5,HIV (TYPE 1 AND TYPE 2) ABY,HC ANTIB SEROL 1.2,38,280,159,159,190,1400,795,795
LABHIVAB,95,1,5,HIV (TYPE 1 AND TYPE 2) ABY,HC VIRAL EIA SINGLE TEST,38,280,159,159,190,1400,795,795
LABHIVAB,95,3,9,HIV (TYPE 1 AND TYPE 2) ABY,HC ANTIB SEROL 1.2,38,280,159,159,342,2520,1431,1431
LABHIVAB,95,3,9,HIV (TYPE 1 AND TYPE 2) ABY,HC VIRAL EIA SINGLE TEST,38,280,159,159,342,2520,1431,1431
LABHIVAB,95,7,9,HIV (TYPE 1 AND TYPE 2) ABY,HC ANTIB SEROL 1.2,38,280,159,159,342,2520,1431,1431
LABHIVAB,95,7,9,HIV (TYPE 1 AND TYPE 2) ABY,HC VIRAL EIA SINGLE TEST,38,280,159,159,342,2520,1431,1431
LABHIVDAG,26,7,1,HIV-1 DIRECT AG (ICD),HC 6942 HIV P24,150,150,150,150,150,150,150,150
LABHIVDS,45,1,1,HIV-1 AG DONON SCRN QUAL.,HC 6942 HIV-1 DIRECT AG,110,110,110,110,110,110,110,110
LABHIVDS,45,3,2,HIV-1 AG DONON SCRN QUAL.,HC 6942 HIV-1 DIRECT AG,110,110,110,110,220,220,220,220
LABHIVDS,45,7,3,HIV-1 AG DONON SCRN QUAL.,HC 6942 HIV-1 DIRECT AG,110,110,110,110,330,330,330,330
LABHIVQ2,592,1,12,HIV Quantitative PCR,HC HIV RNA PCR QUANT,1377,1377,1377,1377,16524,16524,16524,16524
LABHIVQ2,592,3,19,HIV Quantitative PCR,HC HIV RNA PCR QUANT,1377,1377,1377,1377,26163,26163,26163,26163
LABHIVQ2,592,7,25,HIV Quantitative PCR,HC HIV RNA PCR QUANT,1377,1377,1377,1377,34425,34425,34425,34425
LABHIVWBL,4562,1,180,ANTI-HIV,HC ANTIB SEROL 1.2,280,280,280,280,50400,50400,50400,50400
LABHIVWBL,4562,3,264,ANTI-HIV,HC ANTIB SEROL 1.2,280,280,280,280,73920,73920,73920,73920
LABHIVWBL,4562,7,305,ANTI-HIV,HC ANTIB SEROL 1.2,280,280,280,280,85400,85400,85400,85400
LABHMCY,540,1,23,Homocysteine,HC HOMOCYSTEINE,399,399,399,399,9177,9177,9177,9177
LABHMCY,540,3,25,Homocysteine,HC HOMOCYSTEINE,399,399,399,399,9975,9975,9975,9975
LABHMCY,540,7,27,Homocysteine,HC HOMOCYSTEINE,399,399,399,399,10773,10773,10773,10773
LABHSAB,159,1,4,VIRAL AB: HSV,HC HSV-2 AB IMMUNOBLOT,226,240,233,233,904,960,932,932
LABHSAB,159,1,4,VIRAL AB: HSV,HC HSV-I AB IMMUNOBLOT,226,240,233,233,904,960,932,932
LABHSAB,159,3,4,VIRAL AB: HSV,HC HSV-2 AB IMMUNOBLOT,226,240,233,233,904,960,932,932
LABHSAB,159,3,4,VIRAL AB: HSV,HC HSV-I AB IMMUNOBLOT,226,240,233,233,904,960,932,932
LABHSAB,159,7,4,VIRAL AB: HSV,HC HSV-2 AB IMMUNOBLOT,226,240,233,233,904,960,932,932
LABHSAB,159,7,4,VIRAL AB: HSV,HC HSV-I AB IMMUNOBLOT,226,240,233,233,904,960,932,932
LABHSCRP,150,1,7,High Sensitivity CRP,HC HIGH SENSITIVE CRP,190,190,190,190,1330,1330,1330,1330
LABHSCRP,150,3,9,High Sensitivity CRP,HC HIGH SENSITIVE CRP,190,190,190,190,1710,1710,1710,1710
LABHSCRP,150,7,13,High Sensitivity CRP,HC HIGH SENSITIVE CRP,190,190,190,190,2470,2470,2470,2470
LABHSCUL,49,1,1,Herpes Simplex Cult only,HC VIRUS ISOL HERPES,484,484,484,484,484,484,484,484
LABHSCUL,49,3,2,Herpes Simplex Cult only,HC VIRUS ISOL HERPES,484,484,484,484,968,968,968,968
LABHSCUL,49,7,3,Herpes Simplex Cult only,HC VIRUS ISOL HERPES,484,484,484,484,1452,1452,1452,1452
LABHSVCSF,203,1,2,"HSV DNA PCR QUAL, CSF",HC HSVCSF HSV DNA PCR QUAL CSF,637,637,637,637,1274,1274,1274,1274
LABHSVCSF,203,3,6,"HSV DNA PCR QUAL, CSF",HC HSVCSF HSV DNA PCR QUAL CSF,637,637,637,637,3822,3822,3822,3822
LABHSVCSF,203,7,8,"HSV DNA PCR QUAL, CSF",HC HSVCSF HSV DNA PCR QUAL CSF,637,637,637,637,5096,5096,5096,5096
LABHSVGM,302,1,8,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB NON SPEC TYPE,29,43,34.66666667,32,232,344,277.3333333,256
LABHSVGM,302,1,8,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB TYPE 1,29,43,34.66666667,32,232,344,277.3333333,256
LABHSVGM,302,1,8,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB TYPE 2,29,43,34.66666667,32,232,344,277.3333333,256
LABHSVGM,302,3,14,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB NON SPEC TYPE,29,43,34.66666667,32,406,602,485.3333333,448
LABHSVGM,302,3,14,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB TYPE 1,29,43,34.66666667,32,406,602,485.3333333,448
LABHSVGM,302,3,14,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB TYPE 2,29,43,34.66666667,32,406,602,485.3333333,448
LABHSVGM,302,7,15,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB NON SPEC TYPE,29,43,34.66666667,32,435,645,520,480
LABHSVGM,302,7,15,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB TYPE 1,29,43,34.66666667,32,435,645,520,480
LABHSVGM,302,7,15,HSV 1/2 IGM&TYPE-SPECIFIC IGG,HC 6942 HS AB TYPE 2,29,43,34.66666667,32,435,645,520,480
LABHSVIGG,114,3,1,HERPES SIMPLEX VIRUS IgG PANEL,HC HSVIGG HSV AB TYPE 1,226,240,233,233,226,240,233,233
LABHSVIGG,114,3,1,HERPES SIMPLEX VIRUS IgG PANEL,HC HSVIGG HSV AB TYPE 2,226,240,233,233,226,240,233,233
LABHSVIGG,114,7,2,HERPES SIMPLEX VIRUS IgG PANEL,HC HSVIGG HSV AB TYPE 1,226,240,233,233,452,480,466,466
LABHSVIGG,114,7,2,HERPES SIMPLEX VIRUS IgG PANEL,HC HSVIGG HSV AB TYPE 2,226,240,233,233,452,480,466,466
LABHSVM,58,1,1,HSV 1/2 IgM AB,HC 6942 HSV-1 IGM AB IFA,20,29,24.5,24.5,20,29,24.5,24.5
LABHSVM,58,1,1,HSV 1/2 IgM AB,HC 6942 HSV-2 IGM AB IFA,20,29,24.5,24.5,20,29,24.5,24.5
LABHSVM,58,3,1,HSV 1/2 IgM AB,HC 6942 HSV-1 IGM AB IFA,20,29,24.5,24.5,20,29,24.5,24.5
LABHSVM,58,3,1,HSV 1/2 IgM AB,HC 6942 HSV-2 IGM AB IFA,20,29,24.5,24.5,20,29,24.5,24.5
LABHSVM,58,7,2,HSV 1/2 IgM AB,HC 6942 HSV-1 IGM AB IFA,20,29,24.5,24.5,40,58,49,49
LABHSVM,58,7,2,HSV 1/2 IgM AB,HC 6942 HSV-2 IGM AB IFA,20,29,24.5,24.5,40,58,49,49
LABHSVPAN,144,3,1,HERPES SIMPLEX VIRUS AB PANEL,HC HSVPAN HSV AB NON SPECIFIC,204,240,223.3333333,226,204,240,223.3333333,226
LABHSVPAN,144,3,1,HERPES SIMPLEX VIRUS AB PANEL,HC HSVPAN HSV AB TYPE 1,204,240,223.3333333,226,204,240,223.3333333,226
LABHSVPAN,144,3,1,HERPES SIMPLEX VIRUS AB PANEL,HC HSVPAN HSV AB TYPE 2,204,240,223.3333333,226,204,240,223.3333333,226
LABHSVPAN,144,7,3,HERPES SIMPLEX VIRUS AB PANEL,HC HSVPAN HSV AB NON SPECIFIC,204,240,223.3333333,226,612,720,670,678
LABHSVPAN,144,7,3,HERPES SIMPLEX VIRUS AB PANEL,HC HSVPAN HSV AB TYPE 1,204,240,223.3333333,226,612,720,670,678
LABHSVPAN,144,7,3,HERPES SIMPLEX VIRUS AB PANEL,HC HSVPAN HSV AB TYPE 2,204,240,223.3333333,226,612,720,670,678
LABHSVPCR,364,1,4,"HERPES SIMPLEX VIRUS (HSV) PCR, CSF",HC HSVPCR HSV DNA PCR QL CSF,637,637,637,637,2548,2548,2548,2548
LABHSVPCR,364,3,14,"HERPES SIMPLEX VIRUS (HSV) PCR, CSF",HC HSVPCR HSV DNA PCR QL CSF,637,637,637,637,8918,8918,8918,8918
LABHSVPCR,364,7,24,"HERPES SIMPLEX VIRUS (HSV) PCR, CSF",HC HSVPCR HSV DNA PCR QL CSF,637,637,637,637,15288,15288,15288,15288
LABHSVQL,87,1,3,"HSV DNA PCR QUAL, NON LESION",HC HSV DNA AMP PROBE,637,637,637,637,1911,1911,1911,1911
LABHSVQL,87,3,8,"HSV DNA PCR QUAL, NON LESION",HC HSV DNA AMP PROBE,637,637,637,637,5096,5096,5096,5096
LABHSVQL,87,7,10,"HSV DNA PCR QUAL, NON LESION",HC HSV DNA AMP PROBE,637,637,637,637,6370,6370,6370,6370
LABHSVQLP,163,1,4,"HSV DNA PCR QUAL, PLASMA",HC HSVQLP HSV DNA PCR QUAL,637,637,637,637,2548,2548,2548,2548
LABHSVQLP,163,3,9,"HSV DNA PCR QUAL, PLASMA",HC HSVQLP HSV DNA PCR QUAL,637,637,637,637,5733,5733,5733,5733
LABHSVQLP,163,7,12,"HSV DNA PCR QUAL, PLASMA",HC HSVQLP HSV DNA PCR QUAL,637,637,637,637,7644,7644,7644,7644
LABHSVZL,367,1,27,"HSV/VZV PCR QUAL, LESION",HC HSVZL HSV AMP PCR LESION,388,637,512.5,512.5,10476,17199,13837.5,13837.5
LABHSVZL,367,1,27,"HSV/VZV PCR QUAL, LESION",HC HSVZL IAD NA APT EA ORG LSN,388,637,512.5,512.5,10476,17199,13837.5,13837.5
LABHSVZL,367,3,36,"HSV/VZV PCR QUAL, LESION",HC HSVZL HSV AMP PCR LESION,388,637,512.5,512.5,13968,22932,18450,18450
LABHSVZL,367,3,36,"HSV/VZV PCR QUAL, LESION",HC HSVZL IAD NA APT EA ORG LSN,388,637,512.5,512.5,13968,22932,18450,18450
LABHSVZL,367,7,48,"HSV/VZV PCR QUAL, LESION",HC HSVZL HSV AMP PCR LESION,388,637,512.5,512.5,18624,30576,24600,24600
LABHSVZL,367,7,48,"HSV/VZV PCR QUAL, LESION",HC HSVZL IAD NA APT EA ORG LSN,388,637,512.5,512.5,18624,30576,24600,24600
LABHV6DNA,251,1,11,"HERPES VIRAL 6 DNA, QUAL",HC 6942 HHV-6 DNA PCR,107,107,107,107,1177,1177,1177,1177
LABHV6DNA,251,3,25,"HERPES VIRAL 6 DNA, QUAL",HC 6942 HHV-6 DNA PCR,107,107,107,107,2675,2675,2675,2675
LABHV6DNA,251,7,37,"HERPES VIRAL 6 DNA, QUAL",HC 6942 HHV-6 DNA PCR,107,107,107,107,3959,3959,3959,3959
LABIBD,192,1,1,ANCA IBD W/REFLEX,HC 6959 IBD FLRST NONINF AB EA,40,40,40,40,40,40,40,40
LABIBD,192,1,1,ANCA IBD W/REFLEX,HC 6959 IBD FUNGUS AB SEMIQNT,40,40,40,40,40,40,40,40
LABIBD,192,3,4,ANCA IBD W/REFLEX,HC 6959 IBD FLRST NONINF AB EA,40,40,40,40,160,160,160,160
LABIBD,192,3,4,ANCA IBD W/REFLEX,HC 6959 IBD FUNGUS AB SEMIQNT,40,40,40,40,160,160,160,160
LABIBD,192,7,8,ANCA IBD W/REFLEX,HC 6959 IBD FLRST NONINF AB EA,40,40,40,40,320,320,320,320
LABIBD,192,7,8,ANCA IBD W/REFLEX,HC 6959 IBD FUNGUS AB SEMIQNT,40,40,40,40,320,320,320,320
LABIFEDE,16,1,1,"IMMUNOFIXATION, IgD & IgE",HC 6959 IMMUNOFIXATION IGD IGE,151,151,151,151,151,151,151,151
LABIFEDE,16,3,1,"IMMUNOFIXATION, IgD & IgE",HC 6959 IMMUNOFIXATION IGD IGE,151,151,151,151,151,151,151,151
LABIFEDE,16,7,1,"IMMUNOFIXATION, IgD & IgE",HC 6959 IMMUNOFIXATION IGD IGE,151,151,151,151,151,151,151,151
LABIGA,208,1,9,"IgA, Serum",HC IGA SERUM,213,213,213,213,1917,1917,1917,1917
LABIGA,208,3,9,"IgA, Serum",HC IGA SERUM,213,213,213,213,1917,1917,1917,1917
LABIGA,208,7,9,"IgA, Serum",HC IGA SERUM,213,213,213,213,1917,1917,1917,1917
LABIGET,810,1,21,Total IgE,HC TOTAL IGE,379,379,379,379,7959,7959,7959,7959
LABIGET,810,3,26,Total IgE,HC TOTAL IGE,379,379,379,379,9854,9854,9854,9854
LABIGET,810,7,30,Total IgE,HC TOTAL IGE,379,379,379,379,11370,11370,11370,11370
LABIGF,112,1,8,Insulin-like Growth Factor 1,HC INSULIN LIKE GROWTH FACT1,304,304,304,304,2432,2432,2432,2432
LABIGF,112,3,10,Insulin-like Growth Factor 1,HC INSULIN LIKE GROWTH FACT1,304,304,304,304,3040,3040,3040,3040
LABIGF,112,7,11,Insulin-like Growth Factor 1,HC INSULIN LIKE GROWTH FACT1,304,304,304,304,3344,3344,3344,3344
LABIGG,1366,1,79,"IgG, Serum",HC IGG SERUM,213,213,213,213,16827,16827,16827,16827
LABIGG,1366,3,120,"IgG, Serum",HC IGG SERUM,213,213,213,213,25560,25560,25560,25560
LABIGG,1366,7,162,"IgG, Serum",HC IGG SERUM,213,213,213,213,34506,34506,34506,34506
LABIGGS4,123,1,4,IgG Subclass 4,HC IGG 4,186,186,186,186,744,744,744,744
LABIGGS4,123,3,4,IgG Subclass 4,HC IGG 4,186,186,186,186,744,744,744,744
LABIGGS4,123,7,5,IgG Subclass 4,HC IGG 4,186,186,186,186,930,930,930,930
LABIGM,166,1,10,"IgM, Serum",HC IGM SERUM,213,213,213,213,2130,2130,2130,2130
LABIGM,166,3,15,"IgM, Serum",HC IGM SERUM,213,213,213,213,3195,3195,3195,3195
LABIGM,166,7,17,"IgM, Serum",HC IGM SERUM,213,213,213,213,3621,3621,3621,3621
LABIGP,511,1,18,"Ig PANEL, SER",HC IGA SERUM,213,213,213,213,3834,3834,3834,3834
LABIGP,511,1,18,"Ig PANEL, SER",HC IGG SERUM,213,213,213,213,3834,3834,3834,3834
LABIGP,511,1,18,"Ig PANEL, SER",HC IGM SERUM,213,213,213,213,3834,3834,3834,3834
LABIGP,511,3,28,"Ig PANEL, SER",HC IGA SERUM,213,213,213,213,5964,5964,5964,5964
LABIGP,511,3,28,"Ig PANEL, SER",HC IGG SERUM,213,213,213,213,5964,5964,5964,5964
LABIGP,511,3,28,"Ig PANEL, SER",HC IGM SERUM,213,213,213,213,5964,5964,5964,5964
LABIGP,511,7,32,"Ig PANEL, SER",HC IGA SERUM,213,213,213,213,6816,6816,6816,6816
LABIGP,511,7,32,"Ig PANEL, SER",HC IGG SERUM,213,213,213,213,6816,6816,6816,6816
LABIGP,511,7,32,"Ig PANEL, SER",HC IGM SERUM,213,213,213,213,6816,6816,6816,6816
LABINSL,119,1,56,"Insulin, unspecified",HC INSULIN (FAST/UNSPEC),181,181,181,181,10136,10136,10136,10136
LABINSL,119,3,62,"Insulin, unspecified",HC INSULIN (FAST/UNSPEC),181,181,181,181,11222,11222,11222,11222
LABINSL,119,7,63,"Insulin, unspecified",HC INSULIN (FAST/UNSPEC),181,181,181,181,11403,11403,11403,11403
LABINSLF,354,1,146,"Insulin, fasting",HC INSULIN (FAST/UNSPEC),181,181,181,181,26426,26426,26426,26426
LABINSLF,354,3,159,"Insulin, fasting",HC INSULIN (FAST/UNSPEC),181,181,181,181,28779,28779,28779,28779
LABINSLF,354,7,162,"Insulin, fasting",HC INSULIN (FAST/UNSPEC),181,181,181,181,29322,29322,29322,29322
LABIOPTH,223,1,143,Intra Operative PTH,HC I/IP PTH EACH SPECIMEN,786,786,786,786,112398,112398,112398,112398
LABIOPTH,223,3,144,Intra Operative PTH,HC I/IP PTH EACH SPECIMEN,786,786,786,786,113184,113184,113184,113184
LABIOPTH,223,7,145,Intra Operative PTH,HC I/IP PTH EACH SPECIMEN,786,786,786,786,113970,113970,113970,113970
LABISOF,451,1,26,Isolator-Fungus,HC ADDNL CONC. MTHDS,153,513,333,333,3978,13338,8658,8658
LABISOF,451,1,26,Isolator-Fungus,HC ISOLATOR-FUNGUS,153,513,333,333,3978,13338,8658,8658
LABISOF,451,3,35,Isolator-Fungus,HC ADDNL CONC. MTHDS,153,513,333,333,5355,17955,11655,11655
LABISOF,451,3,35,Isolator-Fungus,HC ISOLATOR-FUNGUS,153,513,333,333,5355,17955,11655,11655
LABISOF,451,7,43,Isolator-Fungus,HC ADDNL CONC. MTHDS,153,513,333,333,6579,22059,14319,14319
LABISOF,451,7,43,Isolator-Fungus,HC ISOLATOR-FUNGUS,153,513,333,333,6579,22059,14319,14319
LABISOSR,17,1,2,Isolator-Special Req,HC ADDNL CONC. MTHDS,153,499,326,326,306,998,652,652
LABISOSR,17,1,2,Isolator-Special Req,HC ISOLATOR-SPEC REG,153,499,326,326,306,998,652,652
LABISOSR,17,3,2,Isolator-Special Req,HC ADDNL CONC. MTHDS,153,499,326,326,306,998,652,652
LABISOSR,17,3,2,Isolator-Special Req,HC ISOLATOR-SPEC REG,153,499,326,326,306,998,652,652
LABISOSR,17,7,2,Isolator-Special Req,HC ADDNL CONC. MTHDS,153,499,326,326,306,998,652,652
LABISOSR,17,7,2,Isolator-Special Req,HC ISOLATOR-SPEC REG,153,499,326,326,306,998,652,652
LABJAK2,134,1,6,JANUS KINASE 2 V617F MUTATION,HC JAK2 JAN KINASE V617F VRNT,765,765,765,765,4590,4590,4590,4590
LABJAK2,134,3,7,JANUS KINASE 2 V617F MUTATION,HC JAK2 JAN KINASE V617F VRNT,765,765,765,765,5355,5355,5355,5355
LABJAK2,134,7,8,JANUS KINASE 2 V617F MUTATION,HC JAK2 JAN KINASE V617F VRNT,765,765,765,765,6120,6120,6120,6120
LABJO1ABY,90,1,2,ANTI-Jo1 ANTIBODY,HC JO1ABY EXT NA JO1 ANTIJO1AB,152,152,152,152,304,304,304,304
LABJO1ABY,90,3,2,ANTI-Jo1 ANTIBODY,HC JO1ABY EXT NA JO1 ANTIJO1AB,152,152,152,152,304,304,304,304
LABJO1ABY,90,7,4,ANTI-Jo1 ANTIBODY,HC JO1ABY EXT NA JO1 ANTIJO1AB,152,152,152,152,608,608,608,608
LABK,48118,1,32770,"Potassium, Ser/Plas",HC POTASSIUM,204,204,204,204,6685080,6685080,6685080,6685080
LABK,48118,3,37959,"Potassium, Ser/Plas",HC POTASSIUM,204,204,204,204,7743636,7743636,7743636,7743636
LABK,48118,7,39128,"Potassium, Ser/Plas",HC POTASSIUM,204,204,204,204,7982112,7982112,7982112,7982112
LABKOHP,212,1,9,KOH Prep,HC KOH PREP,270,270,270,270,2430,2430,2430,2430
LABKOHP,212,3,10,KOH Prep,HC KOH PREP,270,270,270,270,2700,2700,2700,2700
LABKOHP,212,7,10,KOH Prep,HC KOH PREP,270,270,270,270,2700,2700,2700,2700
LABKRAS,76,1,3,KRAS MUTATION DETECTION,HC KRAS VRNTS CONDONS 12AND13,2556,2556,2556,2556,7668,7668,7668,7668
LABKRAS,76,3,3,KRAS MUTATION DETECTION,HC KRAS VRNTS CONDONS 12AND13,2556,2556,2556,2556,7668,7668,7668,7668
LABKRAS,76,7,3,KRAS MUTATION DETECTION,HC KRAS VRNTS CONDONS 12AND13,2556,2556,2556,2556,7668,7668,7668,7668
LABKWB,171,1,46,"POTASSIUM, WHOLE BLOOD",HC POTASSIUM,204,204,204,204,9384,9384,9384,9384
LABKWB,171,3,51,"POTASSIUM, WHOLE BLOOD",HC POTASSIUM,204,204,204,204,10404,10404,10404,10404
LABKWB,171,7,54,"POTASSIUM, WHOLE BLOOD",HC POTASSIUM,204,204,204,204,11016,11016,11016,11016
LABLAC,68691,1,49732,Lactic Acid,HC LACTATE,330,330,330,330,16411560,16411560,16411560,16411560
LABLAC,68691,3,53754,Lactic Acid,HC LACTATE,330,330,330,330,17738820,17738820,17738820,17738820
LABLAC,68691,7,54901,Lactic Acid,HC LACTATE,330,330,330,330,18117330,18117330,18117330,18117330
LABLACWB,17767,1,12720,"LACTATE, WHOLE BLOOD",HC LACWB LACTATE,330,330,330,330,4197600,4197600,4197600,4197600
LABLACWB,17767,3,13672,"LACTATE, WHOLE BLOOD",HC LACWB LACTATE,330,330,330,330,4511760,4511760,4511760,4511760
LABLACWB,17767,7,14027,"LACTATE, WHOLE BLOOD",HC LACWB LACTATE,330,330,330,330,4628910,4628910,4628910,4628910
LABLAMOL,253,1,16,LAMOTRIGINE LEVEL,HC LAMOL QNT DRG NES,181,181,181,181,2896,2896,2896,2896
LABLAMOL,253,3,31,LAMOTRIGINE LEVEL,HC LAMOL QNT DRG NES,181,181,181,181,5611,5611,5611,5611
LABLAMOL,253,7,39,LAMOTRIGINE LEVEL,HC LAMOL QNT DRG NES,181,181,181,181,7059,7059,7059,7059
LABLDH,33432,1,14940,"LDH, Total, Ser/Plas",HC LDH TOTAL,193,193,193,193,2883420,2883420,2883420,2883420
LABLDH,33432,3,22551,"LDH, Total, Ser/Plas",HC LDH TOTAL,193,193,193,193,4352343,4352343,4352343,4352343
LABLDH,33432,7,23706,"LDH, Total, Ser/Plas",HC LDH TOTAL,193,193,193,193,4575258,4575258,4575258,4575258
LABLDLD,45,1,1,LDL Cholesterol,HC LDLD - DIRECT LDL CHOLESTEROL,219,219,219,219,219,219,219,219
LABLDLD,45,3,1,LDL Cholesterol,HC LDLD - DIRECT LDL CHOLESTEROL,219,219,219,219,219,219,219,219
LABLDLD,45,7,1,LDL Cholesterol,HC LDLD - DIRECT LDL CHOLESTEROL,219,219,219,219,219,219,219,219
LABLEGA,32,1,2,Legionella/Acid,HC LEGIONELL/ACID CULT,165,165,165,165,330,330,330,330
LABLEGA,32,3,2,Legionella/Acid,HC LEGIONELL/ACID CULT,165,165,165,165,330,330,330,330
LABLEGA,32,7,2,Legionella/Acid,HC LEGIONELL/ACID CULT,165,165,165,165,330,330,330,330
LABLEGD,53,1,7,Legionella Cult/Dir,HC LEGNLA CULT/DIR,165,165,165,165,1155,1155,1155,1155
LABLEGD,53,3,7,Legionella Cult/Dir,HC LEGNLA CULT/DIR,165,165,165,165,1155,1155,1155,1155
LABLEGD,53,7,9,Legionella Cult/Dir,HC LEGNLA CULT/DIR,165,165,165,165,1485,1485,1485,1485
LABLEGDA,1084,1,75,Legionella Cult/DirA,HC LEGIONELLA CULT/D+A,165,165,165,165,12375,12375,12375,12375
LABLEGDA,1084,3,92,Legionella Cult/DirA,HC LEGIONELLA CULT/D+A,165,165,165,165,15180,15180,15180,15180
LABLEGDA,1084,7,121,Legionella Cult/DirA,HC LEGIONELLA CULT/D+A,165,165,165,165,19965,19965,19965,19965
LABLEGDD,6,1,3,Legionella Cult/D&D,HC LEGNLA CLTR/D+D,165,165,165,165,495,495,495,495
LABLEGDD,6,3,3,Legionella Cult/D&D,HC LEGNLA CLTR/D+D,165,165,165,165,495,495,495,495
LABLEGDD,6,7,3,Legionella Cult/D&D,HC LEGNLA CLTR/D+D,165,165,165,165,495,495,495,495
LABLEGU,805,1,48,LEGIONELLA AG URINE,HC 6942 LEGIONELLA AG URINE,45,45,45,45,2160,2160,2160,2160
LABLEGU,805,3,52,LEGIONELLA AG URINE,HC 6942 LEGIONELLA AG URINE,45,45,45,45,2340,2340,2340,2340
LABLEGU,805,7,62,LEGIONELLA AG URINE,HC 6942 LEGIONELLA AG URINE,45,45,45,45,2790,2790,2790,2790
LABLEID,609,1,24,FACTOR V LEIDEN,HC LEID F5 LEIDEN VARIENT,578,578,578,578,13872,13872,13872,13872
