"","protocol_id","protocol_name","ct_orderset","order_id","description","ct_dw30m","ct_order","prob_order","ct_dw30m_noorderset","ct_med_noorderset","rate_dw30m_orderset","rate_dw30m_noorderset","RR_dw30m","ct_nodw30m_orderset","ct_nodw30m_noorderset","RR_pvalue"
"1540",1307,"IP BMT ALLOGENEIC READMISSION",2258,"200346","MAGNESIUM SULFATE IN 0.9 %NACL 2 GRAM/50 ML IV PGBK",10,675,0.298937112488928,578,30211,0.0148148148148148,0.0191321042004568,0.774343201332821,665,29633,0.503256354849592
"1541",1307,"IP BMT ALLOGENEIC READMISSION",2258,"209037","ACETAMINOPHEN 650 MG/20.3 ML PO SOLN",17,663,0.29362267493357,192,8611,0.0256410256410256,0.0222970618975729,1.14997329059829,646,8419,0.672124228988929
"1542",1307,"IP BMT ALLOGENEIC READMISSION",2258,"209508","METHYLPREDNISOLONE SOD SUC(PF) 40 MG/ML INJ SOLR",1,5,0.00221434898139947,155,3480,0.2,0.0445402298850575,4.49032258064516,4,3325,0.550017114954847
"1543",1307,"IP BMT ALLOGENEIC READMISSION",2258,"209509","METHYLPREDNISOLONE SOD SUC(PF) 125 MG/2 ML INJ SOLR",2,34,0.0150575730735164,275,8000,0.0588235294117647,0.034375,1.71122994652406,32,7725,0.757544925102445
"1544",1307,"IP BMT ALLOGENEIC READMISSION",2258,"210379","HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR",11,623,0.275907883082374,313,9164,0.0176565008025682,0.0341553906591008,0.516946240749953,612,8851,0.0347214379294398
"1545",1307,"IP BMT ALLOGENEIC READMISSION",2258,"212945","HEPARIN, PORCINE (PF) 5,000 UNIT/0.5 ML INJ SOLN",1,8,0.00354295837023915,452,13480,0.125,0.0335311572700297,3.72787610619469,7,13028,0.649770163706163
"1546",1307,"IP BMT ALLOGENEIC READMISSION",2258,"520073","MYCOPHENOLATE IVPB",1,12,0.00531443755535872,37,865,0.0833333333333333,0.0427745664739884,1.9481981981982,11,828,0.999999999999938
"1547",1307,"IP BMT ALLOGENEIC READMISSION",2258,"520098","TACROLIMUS IV INFUSION",3,48,0.0212577502214349,87,3271,0.0625,0.0265973708346072,2.34985632183908,45,3184,0.283384271835328
"1548",1307,"IP BMT ALLOGENEIC READMISSION",2258,"540003","TRIPLE MIX",9,616,0.272807794508415,60,2236,0.0146103896103896,0.0268336314847943,0.544480519480519,607,2176,0.109557712168388
"1549",1307,"IP BMT ALLOGENEIC READMISSION",2258,"540132","CYCLOSPORINE MODIFIED (GENGRAF) 25 MG PO CAPS",2,9,0.00398582816651904,30,642,0.222222222222222,0.0467289719626168,4.75555555555556,7,612,0.100580442178359
"1550",1307,"IP BMT ALLOGENEIC READMISSION",2258,"540301","POTASSIUM CHLORIDE ORAL SCALE",7,509,0.225420726306466,105,3653,0.0137524557956778,0.0287434984943882,0.478454485920105,502,3548,0.0700026675845892
"1551",1307,"IP BMT ALLOGENEIC READMISSION",2258,"540302","POTASSIUM CHLORIDE IV SCALE",12,684,0.302922940655447,150,4660,0.0175438596491228,0.0321888412017167,0.545029239766082,672,4510,0.0492180586423604
"1552",1307,"IP BMT ALLOGENEIC READMISSION",2258,"541084","CEFEPIME 2 GRAM/100 ML MINI-BAG PLUS",10,69,0.0305580159433127,277,3459,0.144927536231884,0.0800809482509396,1.80976298854183,59,3182,0.0838650523281628
"1553",1307,"IP BMT ALLOGENEIC READMISSION",2258,"541089","VANCOMYCIN 1 GRAM/100 ML CENTRAL LINE MINI-BAG PLUS",6,32,0.0141718334809566,112,785,0.1875,0.142675159235669,1.31417410714286,26,673,0.652313513205365
"1554",1307,"IP BMT ALLOGENEIC READMISSION",2258,"541119","MEROPENEM IN NS 500 MG/100 ML MINI-BAG PLUS",1,2,0.000885739592559787,19,408,0.5,0.0465686274509804,10.7368421052632,1,389,0.185406353297182
"1555",1307,"IP BMT ALLOGENEIC READMISSION",2258,"541271","PIPERACILLIN-TAZOBACTAM 3.375 GRAM/50 ML IVPB EXTENDED INFUSION",1,27,0.0119574844995571,466,8270,0.037037037037037,0.0563482466747279,0.657288189477031,26,7804,0.986850030574088
"1556",1307,"IP BMT ALLOGENEIC READMISSION",2258,"541273","PIPERACILLIN-TAZOBACTAM 4.5 GRAM/100 ML IVPB EXTENDED INFUSION",2,10,0.00442869796279894,148,1260,0.2,0.117460317460317,1.7027027027027,8,1112,0.753747555693581
"1557",1307,"IP BMT ALLOGENEIC READMISSION",2258,"541544","CEFEPIME 2 G/100 ML EXTENDED INFUSION MINI-BAG PLUS",2,11,0.00487156775907883,60,934,0.181818181818182,0.0642398286937901,2.83030303030303,9,874,0.340412506597774
"1558",1307,"IP BMT ALLOGENEIC READMISSION",2258,"9000000","ZZZ IMS TEMPLATE",1,49,0.0217006200177148,1035,28824,0.0204081632653061,0.0359075770191507,0.56835255841467,48,27789,0.842676157488176
"1559",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"101","ACETAMINOPHEN 325 MG PO TABS",9,293,0.322687224669604,981,42092,0.0307167235494881,0.0233060914187969,1.31796975295112,284,41111,0.520298485618769
"1560",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"2508","DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN",6,287,0.316079295154185,399,16019,0.0209059233449477,0.0249079218428117,0.839328285871473,281,15620,0.80997931342325
"1561",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"2509","DIPHENHYDRAMINE HCL 25 MG PO CAPS",8,284,0.312775330396476,356,12049,0.028169014084507,0.0295460204166321,0.953394524450071,276,11693,0.999999999999995
"1562",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"4560","LOPERAMIDE 2 MG PO CAPS",8,302,0.332599118942731,119,5178,0.0264900662251656,0.0229818462726922,1.1526517891925,294,5059,0.843706940510217
"1563",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"4572","LORAZEPAM 0.5 MG PO TABS",8,271,0.298458149779736,349,13238,0.029520295202952,0.0263634990179785,1.11974116875839,263,12889,0.897013986579153
"1564",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"8085","TRAZODONE 50 MG PO TABS",2,53,0.0583700440528634,334,11344,0.0377358490566038,0.0294428772919605,1.28166308891651,51,11010,0.999999999999436
"1565",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"9644","CLOTRIMAZOLE 10 MG MM TROC",1,26,0.0286343612334802,29,2750,0.0384615384615385,0.0105454545454545,3.64721485411141,25,2721,0.676387998128135
"1566",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"10011","FAMOTIDINE 20 MG PO TABS",14,198,0.218061674008811,472,16960,0.0707070707070707,0.0278301886792453,2.54066084574559,184,16488,0.000673248863469876
"1567",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"10467","LORAZEPAM 2 MG/ML INJ SOLN",8,283,0.311674008810573,749,20621,0.0282685512367491,0.0363221958197954,0.778272089523369,275,19872,0.575411540903291
"1568",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"14863","POTASSIUM CHLORID-D5-0.45%NACL 20 MEQ/L IV SOLP",2,71,0.0781938325991189,314,8762,0.028169014084507,0.035836566993837,0.78604108728806,69,8448,0.979515837381003
"1569",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"15846","HEPARIN (PORCINE) IN 5 % DEX 25,000 UNIT/250 ML(100 UNIT/ML) IV SOLP",7,187,0.205947136563877,68,899,0.0374331550802139,0.0756395995550612,0.494888329663416,180,831,0.0861128035508223
"1570",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"17362","HEPARIN, PORCINE (PF) 100 UNIT/ML IV SYRG",7,283,0.311674008810573,202,8865,0.0247349823321555,0.0227862380146644,1.08552286324039,276,8663,0.988896766420461
"1571",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"25119","CIPROFLOXACIN 500 MG PO TABS",2,65,0.0715859030837004,442,10593,0.0307692307692308,0.0417256678938922,0.737417333797424,63,10151,0.897036023289475
"1572",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"38285","ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML PO SUSP",8,284,0.312775330396476,71,5546,0.028169014084507,0.0128020194734944,2.20035707200952,276,5475,0.0546604450998462
"1573",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"92173","ZOLPIDEM 5 MG PO TABS",4,218,0.240088105726872,159,8203,0.018348623853211,0.019383152505181,0.94662743061566,214,8044,0.999999999999827
"1574",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"96559","PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK",1,12,0.013215859030837,1067,10067,0.0833333333333333,0.105989867885169,0.786238675413933,11,9000,0.999999999999996
"1575",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"96560","PIPERACILLIN-TAZOBACTAM-DEXTRS 4.5 GRAM/100 ML IV PGBK",1,7,0.00770925110132159,290,2601,0.142857142857143,0.111495578623606,1.28128078817734,6,2311,0.999999999999998
"1576",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"112593","FILGRASTIM 480 MCG/0.8 ML INJ SYRG",1,35,0.0385462555066079,70,1940,0.0285714285714286,0.0360824742268041,0.791836734693878,34,1870,0.999999999999998
"1577",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"117152","GLYCERIN-DIMETHICONE-PETRO, WH TP CREA",8,285,0.313876651982379,19,1429,0.0280701754385965,0.013296011196641,2.11117266851339,277,1410,0.116770705816033
"1578",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"124216","VANCOMYCIN IN D5W 1 GRAM/200 ML IV PGBK",1,15,0.0165198237885463,1951,16917,0.0666666666666667,0.115327776792576,0.578062532034854,14,14966,0.852882890539151
"1579",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"200345","MAGNESIUM SULFATE IN 0.9 %NACL 1 GRAM/50 ML IV SOLN",6,292,0.3215859030837,410,20810,0.0205479452054795,0.019702066314272,1.0429335115269,286,20400,0.999999999999534
"1580",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"200346","MAGNESIUM SULFATE IN 0.9 %NACL 2 GRAM/50 ML IV PGBK",5,289,0.318281938325991,578,30211,0.0173010380622837,0.0191321042004568,0.90429353096826,284,29633,0.991678055315456
"1581",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"209037","ACETAMINOPHEN 650 MG/20.3 ML PO SOLN",9,290,0.319383259911894,192,8611,0.0310344827586207,0.0222970618975729,1.39186422413793,281,8419,0.432953033915548
"1582",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"210379","HYDROCORTISONE SOD SUCC (PF) 100 MG/2 ML INJ SOLR",7,279,0.30726872246696,313,9164,0.025089605734767,0.0341553906591008,0.734572354483722,272,8851,0.511497923947275
"1583",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"540003","TRIPLE MIX",8,291,0.320484581497797,60,2236,0.0274914089347079,0.0268336314847943,1.02451317296678,283,2176,1
"1584",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"540301","POTASSIUM CHLORIDE ORAL SCALE",2,221,0.243392070484582,105,3653,0.00904977375565611,0.0287434984943882,0.31484593837535,219,3548,0.127656189878634
"1585",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"540302","POTASSIUM CHLORIDE IV SCALE",6,297,0.327092511013216,150,4660,0.0202020202020202,0.0321888412017167,0.627609427609428,291,4510,0.329138537876547
"1586",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"540960","MEROPENEM IN NS 1 GRAM/100 ML MINI-BAG PLUS",1,2,0.00220264317180617,302,3726,0.5,0.0810520665593129,6.16887417218543,1,3424,0.382426046187656
"1587",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"541084","CEFEPIME 2 GRAM/100 ML MINI-BAG PLUS",7,75,0.0825991189427313,277,3459,0.0933333333333333,0.0800809482509396,1.16548736462094,68,3182,0.839132503510895
"1588",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"541089","VANCOMYCIN 1 GRAM/100 ML CENTRAL LINE MINI-BAG PLUS",5,49,0.0539647577092511,112,785,0.102040816326531,0.142675159235669,0.715196793002915,44,673,0.560151959674523
"1589",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"541544","CEFEPIME 2 G/100 ML EXTENDED INFUSION MINI-BAG PLUS",1,14,0.0154185022026432,60,934,0.0714285714285714,0.0642398286937901,1.11190476190476,13,874,1
"1590",1309,"IP BMT AUTOLOGOUS READMISSION ORDERS",908,"9000000","ZZZ IMS TEMPLATE",4,11,0.0121145374449339,1035,28824,0.363636363636364,0.0359075770191507,10.1270092226614,7,27789,5.11288846215371e-07
"1591",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"250","ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU",1,62,0.0251113811259619,106,3939,0.0161290322580645,0.0269103833460269,0.599360925136945,61,3833,0.900191212820415
"1592",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"1300","CALCIUM CARBONATE 500 MG CALCIUM (1,250 MG) PO TABS",2,51,0.0206561360874848,94,2563,0.0392156862745098,0.03667577058135,1.06925323320818,49,2469,0.999999999999896
"1593",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"7327","SODIUM CHLORIDE 3 % INH NEBU",2,76,0.0307816929931146,13,454,0.0263157894736842,0.0286343612334802,0.919028340080972,74,441,0.999999999999997
"1594",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"7994","TOBRAMYCIN SULFATE 40 MG/ML INJ SOLN",6,10,0.00405022276225192,8,37,0.6,0.216216216216216,2.775,4,29,0.0494232061382861
"1595",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"19483","CALCIUM CARBONATE-VITAMIN D3 500 MG(1,250MG) -200 UNIT PO TABS",2,95,0.0384771162413933,27,2802,0.0210526315789474,0.00963597430406852,2.18479532163743,93,2775,0.565062349187606
"1596",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"25424","POLYETHYLENE GLYCOL 3350 17 GRAM PO PWPK",7,361,0.146213041717294,712,36910,0.0193905817174515,0.0192901652668653,1.00520557751564,354,36198,0.999999999999476
"1597",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"70536","FLUTICASONE 50 MCG/ACTUATION NASAL SPSN",1,36,0.0145808019441069,57,3947,0.0277777777777778,0.0144413478591335,1.92348927875244,35,3890,0.999999999999916
"1598",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"77973","FLUTICASONE-SALMETEROL 250-50 MCG/DOSE INH DSDV",1,28,0.0113406237343054,39,2261,0.0357142857142857,0.0172490048651039,2.07051282051282,27,2222,0.987607539026879
"1599",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"78668","IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INH NEBU",5,363,0.147023086269745,493,18456,0.0137741046831956,0.0267121803207629,0.515648835766852,358,17963,0.175163425799323
"1600",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"78941","TOBRAMYCIN IN 0.225 % NACL 300 MG/5 ML INH NEBU",2,39,0.0157958687727825,9,345,0.0512820512820513,0.0260869565217391,1.96581196581197,37,336,0.698241665637532
"1601",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"81505","CIPROFLOXACIN IN D5W 400 MG/200 ML IV PGBK",1,9,0.00364520048602673,242,3682,0.111111111111111,0.0657251493753395,1.69054178145087,8,3440,0.999999999999996
"1602",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"84953","PANTOPRAZOLE 20 MG PO TBEC",1,8,0.00324017820980154,41,1209,0.125,0.0339123242349049,3.6859756097561,7,1168,0.663474579820909
"1603",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"88043","PANTOPRAZOLE 40 MG PO TBEC",2,157,0.0635884973673552,624,31884,0.0127388535031847,0.0195709446744449,0.650906418422342,155,31260,0.742929252082316
"1604",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"89401","FLUTICASONE-SALMETEROL 500-50 MCG/DOSE INH DSDV",2,60,0.0243013365735115,15,1230,0.0333333333333333,0.0121951219512195,2.73333333333333,58,1215,0.410885905715656
"1605",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"92642","LEVALBUTEROL HCL 1.25 MG/3 ML INH NEBU",1,31,0.012555690562981,46,1262,0.032258064516129,0.0364500792393027,0.884992987377279,30,1216,0.999999999999997
"1606",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"94621","AZTREONAM IN DEXTROSE(ISO-OSM) 2 GRAM/50 ML IV PGBK",1,5,0.00202511138112596,3,54,0.2,0.0555555555555556,3.6,4,51,0.764632446680992
"1607",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"95901","PHYTONADIONE 5 MG PO TABS",3,52,0.02106115836371,137,2851,0.0576923076923077,0.0480533146264469,1.20058955642897,49,2714,0.999999999999996
"1608",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"110892","ENOXAPARIN 40 MG/0.4 ML SC SYRG",4,25,0.0101255569056298,499,13896,0.16,0.0359096142774899,4.45563126252505,21,13397,0.00534668750390256
"1609",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"112321","LINEZOLID 600 MG/300 ML IV SOLP",2,72,0.0291616038882139,51,1417,0.0277777777777778,0.0359915314043754,0.771786492374728,70,1366,0.967340362301028
"1610",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"200453","SODIUM CHLORIDE 7 % INH NEBU",2,316,0.127987039287161,9,470,0.00632911392405063,0.0191489361702128,0.330520393811533,314,461,0.23384274417268
"1611",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"208092","LIPASE-PROTEASE-AMYLASE 24,000-76,000 -120,000 UNIT PO CPDR",4,137,0.0554880518428514,55,1851,0.0291970802919708,0.0297136682874122,0.982614465826145,133,1796,0.999999999999999
"1612",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"210750","LIPASE-PROTEASE-AMYLASE 16,800-40,000 -70,000 UNIT PO CPDR",3,13,0.0052652895909275,5,140,0.230769230769231,0.0357142857142857,6.46153846153846,10,135,0.0177466687799448
"1613",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"221975","MULTIVIT-MIN-FA-COENZYME Q10 100-10 MCG-MG PO CAPS",2,157,0.0635884973673552,10,590,0.0127388535031847,0.0169491525423729,0.751592356687898,155,580,0.987412016512947
"1614",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"229996","LACTOBACILLUS RHAMNOSUS GG 15 BILLION CELL PO CPSP",1,71,0.0287565816119887,52,4244,0.0140845070422535,0.0122525918944392,1.14951245937161,70,4192,0.999999999999999
"1615",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"520011","TOBRAMYCIN IVPB",3,201,0.0814094775212637,35,711,0.0149253731343284,0.0492264416315049,0.30319829424307,198,676,0.0513089878097182
"1616",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"520045","MEROPENEM CUSTOM IVPB",2,86,0.0348319157553665,100,1654,0.0232558139534884,0.060459492140266,0.384651162790698,84,1554,0.231494356961273
"1617",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"520046","VANCOMYCIN IVPB (CUSTOM DOSE)",7,51,0.0206561360874848,1808,23328,0.137254901960784,0.0775034293552812,1.77095262883915,44,21520,0.183205579435171
"1618",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"520050","COLISTIMETHATE (COLISTIN) IVPB",3,50,0.0202511138112596,10,147,0.06,0.0680272108843537,0.882,47,137,0.999999999999998
"1619",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"540672","CIPROFLOXACIN IN NS IV 400 MG/250 ML IV",13,74,0.0299716484406642,1,39,0.175675675675676,0.0256410256410256,6.85135135135135,61,38,0.0453788184777699
"1620",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"540677","PIPERACILLIN-TAZOBACTAM 3.375 GRAM IN NS IV SOLN",8,36,0.0145808019441069,17,277,0.222222222222222,0.0613718411552347,3.62091503267974,28,260,0.00250886094884938
"1621",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"540678","PIPERACILLIN-TAZOBACTAM 4.5 GRAM IN NS IV SOLN",4,66,0.0267314702308627,8,95,0.0606060606060606,0.0842105263157895,0.71969696969697,62,87,0.798105891081707
"1622",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"540692","NS/BUDESONIDE NASAL IRRIGATION",2,321,0.130012150668287,14,318,0.00623052959501558,0.0440251572327044,0.141522029372497,319,304,0.0050451149066541
"1623",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"540699","CF ENEMA SOLUTION",2,15,0.00607533414337789,8,509,0.133333333333333,0.0157170923379175,8.48333333333333,13,501,0.0201253347998847
"1624",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"540967","PIPERACILLIN-TAZOBACTAM 4.5 GRAM/100 ML MINI-BAG PLUS",1,19,0.00769542324827866,135,2073,0.0526315789473684,0.065123010130246,0.808187134502924,18,1938,0.999999999999999
"1625",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"541098","CEFEPIME 1 GRAM/50 ML MINI-BAG PLUS",2,3,0.00121506682867558,199,1387,0.666666666666667,0.143475126171593,4.6465661641541,1,1188,0.0797504412836874
"1626",1352,"IP MED CYSTIC FIBROSIS ADMIT",2469,"541107","CEFTAZIDIME 2 GRAM/50 ML MINI-BAG PLUS",2,92,0.0372620494127177,18,257,0.0217391304347826,0.0700389105058366,0.310386473429952,90,239,0.14731719676617
"1627",1355,"IP GEN NEUTROPENIC FEVERS",407,"101","ACETAMINOPHEN 325 MG PO TABS",1,25,0.0614250614250614,981,42092,0.04,0.0233060914187969,1.71628950050968,24,41111,0.999999999999996
"1628",1355,"IP GEN NEUTROPENIC FEVERS",407,"7555","SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG PO TABS",2,3,0.00737100737100737,273,6399,0.666666666666667,0.0426629160806376,15.6263736263736,1,6126,9.41364222614971e-05
"1629",1355,"IP GEN NEUTROPENIC FEVERS",407,"96559","PIPERACILLIN-TAZOBACTAM-DEXTRS 3.375 GRAM/50 ML IV PGBK",10,27,0.0663390663390663,1067,10067,0.37037037037037,0.105989867885169,3.49439411295081,17,9000,3.60097047567243e-05
"1630",1355,"IP GEN NEUTROPENIC FEVERS",407,"112593","FILGRASTIM 480 MCG/0.8 ML INJ SYRG",2,6,0.0147420147420147,70,1940,0.333333333333333,0.0360824742268041,9.23809523809524,4,1870,0.00563423744922943
"1631",1355,"IP GEN NEUTROPENIC FEVERS",407,"520045","MEROPENEM CUSTOM IVPB",1,2,0.00491400491400491,100,1654,0.5,0.060459492140266,8.27,1,1554,0.263727453442821
"1632",1355,"IP GEN NEUTROPENIC FEVERS",407,"520046","VANCOMYCIN IVPB (CUSTOM DOSE)",13,46,0.113022113022113,1808,23328,0.282608695652174,0.0775034293552812,3.64640246248557,33,21520,9.12077991868073e-07
"1633",1355,"IP GEN NEUTROPENIC FEVERS",407,"540960","MEROPENEM IN NS 1 GRAM/100 ML MINI-BAG PLUS",1,4,0.00982800982800983,302,3726,0.25,0.0810520665593129,3.08443708609272,3,3424,0.748527920988681
"1634",1355,"IP GEN NEUTROPENIC FEVERS",407,"541084","CEFEPIME 2 GRAM/100 ML MINI-BAG PLUS",4,95,0.233415233415233,277,3459,0.0421052631578947,0.0800809482509396,0.525783773513205,91,3182,0.245828693449978
"1635",1355,"IP GEN NEUTROPENIC FEVERS",407,"541271","PIPERACILLIN-TAZOBACTAM 3.375 GRAM/50 ML IVPB EXTENDED INFUSION",1,29,0.0712530712530713,466,8270,0.0344827586206897,0.0563482466747279,0.611957969513098,28,7804,0.915218235797089
"1636",1355,"IP GEN NEUTROPENIC FEVERS",407,"541544","CEFEPIME 2 G/100 ML EXTENDED INFUSION MINI-BAG PLUS",2,28,0.0687960687960688,60,934,0.0714285714285714,0.0642398286937901,1.11190476190476,26,874,0.999999999999999
"1637",1355,"IP GEN NEUTROPENIC FEVERS",407,"541547","MEROPENEM 1 G/100 ML EXTENDED INFUSION MINI-BAG PLUS",1,4,0.00982800982800983,71,1342,0.25,0.0529061102831595,4.72535211267606,3,1271,0.524424189782573
"1638",1437,"IP PICC LINE PLACEMENT / EXCHANGE",17694,"81839","LIDOCAINE 4 % TP CREA",67,8876,0.501638973663389,31,996,0.00754844524560613,0.0311244979919679,0.242524240794313,8809,965,3.70751194033956e-12
"1639",1437,"IP PICC LINE PLACEMENT / EXCHANGE",17694,"126992","LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN",62,8914,0.50378659432576,457,11068,0.00695535113304914,0.0412902059992772,0.168450385865619,8852,10611,1.1323991717171e-51
"1640",1458,"RADIOLOGY CONTRAST DYE PREMEDICATION",827,"2508","DIPHENHYDRAMINE HCL 50 MG/ML INJ SOLN",14,175,0.211608222490931,399,16019,0.08,0.0249079218428117,3.21182957393484,161,15620,1.3194538993301e-05
