protocol_name,frac_out,n_pat_out,no_ttt_out,n_pres_out,frac_not,n_pat_not,no_ttt_not,n_pres_not,odds_ratio,fisher_pval,pval_str,drg_no,outlier,drg
SHC IP NSR ICU STROKE: SUBARACHANOID HEMORRHAGE,0.026,2,75,42,0.011,4,360,59,2.4,0.2820873331837427,0.282,2344,hi,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
SHC IP PAI PATIENT CONTROLLED ANALGESIA (PCA),0.026,2,75,4,0.011,4,360,5,2.4,0.2820873331837427,0.282,2344,hi,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
SHC IP SUR WHIPPLE/TOTAL PANCREATECTOMY POSTOP,0.012,1,85,13,0.002,1,472,13,5.55,0.2842569616763165,0.284,6268,hi,MAJOR LARGE BOWEL PROCEDURES
SHC IP PAI KETAMINE IV INFUSION,0.012,1,85,1,0.002,1,472,1,5.55,0.2842569616763165,0.284,6268,hi,MAJOR LARGE BOWEL PROCEDURES
IP ORT TRAUMA,0.012,1,85,21,0.002,1,472,22,5.55,0.2842569616763165,0.284,6268,hi,MAJOR LARGE BOWEL PROCEDURES
SHC IP GEN SBO GASTROGRAFIN STUDY,0.012,1,85,1,0.002,1,472,2,5.55,0.2842569616763165,0.284,6268,hi,MAJOR LARGE BOWEL PROCEDURES
SHC IP NAP (NOCTURNAL AWAKENING PREVENTION) IN THE ICU,0.007,1,145,2,0.001,1,799,1,5.51,0.2849871919639362,0.285,2459,lo,HIP JOINT REPLACEMENT
IP CAR CARDIOLOGY POST PROCEDURE - INPATIENT,0.03,2,64,8,0.077,26,311,125,0.37,0.2857976056420138,0.286,5613,lo,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC
IP GEN ALBUMIN,0.808,97,23,423,0.758,451,144,1061,1.35,0.2869028349909578,0.287,2392,hi,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP ONC TUMOR LYSIS SYNDROME TREATMENT,0.003,1,300,2,0.001,1,1631,2,5.44,0.2872534245034751,0.287,2592,hi,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP CAR ACUTE CORONARY SYNDROME/CHEST PAIN,0.003,1,300,3,0.001,1,1631,4,5.44,0.2872534245034751,0.287,2592,hi,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP NEU ICU TARGETED TEMPERATURE MANAGEMENT NORMOTHERMIA,0.003,1,300,1,0.001,1,1631,1,5.44,0.2872534245034751,0.287,2592,hi,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP CAR CIED PRE-PROCEDURE,0.003,1,300,1,0.001,1,1631,5,5.44,0.2872534245034751,0.287,2592,hi,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP CAR CARDIOLOGY POST PROCEDURE - INPATIENT,0.003,1,300,3,0.001,1,1631,3,5.44,0.2872534245034751,0.287,2592,hi,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP MED GENERAL ADMIT,0.128,6,41,30,0.084,33,359,203,1.59,0.2874504296209653,0.287,2376,lo,OTHER RESPIRATORY AND CHEST PROCEDURES
IP GEN ARGATROBAN IV INFUSION,0.029,2,67,5,0.071,28,364,46,0.39,0.2877139137643401,0.288,1748,lo,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
SHC IP GEN ELECTROLYTE REPLACEMENT SCALES,0.192,15,63,105,0.139,47,290,296,1.47,0.2891203044685468,0.289,1600,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC
SHC IP GYN/GYN-ONC OPEN ABDOMINAL SURGERY POSTOP,0.004,1,229,10,0.001,1,1234,1,5.39,0.2894356478114102,0.289,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
ED GI BLEED ,0.004,1,229,2,0.001,1,1234,4,5.39,0.2894356478114102,0.289,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP GENERAL INSULIN AND DIABETES DISCHARGE ORDER SET,0.024,2,81,4,0.011,5,457,19,2.26,0.2896055752274437,0.29,1806,hi,HEART FAILURE AND SHOCK WITH MCC
IP RESP INHALED MEDICATION NEBULIZER/MDI,0.024,2,81,2,0.011,5,457,7,2.26,0.2896055752274437,0.29,1806,hi,HEART FAILURE AND SHOCK WITH MCC
SHC IP PAI PATIENT CONTROLLED ANALGESIA (PCA),0.027,4,142,8,0.051,41,759,86,0.52,0.2899407206098007,0.29,2459,lo,HIP JOINT REPLACEMENT
IP ORT TRAUMA,0.022,1,44,27,0.005,2,371,24,4.22,0.2900626683048115,0.29,2474,lo,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
RETIRED IP MED ALCOHOL WITHDRAWAL PROPHYLAXIS PROTOCOL,0.024,2,80,16,0.011,4,375,30,2.34,0.2901094395155546,0.29,1748,hi,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
"IP VASCULAR ACCESS (PICC, EDPIV, USGPIV)",0.051,2,37,4,0.122,47,339,135,0.39,0.2904001399859967,0.29,2638,lo,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS
SHC IP NAP (NOCTURNAL AWAKENING PREVENTION) IN THE ICU,0.013,1,77,2,0.002,1,415,1,5.39,0.2911284295932528,0.291,8873,hi,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES
SHC IP NAP (NOCTURNAL AWAKENING PREVENTION) IN THE ICU,0.038,2,51,3,0.019,11,579,16,2.06,0.2914268576732706,0.291,2395,lo,CARDIAC VALVE PROCEDURES WITHOUT AMI OR COMPLEX PRINCIPAL DIAGNOSIS
IP INSULIN TRANSITION OFF IV INFUSION,0.297,11,26,52,0.399,174,262,891,0.64,0.2924657965564775,0.292,2398,lo,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES
IP MED ALCOHOL WITHDRAWAL,0.021,2,94,11,0.01,6,613,28,2.17,0.292792547234867,0.293,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
ED SEPSIS PROTOCOL,0.008,2,239,3,0.02,24,1200,50,0.42,0.2929545209864905,0.293,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP ORT TOTAL JOINT REPLACEMENT,0.069,4,54,89,0.039,16,394,396,1.82,0.2935614132509778,0.294,1930,lo,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
IP GEN VTE PROPHYLAXIS,0.029,2,66,2,0.073,32,405,38,0.38,0.2940386544052134,0.294,2448,lo,"MAJOR PANCREAS, LIVER AND SHUNT PROCEDURES"
SHC IP GEN SBO GASTROGRAFIN STUDY,0.069,7,95,14,0.042,18,413,32,1.69,0.2940488810005798,0.294,6267,hi,MAJOR SMALL BOWEL PROCEDURES
SHC IP GEN SBO GASTROGRAFIN STUDY,0.032,2,60,8,0.015,6,392,9,2.18,0.2943622118910161,0.294,2447,lo,OTHER DIGESTIVE SYSTEM DIAGNOSES
SHC RIS CT CONTRAST ORDER SET,0.037,2,52,2,0.092,36,354,48,0.38,0.2945986477187132,0.295,6427,lo,OTHER CHEMOTHERAPY
IP CAR IMPELLA,0.01,1,97,1,0.002,1,513,1,5.29,0.2948397034754981,0.295,2404,hi,PERCUTANEOUS CARDIAC INTERVENTION WITHOUT AMI
SHC IP REN HEMODIALYSIS/PUF,0.01,1,97,1,0.002,1,513,3,5.29,0.2948397034754981,0.295,2404,hi,PERCUTANEOUS CARDIAC INTERVENTION WITHOUT AMI
IP CAPR CARDIOVERSION,0.01,1,97,1,0.002,1,513,1,5.29,0.2948397034754981,0.295,2404,hi,PERCUTANEOUS CARDIAC INTERVENTION WITHOUT AMI
ED/IP MEDICATION ADMINISTRATION - URETHRAL ANESTHETIC FOR URINARY CATHETER INSERTION,0.01,1,97,1,0.002,1,513,1,5.29,0.2948397034754981,0.295,2404,hi,PERCUTANEOUS CARDIAC INTERVENTION WITHOUT AMI
SHC IP ICU PAIN MANAGEMENT,0.01,1,95,2,0.002,1,497,4,5.23,0.2973410325855519,0.297,1836,hi,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC
IP CAR PERIPHERAL AMIODARONE IV,0.01,1,95,2,0.002,1,497,1,5.23,0.2973410325855519,0.297,1836,hi,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC
IP MED GENERAL ADMIT,0.027,4,144,42,0.015,11,720,87,1.82,0.2974928824647294,0.297,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
IP SUR DAY OF SURGERY ORDERS,0.016,2,127,6,0.039,29,721,64,0.39,0.2977267767571208,0.298,2462,lo,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
SHC ANE PACU,0.514,19,18,246,0.415,181,255,2443,1.49,0.2985732531195054,0.299,2398,lo,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES
RETIRED IP MED ALCOHOL WITHDRAWAL PROPHYLAXIS PROTOCOL,0.011,2,180,20,0.005,3,652,15,2.41,0.2986198583614013,0.299,2460,hi,KNEE JOINT REPLACEMENT
RETIRE IP RAD INTERVENTIONAL RADIOLOGY POST TACE (WITH OR WITHOUT) ADMISSION,0.007,2,299,10,0.003,5,1627,25,2.18,0.2993788929412949,0.299,2592,hi,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP BONE MARROW BIOPSY AND ASPIRATE,0.007,2,299,2,0.003,5,1627,6,2.18,0.2993788929412949,0.299,2592,hi,SEPTICEMIA AND DISSEMINATED INFECTIONS
SHC IP TRANSESOPHAGEAL ECHO (TEE) ORDER SET,0.024,1,41,7,0.007,3,449,21,3.65,0.2999108155351734,0.3,8873,lo,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES
IP MED ALCOHOL WITHDRAWAL,0.014,1,71,4,0.003,1,368,9,5.18,0.3001855287569573,0.3,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
IP CAR EPS/ABLATION POST PROCEDURE,0.204,20,78,233,0.16,82,432,761,1.35,0.3004307495251518,0.3,2404,hi,PERCUTANEOUS CARDIAC INTERVENTION WITHOUT AMI
SHC IP NSR ICU NEUROSURGERY POSTOPERATIVE,0.625,75,45,1560,0.57,268,202,4908,1.26,0.3007844322778338,0.301,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
RETIRED IP SUBCUTANEOUS INSULIN ADJUSTMENT ORDER SET,0.04,10,238,40,0.028,29,1022,126,1.48,0.3008669441571897,0.301,1946,hi,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC
SVC SUR PRE-ADMISSION/PRE-OP,0.017,1,59,2,0.004,2,471,6,3.99,0.3016217842918741,0.302,6267,lo,MAJOR SMALL BOWEL PROCEDURES
SHC IP GU GENERAL ADMIT/POSTOP,0.017,1,59,5,0.004,2,471,8,3.99,0.3016217842918741,0.302,6267,lo,MAJOR SMALL BOWEL PROCEDURES
IP NEU STROKE ADMISSION,0.486,35,37,191,0.42,155,214,785,1.31,0.3018805019213255,0.302,2344,lo,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
IP CTS CARDIAC SURGERY TRANSFER,0.004,1,240,6,0.001,1,1223,13,5.1,0.3020421865383539,0.302,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC IP ICU NEUROMUSCULAR ADMIT,0.004,1,240,1,0.001,1,1223,5,5.1,0.3020421865383539,0.302,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
SHC IP ICU GI BLEED,0.004,1,240,4,0.001,1,1223,1,5.1,0.3020421865383539,0.302,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP GEN NEUTROPENIC FEVER,0.004,1,240,3,0.001,1,1223,2,5.1,0.3020421865383539,0.302,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP CAR ACUTE CORONARY SYNDROME/CHEST PAIN,0.004,1,240,3,0.001,1,1223,4,5.1,0.3020421865383539,0.302,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
RETIRED IP MED PANCREATITIS (ACUTE),0.004,1,240,5,0.001,1,1223,5,5.1,0.3020421865383539,0.302,2251,hi,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
RETIRED IP MED ALCOHOL WITHDRAWAL PROPHYLAXIS PROTOCOL,0.014,4,272,56,0.008,11,1338,137,1.79,0.3022286569032594,0.302,2334,hi,OPEN CRANIOTOMY EXCEPT TRAUMA
SHC IP/ED/CDU GEN COMFORT CARE - NON ICU UNITS,0.07,4,53,20,0.041,21,490,99,1.76,0.3022403630840089,0.302,1712,lo,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC
RETIRED IP SUBCUTANEOUS INSULIN ORDER SET,0.302,29,67,115,0.359,222,397,960,0.77,0.3026626437024513,0.303,2392,lo,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
ED GI BLEED ,0.005,1,218,2,0.001,2,1712,7,3.93,0.302971250948014,0.303,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
IP REN CAPD MANUAL EXCHANGE PERITONEAL DIALYSIS,0.005,1,218,1,0.001,2,1712,2,3.93,0.302971250948014,0.303,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
RETIRED ED PNEUMONIA,0.005,1,218,1,0.001,2,1712,4,3.93,0.302971250948014,0.303,2592,lo,SEPTICEMIA AND DISSEMINATED INFECTIONS
SHC IP ICU END OF LIFE CARE,0.051,2,37,7,0.026,10,376,72,2.03,0.3030034508547308,0.303,2638,lo,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS
IP ICU/CCU GENERAL ADMIT,0.062,5,76,17,0.106,41,346,374,0.56,0.3045156749983525,0.305,2352,lo,SEIZURE
SHC IP PREOP ORDERS CV SURGERY,0.026,2,76,4,0.012,5,411,10,2.16,0.3053860099917101,0.305,8873,hi,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES
IP CAR PERIPHERAL AMIODARONE IV,0.026,2,76,4,0.012,5,411,15,2.16,0.3053860099917101,0.305,8873,hi,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES
SHC IP NSR NEUROSURGERY ADMISSION/POST-OP,0.408,49,71,1160,0.462,217,253,5042,0.8,0.3058189952513773,0.306,1599,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC
RETIRED IP SUBCUTANEOUS INSULIN ORDER SET,0.057,4,66,25,0.034,21,602,100,1.74,0.3060250159232482,0.306,2259,lo,PSYCHOSES
IP CAR CARDIOLOGY POST PROCEDURE - OUTPATIENT,0.015,1,67,1,0.004,3,706,7,3.51,0.3072473361212041,0.307,2412,lo,HEART FAILURE
SHC IP VAD GENERAL ADMIT,0.015,1,67,1,0.004,3,706,3,3.51,0.3072473361212041,0.307,2412,lo,HEART FAILURE
IP TRS LIVER GENERAL ADMIT,0.034,2,57,12,0.016,6,360,23,2.11,0.3072572974292734,0.307,2638,hi,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS
SHC IP SUBCUTANEOUS INSULIN,0.042,4,92,19,0.024,12,486,65,1.76,0.3074033631879305,0.307,1836,hi,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC
PRE-ADMISSION/PRE-OP ORDERS,0.944,234,14,1317,0.958,1007,44,6057,0.73,0.3076012325048991,0.308,1946,hi,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC
IP CAR IMPELLA,0.008,1,119,3,0.002,1,594,1,4.99,0.3076923076923077,0.308,2392,hi,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY
IP SUR DAY OF SURGERY ORDERS,0.054,10,175,26,0.038,29,732,71,1.44,0.3080898762033451,0.308,2459,hi,HIP JOINT REPLACEMENT
IP MED GENERAL ADMIT,0.73,168,62,938,0.694,857,378,5370,1.2,0.3084355170983961,0.308,2251,lo,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC
IP ICU SUR/TRAUMA  ADMIT,0.007,1,147,4,0.001,1,730,6,4.97,0.3085562647551965,0.309,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
SHC CDU BACK PAIN,0.007,1,147,3,0.001,1,730,5,4.97,0.3085562647551965,0.309,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
SHC IP REN HEMODIALYSIS,0.007,1,147,6,0.001,1,730,1,4.97,0.3085562647551965,0.309,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
SHC IP/ED/CDU GEN COMFORT CARE - NON ICU UNITS,0.007,1,147,5,0.001,1,730,7,4.97,0.3085562647551965,0.309,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
SHC IP NEU LUMBAR PUNCTURE,0.007,1,147,1,0.001,1,730,1,4.97,0.3085562647551965,0.309,2462,hi,DORSAL AND LUMBAR FUSION PROCEDURE EXCEPT FOR CURVATURE OF BACK
SHC IP GEN SBO GASTROGRAFIN STUDY,0.013,1,78,2,0.003,1,388,2,4.97,0.3094126905690075,0.309,2352,hi,SEIZURE
IP GEN ARGATROBAN IV INFUSION,0.013,1,78,2,0.003,1,388,1,4.97,0.3094126905690075,0.309,2352,hi,SEIZURE
SHC IP/ED NEU TENECTEPLASE (TNKASE) FOR ISCHEMIC STROKE,0.013,1,78,3,0.003,1,388,3,4.97,0.3094126905690075,0.309,2352,hi,SEIZURE
SHC AMB OPIOID REVERSAL AGENT OFFER DOCUMENTATION AND EDUCATION,0.013,1,78,1,0.003,1,388,1,4.97,0.3094126905690075,0.309,2352,hi,SEIZURE
SHC IP TRANSESOPHAGEAL ECHO (TEE) ORDER SET,0.004,1,275,4,0.001,1,1348,7,4.9,0.3109314134141719,0.311,2334,hi,OPEN CRANIOTOMY EXCEPT TRAUMA
SHC IP ICU ADULT ORGAN DONOR ORDER SET,0.004,1,275,3,0.001,1,1348,1,4.9,0.3109314134141719,0.311,2334,hi,OPEN CRANIOTOMY EXCEPT TRAUMA
SHC IP VAD HEPARIN IV INFUSION LVAD PROTOCOLS,0.004,1,275,1,0.001,1,1348,1,4.9,0.3109314134141719,0.311,2334,hi,OPEN CRANIOTOMY EXCEPT TRAUMA
IP CAR CIED PRE-PROCEDURE,0.004,1,275,1,0.001,1,1348,2,4.9,0.3109314134141719,0.311,2334,hi,OPEN CRANIOTOMY EXCEPT TRAUMA
SHC IP REN HEMODIALYSIS/PUF,0.015,1,67,1,0.003,1,331,2,4.94,0.311453634085213,0.311,2579,hi,MAJOR HEMATOLOGIC OR IMMUNOLOGIC DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION
SHC IP ICU VOLUME BASED TUBE FEEDING (ICU ONLY),0.015,1,67,3,0.003,1,331,2,4.94,0.311453634085213,0.311,2579,hi,MAJOR HEMATOLOGIC OR IMMUNOLOGIC DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION
RETIRE IP RAD INTERVENTIONAL RADIOLOGY POSTOP (WITH ADMISSION),0.015,1,67,4,0.003,1,331,5,4.94,0.311453634085213,0.311,2579,hi,MAJOR HEMATOLOGIC OR IMMUNOLOGIC DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION
IP RESP INHALED MEDICATION NEBULIZER/MDI,0.015,1,67,1,0.003,1,331,4,4.94,0.311453634085213,0.311,2579,hi,MAJOR HEMATOLOGIC OR IMMUNOLOGIC DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION
RETIRED IP SUBCUTANEOUS INSULIN ADJUSTMENT ORDER SET,0.082,7,78,34,0.054,18,315,89,1.57,0.312456184605442,0.312,2474,hi,SPINAL FUSION AND OTHER BACK AND NECK PROCEDURES EXCEPT FOR DISC PROCEDURES
SHC IP GEN ELECTROLYTE REPLACEMENT SCALES,0.069,5,67,11,0.116,55,418,266,0.57,0.3126303102380329,0.313,1806,lo,HEART FAILURE AND SHOCK WITH MCC
SHC IP NAP (NOCTURNAL AWAKENING PREVENTION) IN THE ICU,0.033,2,58,2,0.017,7,413,8,2.03,0.3127743689043213,0.313,1749,hi,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH CC
IP CAR CARDIOLOGY PRE PROCEDURE,0.013,1,76,2,0.003,2,577,6,3.8,0.3128376953021579,0.313,2384,hi,MAJOR RESPIRATORY INFECTIONS AND INFLAMMATIONS
SHC IP RAD INTERVENTIONAL RADIOLOGY POSTOP (INPATIENT),0.013,1,76,7,0.003,2,577,10,3.8,0.3128376953021579,0.313,2384,hi,MAJOR RESPIRATORY INFECTIONS AND INFLAMMATIONS
ED SEPSIS PROTOCOL,0.023,7,294,13,0.015,24,1608,47,1.6,0.3131738716152806,0.313,2592,hi,SEPTICEMIA AND DISSEMINATED INFECTIONS
RETIRED IP SUBCUTANEOUS INSULIN ORDER SET,0.195,15,62,66,0.15,80,455,363,1.38,0.3133177478236714,0.313,2404,lo,PERCUTANEOUS CARDIAC INTERVENTION WITHOUT AMI
SHC IP SUBCUTANEOUS INSULIN,0.108,4,33,15,0.067,29,407,111,1.7,0.3134389114998706,0.313,2398,lo,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES
SHC IP HYPERGLYCEMIA INSULIN CONTINUOUS IV INFUSION,0.026,2,76,12,0.012,4,333,9,2.19,0.3148695204713859,0.315,1600,hi,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC
IP MED GENERAL ADMIT,0.092,7,69,32,0.061,20,307,96,1.56,0.3152192512975248,0.315,5613,hi,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC
RETIRED IP MED ALCOHOL WITHDRAWAL PROPHYLAXIS PROTOCOL,0.018,1,55,2,0.005,2,415,19,3.77,0.3153739250864849,0.315,2398,hi,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES
IP MED ALCOHOL WITHDRAWAL,0.018,1,55,7,0.005,2,415,30,3.77,0.3153739250864849,0.315,2398,hi,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES
RETIRE IP RAD INTERVENTIONAL RADIOLOGY POSTOP (SAME DAY DISCHARGE),0.018,1,55,1,0.005,2,415,17,3.77,0.3153739250864849,0.315,2398,hi,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES
IP VAS GENERAL ADMIT,0.018,1,55,11,0.005,2,415,16,3.77,0.3153739250864849,0.315,2398,hi,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES
SHC GEN PROCEDURAL MODERATE SEDATION,0.018,1,55,8,0.005,2,415,4,3.77,0.3153739250864849,0.315,2398,hi,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES
SHC IP ICU END OF LIFE CARE,0.091,7,70,72,0.06,22,342,174,1.55,0.3160683625174522,0.316,2344,hi,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
SHC AMB OPIOID REVERSAL AGENT OFFER DOCUMENTATION AND EDUCATION,0.012,1,80,1,0.003,1,386,1,4.83,0.3165046944490199,0.317,2352,lo,SEIZURE
SHC IP TRS HEART TRANSPLANT READMIT,0.013,1,75,1,0.003,1,362,1,4.83,0.316597497425656,0.317,2376,hi,OTHER RESPIRATORY AND CHEST PROCEDURES
ED SEPSIS PROTOCOL,0.013,1,75,1,0.003,1,362,1,4.83,0.316597497425656,0.317,2376,hi,OTHER RESPIRATORY AND CHEST PROCEDURES
IP CTS CARDIAC SURGERY ADMISSION,0.013,1,75,3,0.003,1,362,19,4.83,0.316597497425656,0.317,2376,hi,OTHER RESPIRATORY AND CHEST PROCEDURES
SHC IP/ED/CDU GEN COMFORT CARE - NON ICU UNITS,0.013,1,75,8,0.003,1,362,5,4.83,0.316597497425656,0.317,2376,hi,OTHER RESPIRATORY AND CHEST PROCEDURES
SHC IP ANE PERIPHERAL NERVE CATHETER/REGIONAL ANALGESIA,0.665,121,61,583,0.704,461,194,2230,0.83,0.3177302063010562,0.318,2460,hi,KNEE JOINT REPLACEMENT
IP MED ALCOHOL WITHDRAWAL,0.018,1,55,21,0.005,2,410,26,3.73,0.3183299011294343,0.318,1930,hi,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
ED/IP MEDICATION ADMINISTRATION - URETHRAL ANESTHETIC FOR URINARY CATHETER INSERTION,0.011,1,87,1,0.002,1,416,1,4.78,0.3184347006129184,0.318,2448,hi,"MAJOR PANCREAS, LIVER AND SHUNT PROCEDURES"
RETIRED IP MED ALCOHOL WITHDRAWAL TREATMENT PROTOCOL,0.011,1,87,8,0.002,1,416,4,4.78,0.3184347006129184,0.318,2448,hi,"MAJOR PANCREAS, LIVER AND SHUNT PROCEDURES"
SHC TXP DIABETES ORDERS,0.011,1,87,10,0.002,1,416,2,4.78,0.3184347006129184,0.318,2448,hi,"MAJOR PANCREAS, LIVER AND SHUNT PROCEDURES"
SHC IP RAD INTERVENTIONAL RADIOLOGY PRE-PROCEDURE,0.011,1,87,1,0.002,1,416,1,4.78,0.3184347006129184,0.318,2448,hi,"MAJOR PANCREAS, LIVER AND SHUNT PROCEDURES"
IP NEU ICU TARGETED TEMPERATURE MANAGEMENT -POST CARDIAC ARREST,0.005,1,194,3,0.001,2,1428,7,3.68,0.3186997259226209,0.319,2334,lo,OPEN CRANIOTOMY EXCEPT TRAUMA
IP RESP INHALED EPOPROSTENOL (VELETRI),0.005,1,194,2,0.001,2,1428,4,3.68,0.3186997259226209,0.319,2334,lo,OPEN CRANIOTOMY EXCEPT TRAUMA
SHC IP GI ENDOSCOPY PRE/POSTOP PROCEDURE,0.049,4,78,11,0.029,11,368,41,1.72,0.3189289957890858,0.319,1748,hi,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION WITH MCC
IP RESP INHALED MEDICATION NEBULIZER/MDI,0.013,1,76,4,0.003,1,363,1,4.78,0.3190476190476191,0.319,2344,hi,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
IP REN CCPD CYCLER PERITONEAL DIALYSIS,0.013,1,76,1,0.003,1,363,1,4.78,0.3190476190476191,0.319,2344,hi,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
RETIRE IP RAD INTERVENTIONAL RADIOLOGY POSTOP (WITH ADMISSION),0.013,1,76,5,0.003,1,363,1,4.78,0.3190476190476191,0.319,2344,hi,CVA AND PRECEREBRAL OCCLUSION WITH INFARCTION
SHC IP NSR ICU NEUROSURGERY POSTOPERATIVE,0.071,4,52,95,0.044,18,394,321,1.68,0.3192141476407218,0.319,1930,hi,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC
SHC IP GEN TUBE FEEDING,0.021,1,47,4,0.006,2,350,8,3.72,0.3192277175350437,0.319,2579,lo,MAJOR HEMATOLOGIC OR IMMUNOLOGIC DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION
