name,order_code_description,Orderable,LabDept,billing_code,Option,Version,FeeSchedCode,qty
MPARBC,PRESENCE/ABSENCE RBC {MENLO},N,U,00989300,0,8,SHS,1
MPA,"SEMEN, PRESENCE/ABSENCE{MENLO}",N,U,00989321,0,8,SHS,1
MPCBO,Mycoplasma PCR Bill Only,B,MSO,50730670,0,8,SHS,1
MPHASE,"Platelet Count, Manual {MENLO}",N,AH,00985590,0,8,SHS,1
MPIN,PINWORM SLIDE {MENLO},N,U,00987172,0,8,SHS,1
MPOAB,MPOA,N,SOR,50747377,0,8,SHS,1
MPOPR3,ANCA MPO/PR-3M ABS (RFLX),N,SOR,50740778,0,8,SHS,1
MPOPR3,ANCA MPO/PR-3M ABS (RFLX),N,SOR,50740778,0,8,SHS,1
MPO,"MYELOPEROXIDASE, LEUK, BLD",N,AH,50301068,0,8,SHS,1
MPREG,"PREGNANCY,QUAL.{MENLO}",N,U,00984703,0,8,SHS,1
MPSEN,S.pneumoniae SENSI {MENLO},N,MB,00987184,0,8,SHS,1
MPSQNT,"MUCOPOLYSACCHARIDES, UR, QUANT",Y,BCG,52751955,0,8,SHS,1
MPSTLC,"Mucopolysaccharides, TLC, Ur",Y,BCG,52751971,0,8,SHS,1
MPSUR,"MUCOPOLYSACCHARIDES, UR",Y,BCG,52751955,0,8,SHS,1
MPSUR,"MUCOPOLYSACCHARIDES, UR",Y,BCG,52751971,0,8,SHS,1
MPTF,"PROTIME, FINGERSTICK {MENLO}",N,CG,98985610,0,8,SHS,1
MPT,PROTIME {MENLO},N,CG,00985610,0,8,SHS,1
MPVPCR,MPV PCR,N,V,46160958,0,8,SHS,1
MREF,MICRO/VIRO REF TEST,N,MSO,55000004,0,8,SHS,1
MREI,MISC. REI,N,MCSO,00000112,0,8,SHS,1
MRET,RETIC COUNT {MENLO},N,AH,00985044,0,8,SHS,1
MRFTIT,"RHEUMATOID FACTOR,TITER{MENLO}",N,U,00986431,0,8,SHS,1
MRF,RHEUMATOID FACTOR {MENLO},N,U,00986430,0,8,SHS,1
MRL1D,AFB MIC PAN 1 DRUG MRL,B,MC,55033807,0,8,SHS,1
MRL2D,AFB MIC PAN 2 DRUG MRL,B,MC,55033807,0,8,SHS,1
MRL2D,AFB MIC PAN 2 DRUG MRL,B,MC,55033807,0,8,SHS,1
MRLAV,"MAVI MIC PANEL, MRL",B,MC,55033773,0,8,SHS,1
MRLI2,CONVENTIONL MRL AFB ID2,N,MC,55033781,0,8,SHS,1
MRLID,CONVENTIONAL AFB ID MRL,B,MC,55033781,0,8,SHS,1
MRLPB2,AFB ID PROB 2 MRL,N,MC,55033799,0,8,SHS,1
MRLPB2,AFB ID PROB 2 MRL,N,MC,55033997,0,8,SHS,1
MRLPB,AFB ID PROB MRL,N,MC,55033799,0,8,SHS,1
MRLPB,AFB ID PROB MRL,N,MC,55033997,0,8,SHS,1
MRLPG,MRL ID PROBE MGOR/KAN,N,MC,55034201,0,8,SHS,1
MRLTB,AFB RAP SUSC BACTEC MRL,B,MC,55033815,0,8,SHS,1
MRLTB,AFB RAP SUSC BACTEC MRL,B,MC,55033815,0,8,SHS,1
MRLTB,AFB RAP SUSC BACTEC MRL,B,MC,55033815,0,8,SHS,1
MRLTB,AFB RAP SUSC BACTEC MRL,B,MC,55033815,0,8,SHS,1
MRLTB,AFB RAP SUSC BACTEC MRL,B,MC,55033815,0,8,SHS,1
MRLTB,AFB RAP SUSC BACTEC MRL,B,MC,55033815,0,8,SHS,1
MRLTB,AFB RAP SUSC BACTEC MRL,B,MC,55033815,0,8,SHS,1
MSER,MISC. SEROLOGY TEST,N,MSO,55032759,0,8,SHS,1
MSER,MISC. SEROLOGY TEST,N,MSO,55000004,12,8,SHS,1
MSINRM,NORMAL BLOOD FOR MSI,Y,MDX,00000696,0,8,SHS,1
MSLREV,SLIDE REVIEW {MENLO},N,AH,00985008,0,8,SHS,1
MSPEC,SPEC COLLECTION{MENLO},N,MCSO,00936415,0,8,SHS,1
MSTCUL,STOOL CULTURE {MENLO},N,MB,00987045,0,8,SHS,1
MSTCUL,STOOL CULTURE {MENLO},N,MB,00987046,0,8,SHS,1
MSTRP,RAPID STREP {MENLO},N,MB,00987880,0,8,SHS,1
MSTRSC,STREP SCREEN {MENLO},N,MB,00987081,0,8,SHS,1
MSYCTD,SYNOVIAL COUNT/DIFF {MENLO},N,,00989051,0,8,SHS,1
MSYNCT,COUNT/DIFF SYNOVIAL {MENLO},N,AH,00989050,0,8,SHS,1
MSYND,"DIFF, SYNOVIAL FLUID {MENLO}",N,AH,00985007,0,8,SHS,1
MTBPCR,MTB DIRECT PCR (SUNY),N,MC,55000913,0,8,SHS,1
MTF,Meditech result flag,N,AAAA,00000086,0,8,SHS,1
MTGFFP,MTG PLASMA ORDER,Y,TSNI,00000706,0,8,SHS,1
MTGORD,MTG ORDER,Y,,00000701,0,8,SHS,1
MTGPLT,MTG APHERESIS PLT ORDER,Y,TSNI,00000707,0,8,SHS,1
MTGRBC,MTG RBC ORDER,Y,TSNI,00000708,0,8,SHS,1
MTHFR,METHYLENE-THF REDUCTASE,Y,MDX,50807020,0,8,SHS,1
MTICK,ARTHROPOD EXAM {MENLO},N,U,00987168,0,8,SHS,1
MTPRT,MASSIVE TRANSFUSION PRINTOUT,Y,TSNI,00000695,0,8,SHS,1
MTXL,METHOTREXATE,Y,CHTD,51863678,0,8,SHS,1
MTX,Methotrexate,N,CHTD,51863678,0,8,SHS,1
MUAMIC,URINALYSIS W/MICROSCOPIC{MENLO},N,U,00981001,0,8,SHS,1
MUA,URINALYSIS {MENLO},N,U,00981003,0,8,SHS,1
MUCUL,"URINE CULTURE,PRIMARY {MENLO}",N,MB,00987086,0,8,SHS,1
MUM2,VIRAL AB: MUMPS,N,V,46120804,0,8,SHS,1
MUMIC,MICROSCOPIC {MENLO},N,U,00981015,0,8,SHS,1
MUMPSG,MUMPS IgG,Y,V,46161154,0,8,SHS,1
MUMPS,Mumps Antibody IgG,N,V,46160735,0,8,SHS,1
MUMRC,MUMPS RAPID CULTURE,Y,V,46161378,0,8,SHS,1
MUM,VIRAL AB: MUMPS,N,V,46120804,0,8,SHS,1
MURID,URINE CULTURE I.D. {MENLO},N,MB,00987088,0,8,SHS,1
MUSEN,URINE SENSITIVITIES {MENLO},N,MB,00987184,0,8,SHS,1
MVIR,MISC. VIROLOGY,N,V,00041001,0,8,SHS,1
MVIR,MISC. VIROLOGY,N,V,55000004,12,8,SHS,1
MVSOB,MISC. VIRAL SENDOUT,Y,V,00041001,0,8,SHS,1
MVTRAK,MICRO/VIRO TRACKING ONLY,Y,PARA,00000686,0,8,SHS,1
MWET,WET MOUNT {MENLO},N,U,00987210,0,8,SHS,1
MXE,EKG,N,MCSO,00000109,0,8,SHS,1
MXHF,SPECIAL HANDLING FEE,B,MC,46100939,0,8,SHS,1
MXR,XRAY,N,MCSO,00000110,0,8,SHS,1
MYASMY,MYASTHENIA GRAVIS PANEL D                       MAYO,N,YR,50748029,0,8,SHS,1
MYC2,VIRAL AB MYCOPLASMA,N,V,46120689,0,8,SHS,1
MYC3,MYCOPLASMA PNEMONIAE AB,N,V,46120689,0,8,SHS,1
MYCOC,"MYCOPLASMA CULTURE, FASTIDIOUS",Y,FOCR,50773118,0,8,SHS,1
MYCPA,MYCOPHENOLIC ACID,Y,CH,51565687,0,8,SHS,1
MYCRB,Mycoplasma Cult/Resp,N,V,46122388,0,8,SHS,1
MYCT,MYCOPLASMA-UREAPLASMA,N,V,46122362,0,8,SHS,1
MYD88,MyD88 MUTATION ANALYSIS,Y,MDX,50808368,0,8,SHS,1
MYOTON,Myotonic Dystrophy,N,SOM,50741735,0,8,SHS,1
MYO,"Myoglobin, Ser/Plas",Y,CH,51804524,0,8,SHS,1
MYPC2,AFB PCR ID by cult 2 orgs,B,MC,55092084,0,8,SHS,1
MYPC2,AFB PCR ID by cult 2 orgs,B,MC,55092084,0,8,SHS,1
MYPC3,AFB PCR ID by culture 3 orgs,B,MC,55092084,0,8,SHS,1
MYPC3,AFB PCR ID by culture 3 orgs,B,MC,55092084,0,8,SHS,1
MYPC3,AFB PCR ID by culture 3 orgs,B,MC,55092084,0,8,SHS,1
MYPCRC,AFB PCR ID by Cult,B,MC,55092084,0,8,SHS,1
MYPCRS,"AFB PCR ID, Specimen",B,MC,55092076,0,8,SHS,1
MYPCS2,"AFB PCR ID, specimen 2 orgs",B,MC,55092076,0,8,SHS,1
MYPCS2,"AFB PCR ID, specimen 2 orgs",B,MC,55092076,0,8,SHS,1
MYPCS3,"AFB PCR ID, specimen 3 orgs",B,MC,55092076,0,8,SHS,1
MYPCS3,"AFB PCR ID, specimen 3 orgs",B,MC,55092076,0,8,SHS,1
MYPCS3,"AFB PCR ID, specimen 3 orgs",B,MC,55092076,0,8,SHS,1
MYSEQ,"INACTIVE AFB ID, rRNA Sequence",N,MC,55092100,0,8,SHS,1
MYTDYS,MYOTONIC DYSTROPHY                              ARUP,N,SOA,50741735,0,8,SHS,1
MYUR,Mycoplasma-Ureaplasma,N,MC,46122362,0,8,SHS,1
NABF,NAbFERON ANTIBODY                               ATHENA,N,SOM,50748136,0,8,SHS,1
NASAL,"Eosinophils, Nasal",Y,AH,50301100,0,8,SHS,1
NASC,Nasal/NP Culture,Y,MC,55050108,0,8,SHS,1
NA,"Sodium, Ser/Plas",Y,CH,50403559,0,8,SHS,1
NBBTD,"BIOTINIDASE, F/U NBS",Y,BCG,52751682,0,8,SHS,1
NBCF,CFTR MUTATION PANEL,Y,MDX,50804608,0,8,SHS,1
NBIL,"BILIRUBIN, TOTAL, NEONATE",N,CH,50400704,0,8,SHS,1
NBLAC2,Cefinase x2 (BLAC) ANA,B,MC,55020937,0,8,SHS,1
NBLAC2,Cefinase x2 (BLAC) ANA,B,MC,55020937,0,8,SHS,1
NBLAC3,Cefinase x3 (BLAC) - ANA,B,MC,55020937,0,8,SHS,1
NBLAC3,Cefinase x3 (BLAC) - ANA,B,MC,55020937,0,8,SHS,1
NBLAC3,Cefinase x3 (BLAC) - ANA,B,MC,55020937,0,8,SHS,1
NBLAC,Cefinase (BLAC) ANA,B,MC,55020937,0,8,SHS,1
NBSRN,NEWBORN SCREEN,Y,SOM,50753631,0,8,SHS,1
NBSRN,NEWBORN SCREEN,Y,SOM,50753649,0,8,SHS,1
NBSRN,NEWBORN SCREEN,Y,SOM,50753656,0,8,SHS,1
NBSRN,NEWBORN SCREEN,Y,SOM,50753664,0,8,SHS,1
NBSRN,NEWBORN SCREEN,Y,SOM,50753680,0,8,SHS,1
NBSRN,NEWBORN SCREEN,Y,SOM,50773415,0,8,SHS,1
NBSRN,NEWBORN SCREEN,Y,SOM,50773423,0,8,SHS,1
NBTS,NITROBLUE TETRAZOLIUM RED.,Y,AH,50393578,0,8,SHS,1
NBT,"NBT                 (NO LONGER ORDERABLE, ORDER NBTS)   ARUP",N,SOA,50743277,0,8,SHS,1
NCALR,"Calreticulin, NonBlood",Y,MDX,50808665,0,8,SHS,1
NCCF,NON-CAUCASIAN CFTR SCR ASSAY,Y,MDX,50804814,0,8,SHS,1
NCF32,"CYSTIC FIBROSIS STUDY,NON-BLD",Y,MDX,50807038,0,8,SHS,1
NCKIT,"DETECT C-KIT MUTATION,NON-BLD",Y,MDX,50808632,0,8,SHS,1
ND816V,"KIT D816V MUT,AS-PCR,NON-BLOOD",Y,MDX,50807046,0,8,SHS,1
NEOPLA,PARANEOPLASTIC PROFILE                          ATHENA,N,SOM,50743954,0,8,SHS,1
NFID2,Aner full ID 2 orgs,B,MC,55060016,0,8,SHS,1
NFID2,Aner full ID 2 orgs,B,MC,55060016,0,8,SHS,1
NFID3,Aner full ID 3 orgs,B,MC,55060016,0,8,SHS,1
NFID3,Aner full ID 3 orgs,B,MC,55060016,0,8,SHS,1
NFID3,Aner full ID 3 orgs,B,MC,55060016,0,8,SHS,1
NFID4,Aner full ID 4 orgs,B,MC,55060016,0,8,SHS,1
NFID4,Aner full ID 4 orgs,B,MC,55060016,0,8,SHS,1
NFID4,Aner full ID 4 orgs,B,MC,55060016,0,8,SHS,1
NFID4,Aner full ID 4 orgs,B,MC,55060016,0,8,SHS,1
NFID,Aner full ID 1 org,B,MC,55060016,0,8,SHS,1
NFPC2,NONFERMENTER PCR 2,B,MC,55092613,0,8,SHS,2
NFPC3,NONFERMENTER PCR 3,B,MC,55092621,0,8,SHS,3
NFPCR,NONFERMENTER PCR,B,MC,55092514,0,8,SHS,1
NH3,"Ammonia, Plasma",Y,CH,51865269,0,8,SHS,1
NHDLAS,"Non-HDL Cholesterol, calc",N,CH,00000116,0,8,SHS,1
NHDL,"Non-HDL Cholesterol, calc",N,CH,00000116,0,8,SHS,1
NIACIN,NIACIN                                    ARUP,N,SOR,50751783,0,8,SHS,1
NICKEL,"Nickel, Serum                                   ARUP",N,SOA,50725522,0,8,SHS,1
NICOTI,NICOTINE & COTININE                             ARUP,N,SOR,50722347,0,8,SHS,1
NJAK2,"JAK2 V617F MUTATION, NON-BLOOD",Y,MDX,50807053,0,8,SHS,1
NJCB1,"ID FEE, non-MTUB, NJC",B,MC,55033914,0,8,SHS,1
NJCB2,"AFB SUSC. PAN(10), NJC",B,MC,55033922,0,8,SHS,1
NJCB4,"MAVI MIC, 8DRGS, NJC",B,MC,55033930,0,8,SHS,1
NJCB5,NJC BACTEC MTB SUSC.,B,MC,55032726,0,8,SHS,1
NJCB6,NJC GENPROBE ID BILL CODE,B,MC,55032718,0,8,SHS,1
NJD1,"AFB MIC, 1 DRUG, NJC",B,MC,55033948,0,8,SHS,1
NJD2,"AFB MIC, 2DRUGS, NJC",B,MC,55033955,0,8,SHS,1
NJD4,"AFB MIC, 4DRUGS, NJC",B,MC,55033963,0,8,SHS,1
NJD8,"AFB MIC, 8DRUGS, NJC",B,MC,55033971,0,8,SHS,1
NKSENU,NATURAL KILLER CELLS ENUMERATION                MRL,N,SOM,50747864,0,8,SHS,1
NMIC2,NOCARDIA MIC2 STEVENS,N,MSO,55032809,0,8,SHS,1
NMIC3,NOCARDIA MIC3 STEVENS,N,MSO,55032809,0,8,SHS,1
NMIC4,NOCARDIA MIC4 STEVENS,N,MSO,55032809,0,8,SHS,1
NMIC,NOCARDIA MIC,N,MSO,55032809,0,8,SHS,1
NMYD88,"MyD88 MUTATION ANALYSIS, NON BLOOD",Y,MDX,50808376,0,8,SHS,1
NNDRGS,NON-NIDA DRUG SCREEN                   OUTREACH ONLY,N,CHTO,51564631,0,8,SHS,1
NNDRGS,NON-NIDA DRUG SCREEN                   OUTREACH ONLY,N,CHTO,51564706,0,8,SHS,1
NNDRGS,NON-NIDA DRUG SCREEN                   OUTREACH ONLY,N,CHTO,51564664,0,8,SHS,1
NNDRGS,NON-NIDA DRUG SCREEN                   OUTREACH ONLY,N,CHTO,51564680,0,8,SHS,1
NNDRGS,NON-NIDA DRUG SCREEN                   OUTREACH ONLY,N,CHTO,51564698,0,8,SHS,1
NOB,NEUTROPHIL OXIDATIVE BURST                     ARUP,N,SOA,50753417,0,8,SHS,1
NOB,NEUTROPHIL OXIDATIVE BURST                     ARUP,N,SOA,50753417,0,8,SHS,1
NOCR,NOCARDIOSIS,N,MSO,55032858,0,8,SHS,1
NORREF,Nortriptyline                                   ARUP,N,SOR,50721349,0,8,SHS,1
NORW,NOROVIRUS ANTIGEN,Y,V,50730811,0,8,SHS,1
NPDSX,"PENDRED SYND,EXON SPEC,NON-BLD",Y,MDX,00000711,0,8,SHS,1
NPDS,"PENDRED SYNDROME, NON-BLOOD",Y,MDX,50807061,0,8,SHS,1
NPM1,"NPM1, NUCLEOPHOSMIN 1 MUTATION",N,MDX,50807079,0,8,SHS,1
NSE,"ESTERASE, NON-SPEC., LEUK, BLD",N,AH,50301159,0,8,SHS,1
NSF3B1,"SF3B1 MUTATION, NON-BLOOD",Y,MDX,50808434,0,8,SHS,1
NSID2,Aner spot ID 2 orgs,B,MC,55020911,0,8,SHS,1
NSID2,Aner spot ID 2 orgs,B,MC,55020911,0,8,SHS,1
NSID3,Aner spot ID 3 orgs,B,MC,55020911,0,8,SHS,1
NSID3,Aner spot ID 3 orgs,B,MC,55020911,0,8,SHS,1
NSID3,Aner spot ID 3 orgs,B,MC,55020911,0,8,SHS,1
NSID4,Aner spot ID 4 orgs,B,MC,55020911,0,8,SHS,1
NSID4,Aner spot ID 4 orgs,B,MC,55020911,0,8,SHS,1
NSID4,Aner spot ID 4 orgs,B,MC,55020911,0,8,SHS,1
NSID4,Aner spot ID 4 orgs,B,MC,55020911,0,8,SHS,1
NSID,Aner spot ID 1 org,B,MC,55020911,0,8,SHS,1
NSTICK,Needlestick Protocol,N,V,00000087,0,8,SHS,1
NTBNP,NT-proBNP,Y,CH,51865004,0,8,SHS,1
NTERO,Enterovirus Ab Panel,N,V,46122503,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTS,NUTS ALLERGY SCREEN,Y,CHIM,51564086,0,8,SHS,1
NUTTY,Nut (Almond),N,CHIM,50463843,0,8,SHS,1
NVHHA,"VH HYPERMUTATION, NON-BLD",Y,MDX,50807087,0,8,SHS,1
OAK,Oak Tree,N,CHIM,50463850,0,8,SHS,1
OAPE,Ova and Parasites,Y,MC,55020655,0,8,SHS,1
OAT,Oat,N,CHIM,50463868,0,8,SHS,1
OCBE,Occult Blood Exam               NON-ORD 12/15/05,N,MC,55020259,0,8,SHS,1
OCH10,CASTRO COMMONS CHEM 10                   OUTREACH,Y,,50463447,0,8,SHS,1
OCH10,CASTRO COMMONS CHEM 10                   OUTREACH,Y,,50402908,0,8,SHS,1
OCH10,CASTRO COMMONS CHEM 10                   OUTREACH,Y,,50403104,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50463454,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50401850,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50403708,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50403104,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50401157,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50403807,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50402551,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50402908,0,8,SHS,1
OCH23,CASTRO COMMONS CHEM 23                    OUTREACH,Y,,50400654,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51510055,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51104008,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51104024,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51103968,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,50402403,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51103695,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51102309,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51510048,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51110013,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51110021,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51101418,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51110104,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51562874,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51564573,0,8,SHS,1
OCPK10,VILLAGE DOCTOR HORMONE PANEL,N,,51503985,0,8,SHS,1
OCPK11,MILLER ACCUTANE MALE PACKAGE,N,,50463454,0,8,SHS,1
OCPK11,MILLER ACCUTANE MALE PACKAGE,N,,50403708,0,8,SHS,1
OCPK11,MILLER ACCUTANE MALE PACKAGE,N,,50401157,0,8,SHS,1
OCPK12,MILLER ACCUTANE FEMALE PACKAGE,N,,50463454,0,8,SHS,1
OCPK12,MILLER ACCUTANE FEMALE PACKAGE,N,,50403708,0,8,SHS,1
OCPK12,MILLER ACCUTANE FEMALE PACKAGE,N,,50401157,0,8,SHS,1
OCPK12,MILLER ACCUTANE FEMALE PACKAGE,N,,51800621,0,8,SHS,1
OCPK13,NEWMAN MED GRP STATINS PANEL,N,,50402403,0,8,SHS,1
OCPK13,NEWMAN MED GRP STATINS PANEL,N,,50470046,0,8,SHS,1
OCPK13,NEWMAN MED GRP STATINS PANEL,N,,50403500,0,8,SHS,1
OCPK14,MARIANO 83780 PANEL,N,,50463454,0,8,SHS,1
OCPK14,MARIANO 83780 PANEL,N,,51102309,0,8,SHS,1
OCPK14,MARIANO 83780 PANEL,N,,50403104,0,8,SHS,1
OCPK14,MARIANO 83780 PANEL,N,,50403807,0,8,SHS,1
OCPK14,MARIANO 83780 PANEL,N,,50402551,0,8,SHS,1
OCPK14,MARIANO 83780 PANEL,N,,50401850,0,8,SHS,1
OCPK14,MARIANO 83780 PANEL,N,,50402403,0,8,SHS,1
OCPK15,MARWAHA CHEMISTRY PACKAGE 1,N,,50463454,0,8,SHS,1
OCPK15,MARWAHA CHEMISTRY PACKAGE 1,N,,50402403,0,8,SHS,1
OCPK15,MARWAHA CHEMISTRY PACKAGE 1,N,,51503985,0,8,SHS,1
OCPK15,MARWAHA CHEMISTRY PACKAGE 1,N,,51104024,0,8,SHS,1
OCPK15,MARWAHA CHEMISTRY PACKAGE 1,N,,51103968,0,8,SHS,1
OCPK16,MARWAHA CHEMISTRY PACKAGE 2,N,,50463454,0,8,SHS,1
OCPK16,MARWAHA CHEMISTRY PACKAGE 2,N,,50402403,0,8,SHS,1
OCPK16,MARWAHA CHEMISTRY PACKAGE 2,N,,51104024,0,8,SHS,1
OCPK16,MARWAHA CHEMISTRY PACKAGE 2,N,,51103968,0,8,SHS,1
OCPK17,MARWAHA CHEMISTRY PACKAGE 3,N,,50402403,0,8,SHS,1
OCPK17,MARWAHA CHEMISTRY PACKAGE 3,N,,50463439,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50403807,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50403963,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50401553,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50403450,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50403500,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50400407,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50400704,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50410018,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50410026,0,8,SHS,1
OCPK18,WEST VALLEY WOMENS ANEMIA CHEM PANEL,N,,50403203,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,50463454,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,50402403,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,51104032,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,51104008,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,51104024,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,51103968,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,51510048,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,51503985,0,8,SHS,1
OCPK19,"PACIFIC PREV. MED PACKAGE, MALE",N,,51510055,0,8,SHS,1
OCPK1,"METC, TRFS, LPDC, FT4, TSH, FER               OUTREACH ONLY",N,,50463454,0,8,SHS,1
OCPK1,"METC, TRFS, LPDC, FT4, TSH, FER               OUTREACH ONLY",N,,50402403,0,8,SHS,1
OCPK1,"METC, TRFS, LPDC, FT4, TSH, FER               OUTREACH ONLY",N,,51104024,0,8,SHS,1
OCPK1,"METC, TRFS, LPDC, FT4, TSH, FER               OUTREACH ONLY",N,,51103968,0,8,SHS,1
OCPK1,"METC, TRFS, LPDC, FT4, TSH, FER               OUTREACH ONLY",N,,51101715,0,8,SHS,1
OCPK1,"METC, TRFS, LPDC, FT4, TSH, FER               OUTREACH ONLY",N,,51103695,0,8,SHS,1
OCPK1,"METC, TRFS, LPDC, FT4, TSH, FER               OUTREACH ONLY",N,,51102309,0,8,SHS,1
OCPK20,"PACIFIC PREV. MED PACKAGE, FEMALE",N,,50463454,0,8,SHS,1
OCPK20,"PACIFIC PREV. MED PACKAGE, FEMALE",N,,50402403,0,8,SHS,1
OCPK20,"PACIFIC PREV. MED PACKAGE, FEMALE",N,,50404037,0,8,SHS,1
OCPK20,"PACIFIC PREV. MED PACKAGE, FEMALE",N,,50404003,0,8,SHS,1
OCPK20,"PACIFIC PREV. MED PACKAGE, FEMALE",N,,50404029,0,8,SHS,1
OCPK20,"PACIFIC PREV. MED PACKAGE, FEMALE",N,,50403963,0,8,SHS,1
OCPK20,"PACIFIC PREV. MED PACKAGE, FEMALE",N,,50410042,0,8,SHS,1
OCPK20,"PACIFIC PREV. MED PACKAGE, FEMALE",N,,50410059,0,8,SHS,1
OCPK21,WALKER OUTREACH PANEL,N,,50463454,0,8,SHS,1
OCPK21,WALKER OUTREACH PANEL,N,,51103968,0,8,SHS,1
OCPK21,WALKER OUTREACH PANEL,N,,51104032,0,8,SHS,1
OCPK21,WALKER OUTREACH PANEL,N,,50402403,0,8,SHS,1
OCPK22,HEGWOOD INFERTILITY PANEL,N,,51103208,0,8,SHS,1
OCPK22,HEGWOOD INFERTILITY PANEL,N,,51110021,0,8,SHS,1
OCPK22,HEGWOOD INFERTILITY PANEL,N,,51110013,0,8,SHS,1
OCPK22,HEGWOOD INFERTILITY PANEL,N,,51103968,0,8,SHS,1
OCPK23,SON PANEL V,N,,50402403,0,8,SHS,1
OCPK23,SON PANEL V,N,,50463454,0,8,SHS,1
OCPK23,SON PANEL V,N,,51100451,0,8,SHS,1
OCPK24,KENNEDY CARDIAC ENZYMES,N,,51863421,0,8,SHS,1
OCPK24,KENNEDY CARDIAC ENZYMES,N,,51801546,0,8,SHS,1
OCPK25,DOD CHEMISTRY PANEL,N,,50463454,0,8,SHS,1
OCPK25,DOD CHEMISTRY PANEL,N,,50402403,0,8,SHS,1
OCPK25,DOD CHEMISTRY PANEL,N,,51103968,0,8,SHS,1
OCPK26,BRYSON CHEMISTRY PANEL,N,,50463454,0,8,SHS,1
OCPK26,BRYSON CHEMISTRY PANEL,N,,50402403,0,8,SHS,1
