features,indices
DIATRIZOATE MEGLUMINE-D.SODIUM 66-10 % PO SOLN,13043
IPRATROPIUM BROMIDE NASAL,13044
ACETAMINOPHEN-CODEINE 300 MG-30 MG /12.5 ML PO SOLN,13045
Z86.72,13046
GRALISE 600 MG PO TB24,13047
S82.891B,13048
FENOFIBRIC ACID (CHOLINE) 45 MG PO CPDR,13049
ASPIRIN-DIPYRIDAMOLE 25-200 MG PO CM12,13050
L88,13051
VSL#3 450 BILLION CELL PO PWPK,13052
NIFEDIPINE 0.5% IN 2.5% LIDOCAINE COMPOUNDED OINTMENT,13053
K52.3,13054
K51.218,13055
"K91.89, K91.850",13056
N94.810,13057
RECTICARE 5 % TP CREA,13058
CIPROFLOXACIN IN 5 % DEXTROSE 400 MG/200 ML IV PGBK,13059
B02.21,13060
ONE TOUCH ULTRA TEST MISC,13061
DEPO-TESTOSTERONE 100 MG/ML IM OIL,13062
ASTEPRO 0.15 % (205.5 MCG) NASAL SPRY,13063
"ZOSTAVAX (PF) 19,400 UNIT/0.65 ML SC SUSR",13064
R82.998,13065
M21.069,13066
PALIPERIDONE 9 MG PO TR24,13067
"VITAMIN E (DL, ACETATE) 1,000 UNIT PO CAPS",13068
PALIPERIDONE 6 MG PO TR24,13069
PALIPERIDONE 3 MG PO TR24,13070
MEMANTINE 7 MG PO CSPX,13071
NAMENDA XR 7 MG PO CSPX,13072
KETOROLAC 0.4 % OPHT DROP,13073
G96.01,13074
BUPIVACAINE 0.25% + EPINEPHRINE 1:1000 MIXTURE (SHC OR),13075
FLU VAC TS 2014 (18-64YRS)(PF) 27 MCG/0.1 ML ID SYRG,13076
MAGNESIUM (OXIDE/AA CHELATE) 300 MG PO CAPS,13077
"CHOLECALCIFEROL (VITAMIN D3) 25 MCG (1,000 UNIT) PO TABS",13078
SILVASORB TP GLSR,13079
DOXAZOSIN 4 MG PO TR24,13080
OSENI 12.5-15 MG PO TABS,13081
"E84.8, K77",13082
CAROTENE,13083
TOPAMAX 200 MG PO TABS,13084
DILANTIN 30 MG PO CAPS,13085
ISOSORBIDE MONONITRATE 20 MG PO TABS,13086
ALBUTEROL CONTINUOUS NEBULIZER SOLUTION 5 MG/HR (ED AND ICU),13087
ALBUTEROL SULFATE 2.5 MG /3 ML (0.083 %) INH NEBU-PANEL USE ONLY,13088
N85.01,13089
Q79.2,13090
SKIN SUBST OASIS ULTRA TRI LAYR WND MAT PER 1 SQ CM,13091
MECHANICAL NPWT W/SNAP <= 50 CM,13092
RMVL DEVITAL TISS SLCTV DBRDMT W/O ANES 20C,13093
C44.211,13094
T83.122A,13095
HYDRISALIC 6 % TP GEL,13096
PROCARDIA XL 60 MG PO TR24,13097
R93.3,13098
"ZOSTER VACCINE LIVE (PF) 19,400 UNIT/0.65 ML SC SUSR",13099
"B19.20, K74.69",13100
UHA PROC ENDOSCOPY - SCANNED,13101
DOCUSATE SODIUM 50 MG PO CAPS,13102
G96.9,13103
K60.1,13104
FIRST-BXN 1.6 G-1.6 G- 0.2 G/237 ML MM SUSR,13105
L56.9,13106
M86.661,13107
"LIPASE-PROTEASE-AMYLASE 16,000-57,500- 60,500 UNIT PO CPDR",13108
"NYSTATIN-TRIAMCINOLONE 100,000-0.1 UNIT/GRAM-% TP OINT",13109
K38.8,13110
PRENATAL ONE 30 MG IRON- 800 MCG PO TABS,13111
METRONIDAZOLE PO,13112
"NUT.TX.IMPAIRED RENAL FXN,SOY 0.08-1.80 GRAM-KCAL/ML PO LIQD",13113
INSULIN GLULISINE 100 UNIT/ML SC SOLN,13114
LEVALBUTEROL HCL (BULK) MISC,13115
CARFILZOMIB CHEMO INFUSION,13116
VALACYCLOVIR 1 GRAM PO TABS,13117
SALIVA SUBSTITUTION COMBO NO.9 MM MWSH,13118
MAGNESIUM SULFATE IN WATER 2 GRAM/50 ML (4 %) IV PGBK,13119
S01.512A,13120
"CALCIUM CARBONATE-VITAMIN D3 600 MG(1,500MG) -800 UNIT PO TABS",13121
PAP SMEAR (MANUAL ENTRY),13122
"CHLAMYDIA/GC, NAAT",13123
MICONAZOLE NITRATE 100 MG VAG SUPP,13124
"I97.89, I48.91",13125
LUTEIN 6 MG PO CAPS,13126
REFRESH CELLUVISC 1 % OPHT DPGE,13127
VERAPAMIL 200 MG PO CPCT,13128
"DOPAMINE IN 5 % DEXTROSE 400 MG/250 ML (1,600 MCG/ML) IV SOLN",13129
VITAMIN E SUCCINATE 400 UNIT PO TABS,13130
TEGRETOL XR 200 MG PO TB12,13131
CITRACAL + D 250 MG CALCIUM- 250 UNIT PO CHEW,13132
REFRESH CLASSIC (PF) 1.4-0.6 % OPHT DPET,13133
ALLEGRA-D 24 HOUR 180-240 MG PO TB24,13134
C74.90,13135
11-DEOXYCORTISOL,13136
DEHYDROEPIANDROSTERONE,13137
PHENOXYBENZAMINE 10 MG PO CAPS,13138
M54.31,13139
ESTRADIOL 0.0375 MG/24 HR TD PTSW,13140
WHEY PO POWD,13141
ENSURE COMPLETE PO,13142
ONE-A-DAY MEN'S MULTIVITAMIN 400-300 MCG PO TABS,13143
GUAIFENESIN 50 MG/5 ML PO LIQD,13144
E08.3413,13145
BUPIVACAINE-DEXTROSE-WATER(PF) 0.75 % (7.5 MG/ML) INJ SOLN,13146
PIPERACILLIN-TAZOBACTAM 4.5 GRAM/100 ML MINI-BAG PLUS EXTENDED INF,13147
"H40.40X0, H20.9",13148
MEXILETINE 200 MG PO CAPS,13149
MEXILETINE,13150
"INSULIN SYRINGE-NEEDLE U-100 1/2 ML 30 X 5/16"" MISC SYRG",13151
R44.9,13152
LEUKEMIA/LYMPHOMA IMMUPHENTYP,13153
CASPOFUNGIN IVPB (CUSTOM),13154
ACYCLOVIR SODIUM 500 MG IV SOLR,13155
J35.8,13156
K91.0,13157
COLLAGEN TYPE I C-TELOPEPTIDE (CTX),13158
LORATADINE 10 MG PO CAPS,13159
VISINE TEARS 1-0.2-0.2 % OPHT DROP,13160
Z96.653,13161
R10.0,13162
EXCEDRIN BACK & BODY PO,13163
"C25.9, C78.7",13164
IGG SUBCLASS 4,13165
C40.32,13166
LIDOCAINE IN 5 % DEXTROSE (PF) 8 MG/ML (0.8 %) IV SOLP,13167
H35.073,13168
"H35.059, H35.079",13169
S32.2XXA,13170
M31.4,13171
S90.851A,13172
R82.90,13173
J30.81,13174
A36.9,13175
A49.2,13176
VICKS NYQUIL NIGHTTIME RELIEF PO,13177
PERPHENAZINE 4 MG PO TABS,13178
F31.0,13179
"RPR, SYPHILIS SCREEN",13180
CALCIUM-CRANBERRY FRUIT 160-400 MG PO TABS,13181
EXCEDRIN PM PO,13182
Z86.14,13183
MIRABEGRON 25 MG PO TB24,13184
"OMEGA 3-DHA-EPA-FISH OIL 300-1,000 MG PO CAPS",13185
"CBC (H/H, RBC, INDICES, WBC, PLT)",13186
COLCRYS PO,13187
RANITIDINE HCL 15 MG/ML PO SYRP,13188
M75.102,13189
S15.109A,13190
NICARDIPINE 25 MG/10 ML IV SOLN,13191
"FLL THCK GRFT,FREE,INCLDE CLSRE DONOR SITE,FHD,CHKS,CHN,MTH,NCK,AXILLA",13192
VITAMIN B12 & FOLATE,13193
PAP (THIN PREP),13194
K55.059,13195
B35.4,13196
"HYDRATE IV INFUSION,EA ADDL HR",13197
"C20, C78.7",13198
FEXOFENADINE 30 MG PO TABS,13199
PROLIA SC,13200
Z03.89,13201
"ACT, ISTAT KAOLIN ARTERIAL",13202
"ACT, ISTAT KAOLIN VENOUS",13203
T62.0X1A,13204
PENICILLAMINE 250 MG PO CAPS,13205
"CALCIUM 500 + D 500 MG(1,250MG) -400 UNIT PO TABS",13206
"E11.59, Z79.4",13207
S33.5XXA,13208
M25.362,13209
NATAZIA 3 MG/2 MG-2 MG/ 2 MG-3 MG/1 MG PO TABS,13210
"S09.90XS, F02.81",13211
TUBERCULIN PPD 5 TUB. UNIT /0.1 ML ID SOLN,13212
THYROID (PORK) 48.75 MG PO TABS,13213
NIMODIPINE 60 MG/20 ML PO SOLN,13214
C49.12,13215
ACCU-CHEK FASTCLIX MISC KIT,13216
HEMOPHILUS INFLUENZA IGG,13217
DOFETILIDE 500 MCG PO CAPS,13218
NIACIN 50 MG PO TABS,13219
Z02.82,13220
I87.309,13221
S12.120A,13222
S22.079A,13223
S42.101A,13224
"I96, I75.029",13225
S42.301A,13226
S82.54XD,13227
"S82.202A, S82.402A",13228
S32.811K,13229
"S82.201A, S82.401A",13230
P91.60,13231
"O34.10, D25.9",13232
CHLOR-TRIMETON 4 MG PO TABS,13233
FLECTOR 1.3 % TD PT12,13234
CEFTAROLINE IVPB,13235
BACID 1 BILLION-250 CELL-MG PO TABS,13236
J96.22,13237
ANALGESIC TP,13238
POLYSPORIN TP,13239
LEVOCARNITINE 330 MG PO TABS,13240
ARTIFICIAL SALIVA (CMCE-LYTES) MM SPRA,13241
NICOTINE (POLACRILEX) 2 MG BUCCAL LOZG,13242
ICAPS AREDS PO,13243
"CHOLECALCIFEROL (VITAMIN D3) 4,000 UNIT PO TABS",13244
I82.529,13245
"M81.8, T38.0X5A",13246
"LIPASE-PROTEASE-AMYLASE 20,880-78,300- 78,300 UNIT PO TABS",13247
G25.5,13248
H60.91,13249
NEOMYCIN-COLIST-HC-THONZONIUM 3.3-3-10-0.5 MG/ML OTIC DRPS,13250
"NEOMYCIN-POLYMYXIN-HC 3.5-10,000-1 MG/ML-UNIT/ML-% OTIC SOLN",13251
AMPICILLIN/SULBACTAM 1.5 GRAM/50 ML MINI-BAG PLUS,13252
HYDROCORTISONE BUTYRATE 0.1 % TP SOLN,13253
DASATINIB 50 MG PO TABS,13254
ALEMTUZUMAB IV CHEMO INFUSION,13255
L60.1,13256
S91.109A,13257
AQUACEL-AG TP,13258
HYPOTEARS 1-1 % OPHT DROP,13259
MYRBETRIQ 25 MG PO TB24,13260
PANTHENOL-GLYCERIN-DIMETHICONE TP CREA,13261
S83.106A,13262
SALICYLIC ACID 6 % TP CREA,13263
C72.30,13264
DIGOX 125 MCG PO TABS,13265
FLUOROSCOPE EXAMINATION,13266
LIDOCAINE WITH 8.4% SOD BICARB 1 % (3 ML) INJ SYRG,13267
Z01.10,13268
AZTREONAM LYSINE 75 MG/ML INH NEBU,13269
"LIPASE-PROTEASE-AMYLASE 23,000-46,000 UNIT PO CPDR",13270
CEFTAZIDIME 600 MG NASAL RINSE VIAL,13271
S42.009B,13272
I71.8,13273
L90.8,13274
H18.829,13275
I83.819,13276
T4 & TSH,13277
BASIC METABOLIC PANEL 7 BMP,13278
Z21,13279
"GIARDIA ANTIGEN, STOOL",13280
S72.409A,13281
Z67.20,13282
D31.31,13283
ZILEUTON 600 MG PO TM12,13284
T51.0X1A,13285
RIVASTIGMINE TARTRATE 1.5 MG PO CAPS,13286
"OMEGA-3 FATTY ACIDS-FISH OIL 340-1,000 MG PO CAPS",13287
"UA/M W/RFLX CULTURE, COMP",13288
G54.6,13289
RAMUCIRUMAB IV INFUSION,13290
S62.112A,13291
S37.812A,13292
RIFABUTIN 150 MG PO CAPS,13293
J43.2,13294
"H52.00, H52.209, H52.4",13295
XTANDI 40 MG PO CAPS,13296
HALOG 0.1 % TP OINT,13297
E27.0,13298
M84.30XA,13299
D71,13300
S60.219A,13301
HUMAN PROTHROMBIN COMPLEX(PCC) 500 UNIT (400-620 UNIT) IV KIT,13302
NASAL SPRAY LONG LASTING NASAL,13303
S62.009A,13304
S52.613A,13305
H05.10,13306
H53.452,13307
LEVOTHYROXINE 200 MCG IV SOLR,13308
PACLITAXEL-PROTEIN BOUND 100 MG IV SUSR,13309
CIPROFLOXACIN HCL 750 MG PO TABS,13310
B00.89,13311
SODIUM BICARBONATE 1 MEQ/ML (8.4 %) IV SOLN,13312
CARDIOPLEGIC SOLN 16 MEQ/L (= K+) PERFUSION SOLN,13313
HEPARIN INFUSION LVAD HIGH RISK BLEED,13314
MILRINONE IN 5 % DEXTROSE 20 MG/100 ML (200 MCG/ML) IV PGBK,13315
PAPAVERINE + NS MIXTURE (SHC OR),13316
NITROGLYCERIN IN 5 % DEXTROSE 100 MG/250 ML (400 MCG/ML) IV SOLN,13317
LYCOPENE PO,13318
LENALIDOMIDE 25 MG PO CAPS (SHC NF),13319
M40.36,13320
"G70.00, D49.89",13321
CBC WITH DIFFERENTIAL,13322
IPRATROPIUM-ALBUTEROL 20-100 MCG/ACTUATION INH MIST,13323
S42.253A,13324
"TESTOSTERONE, FREE AND TOTAL",13325
S01.93XA,13326
G89.11,13327
O14.10,13328
Z34.80,13329
Z38.01,13330
O09.519,13331
Z36.9,13332
VIVELLE-DOT 0.0375 MG/24 HR TD PTSW,13333
"ELECTROLYTES, URINE (RANDOM)",13334
COMBIVENT RESPIMAT 20-100 MCG/ACTUATION INH MIST,13335
FORA GD50 TEST STRIPS MISC STRP,13336
"M79.606, G89.29",13337
ACCU-CHEK AVIVA PLUS TEST STRP MISC STRP,13338
CENTRUM SILVER ULTRA WOMEN'S PO,13339
CICLOPIROX 8 % TP SOLN,13340
UNITHROID 75 MCG PO TABS,13341
POTASSIUM ACETATE IV SLIDING SCALE,13342
LEVETIRACETAM IVPB (CUSTOM),13343
DONNATAL 16.2-0.1037 -0.0194 MG PO TABS,13344
MUCINEX 600 MG PO TP12,13345
COQ10 (UBIQUINOL) 100 MG PO CAPS,13346
APIXABAN 2.5 MG PO TABS,13347
TERBINAFINE HCL 250 MG PO TABS,13348
CANAGLIFLOZIN 100 MG PO TABS,13349
FERROUS GLUCONATE 325 MG (36 MG IRON) PO TABS,13350
RECLIPSEN (28) 0.15-30 MG-MCG PO TABS,13351
FLUVIRIN 2014-2015 45 MCG (15 MCG X 3)/0.5 ML IM SUSP,13352
TARKA 2-240 MG PO TM24,13353
HELICOBACTER PYLORI AGA AB,13354
Z85.028,13355
"D84.821, Z79.899",13356
FLINTSTONES GUMMIES PO,13357
CIPROFLOXACIN HCL 500 MG PO TABS,13358
BYETTA 10 MCG/DOSE(250 MCG/ML) 2.4 ML SC PNIJ,13359
COSOPT OPHT,13360
ENEMEEZ 283 MG/5 ML PR ENEM,13361
SYMBICORT 80-4.5 MCG/ACTUATION INH HFAA,13362
CARDIOVERSION,13363
MEMANTINE 5-10 MG PO DSPK,13364
S46.219A,13365
B00.52,13366
VANCOMYCIN ENEMA,13367
SEVELAMER CARBONATE 0.8 GRAM PO PWPK,13368
CALCIUM ACETATE 667 MG (169 MG CALCIUM)/5 ML PO SOLN,13369
LACOSAMIDE 10 MG/ML PO SOLN,13370
CALCIUM-MELATONIN 112-3 MG PO TABS,13371
J85.1,13372
J21.1,13373
L89.152,13374
INVANZ 1 GRAM IV SOLR,13375
TUSSIN DM 10-100 MG/5 ML PO SYRP,13376
SOLID TUMOR ACTIONABLE MUT PNL,13377
"G58.7, I77.6",13378
H02.849,13379
NAPHCON OPHT,13380
ROPIVACAINE 0.2% 400 ML ANESTHETIC PUMP,13381
BUPIVACAINE 0.25% 400 ML 2-14 ML ANESTHETIC PUMP,13382
NEOSTIGMINE METHYLSULFATE 0.5 MG/ML IV SOLN,13383
ECHINACEA 1X PO,13384
ANTI-XA-FONDAPARINUX,13385
HUMULIN N 100 UNIT/ML SC SUSP,13386
M12.819,13387
C65.2,13388
K62.6,13389
RPR W/REFLEX TO TITER,13390
"F43.21, Z63.4",13391
CALCIUM CARBONATE-VITAMIN D2 PO,13392
HEPARIN FLUSH IV,13393
TOBRAMYCIN SULFATE 1.2 GRAM INJ SOLR,13394
NS + BETADINE MIXTURE (SHC OR),13395
M95.8,13396
GLUTATHIONE PO,13397
H35.3112,13398
H35.3222,13399
"H52.00, H52.209",13400
BUPIVACAINE 0.5% ANESTHETIC PUMP 270 ML DUAL SITE,13401
"E11.8, Z79.4",13402
T40.3X2A,13403
"K60.2, K60.3",13404
CALCIUM CARBONATE 200 MG CALCIUM (500 MG) PO CHEW,13405
"ANTI-INHIBITOR COAGULANT CMPLX 651-1,200 UNIT IV SOLR",13406
HEPARIN INFUSION LVAD NORMAL RISK,13407
DICYCLOMINE 10 MG/ML IM SOLN,13408
CLONIDINE HCL 0.3 MG PO TABS,13409
I82.402,13410
BLOOD GLUCOSE TEST MISC STRP,13411
K57.80,13412
"C78.6, C80.1",13413
"CYANOCOBALAMIN (VITAMIN B-12) 1,000 MCG SL SUBL",13414
G72.2,13415
I63.40,13416
DALIRESP 500 MCG PO TABS,13417
ROFLUMILAST 500 MCG PO TABS,13418
TAMIFLU 75 MG PO CAPS,13419
L21.0,13420
"THYROID STIMULATING HORMONE 3RD GEN, TSH (QUEST)",13421
"H01.003, H01.006",13422
"Q60.2, Q60.5",13423
"Y84.9, Y83.9",13424
PNEUMOVAX 23 25 MCG/0.5 ML INJ SYRG,13425
M31.19,13426
PROBIOTIC COLON SUPPORT PO,13427
KLOR-CON 8 8 MEQ PO TBSR,13428
FENOFIBRATE MICRONIZED 67 MG PO CAPS,13429
CULTURELLE PO,13430
GAVISCON EXTRA STRENGTH 254-237.5 MG/5 ML PO SUSP,13431
L89.151,13432
ZYTIGA 250 MG PO TABS,13433
"PROINSULIN, PLASMA",13434
K52.832,13435
M21.759,13436
T82.837A,13437
OPANA ER 15 MG PO TR12,13438
"RELION PEN NEEDLES 32 X 5/32 "" MISC NDLE",13439
D43.2,13440
M40.204,13441
CALCIUM CITRATE PO,13442
GLUCOSE GEL 40 % PO GEL,13443
Q62.10,13444
"BIOPSY, SOFT TISSUE OF THIGH OR KNEE AREA; DEEP (SUBFASCIAL OR INTRAMUSCULAR)",13445
K45.0,13446
K55.029,13447
QUETIAPINE 200 MG PO TB24,13448
HYDROCORTISONE 1 % PR CREA,13449
SELEGILINE 9 MG/24 HR TD PT24,13450
EMSAM 9 MG/24 HR TD PT24,13451
SELEGILINE 6 MG/24 HR TD PT24,13452
FONDAPARINUX 10 MG/0.8 ML SC SYRG,13453
"LYSOZYME, PLASMA",13454
HLA-B27 ANTIGEN,13455
DOLUTEGRAVIR 50 MG PO TABS,13456
ABACAVIR-LAMIVUDINE 600-300 MG PO TABS,13457
C83.79,13458
"B20, C83.70",13459
SODIUM CHLORIDE 0.9% IV SOLP,13460
COQ10 (UBIQUINOL) 200 MG PO CAPS,13461
M23.50,13462
"C67.9, C78.00",13463
"S60.929A, L08.9",13464
"BETAMETHASONE ACET,SOD PHOS 6 MG/ML INJ SUSP",13465
Q25.0,13466
PRENATAL MULTIVIT-CA-MIN-FE-FA PO TABS,13467
OXYMETAZOLINE 0.05 % NASAL SPRY,13468
TREPROSTINIL IV INFUSION (READMIT),13469
"DOPAMINE IN 5 % DEXTROSE 800 MG/250 ML (3,200 MCG/ML) IV SOLN",13470
FREE T3 AND FREE T4,13471
C4D FRAGMENT,13472
ALEMTUZUMAB 30 MG/ML IV SOLN,13473
"PARVOVIRUS B19 AB, IGG",13474
HLA ORDER - DESENSITIZATION MONITORING POST IVIG (POS*,13475
VITAMIN A AND D TP OINT,13476
E74.818,13477
PROSOURCE PO,13478
"G47.20, F51.8",13479
ANTIOXIDANT PO,13480
AUVI-Q 0.3 MG/0.3 ML IM AUTO-INJECTOR,13481
"R11.10, R19.7",13482
PRESERVISION AREDS 2 (OMEGA-3) PO,13483
"ACT, ISTAT KAOLIN OTHER",13484
R82.89,13485
H20.049,13486
TICAGRELOR PO,13487
BRINTELLIX 20 MG PO TABS,13488
S46.001A,13489
INDOCYANINE GREEN 25 MG INJ SOLR,13490
NUVIGIL 200 MG PO TABS,13491
M20.011,13492
CARBOXYMETHYLCELLULOSE SODIUM 1 % OPHT DLGL,13493
TSH RECEPTOR AB,13494
FIBER (PSYLLIUM HUSK) 0.52 GRAM PO CAPS,13495
O14.90,13496
AFRIN (OXYMETAZOLINE) 0.05 % NASAL SPRY,13497
ACID REDUCER (FAMOTIDINE) PO,13498
CLOPIDOGREL PO,13499
"LACTOFERRIN,FECAL",13500
TERIPARATIDE 20 MCG/DOSE - 600 MCG/2.4 ML SC PNIJ,13501
CORTAID 1 % TP CREA,13502
ONE-A-DAY MEN'S PO,13503
XARTEMIS XR 7.5-325 MG PO TBBO,13504
CLINDAMYCIN IN 5 % DEXTROSE 900 MG/50 ML IV PGBK,13505
Z92.83,13506
CEROVITE 9 MG IRON/15 ML PO LIQD,13507
HYCET 7.5-325 MG/15 ML PO SOLN,13508
"FUNGAL CULTURE,BLOOD",13509
"T86.19, Z99.2",13510
"CORTISOL, AM",13511
BISMUTH PO,13512
OLOPATADINE 0.2 % OPHT DROP,13513
M54.40,13514
T82.128A,13515
ACETAMINOPHEN-CODEINE 300-60 MG PO TABS,13516
S52.91XA,13517
S52.92XA,13518
PHENOBARBITAL PO,13519
CITRATE OF MAGNESIA PO SOLN,13520
"BOTULINUM TOXIN TYPE A,PER UNIT",13521
CHEMODENERV MUSC MIGRAINE - BILATERAL,13522
G24.5,13523
NPWT <50 CM,13524
SKIN SUBSTITUTE GRAFIX CORE 5X5 PER 1 SQ CM,13525
E83.59,13526
DEB BONE ADD-ON,13527
DEBRIDEMENT TISSUE/MUSCLE/BONE,13528
DEB MUSC/FASCIA ADD-ON,13529
"E83.59, L97.912",13530
NPWT >50 CM,13531
DEBRIDEMENT OF TISSUE/MUSCLE,13532
Z92.241,13533
"E83.59, L97.909",13534
"E83.59, L97.919",13535
SODIUM THIOSULFATE 12.5 GRAM/50 ML (250 MG/ML) IV SOLN,13536
ACTEMRA IV,13537
D.A. CHEWABLE PO,13538
IRON 18 MG PO TABS,13539
FLU VACCINE TS 2014-15 (4 YR+) 45 MCG (15 MCG X 3)/0.5 ML IM SUSP,13540
VITAMIN B12 W REFLEX MMA (LABCORP),13541
OXYBUTYNIN 3.9 MG/24 HR TD PTSW,13542
H83.2X9,13543
"L03.119, L02.519",13544
H72.10,13545
"NEOMYCIN-POLYMYXIN B GU 40 MG-200,000 UNIT/ML IRRIG SOLN",13546
BLADDER CATHETERIZATION,13547
"N39.0, B96.5",13548
J95.00,13549
NEOMYCIN-POLYMYXIN B BLADDER IRRIGATION,13550
Z85.819,13551
INSULIN REGULAR 1 UNIT/ML IV INFUSION (DKA/HHS PROTOCOL),13552
"INSULIN SYRINGE MICROFINE 0.3 ML 28 X 1/2"" MISC SYRG",13553
M79.671,13554
RAINBOW DRAW,13555
MONTEPHEN PO,13556
"G62.0, T45.1X5A",13557
EBV DNA PCR QUANT,13558
CYTOMEGALOVIRUS DNA PCR QUANT,13559
EVEROLIMUS 0.5 MG PO TABS,13560
GRANISETRON HCL 1 MG PO TABS,13561
B37.89,13562
ZORTRESS 0.5 MG PO TABS,13563
CLINDAMYCIN IN 5 % DEXTROSE 300 MG/50 ML IV PGBK,13564
BLOOD CULTURE (AEROBIC & ANAEROBIC BOTTLE),13565
F31.75,13566
MARAVIROC 300 MG PO TABS,13567
EMTRICITABINE 200 MG PO CAPS,13568
CK WITH REFLEX ISOENZYME,13569
PEG-ELECTROLYTE SOLN 420 GRAM PO SOLR,13570
"RIMABOTULINUMTOXINB 2,500 UNIT/0.5 ML IM SOLN",13571
Z90.6,13572
M77.01,13573
CIPROFLOXACIN HCL 250 MG PO TABS,13574
G54.1,13575
"BD LUER-LOK SYRINGE 10 ML 20 X 1"" MISC SYRG",13576
"S42.101A, S42.102A",13577
M25.471,13578
E11.3411,13579
OTO TYMPANOMETRY MMC,13580
EVOKED OTOACOUS EMIJS LMTD,13581
ESCITALOPRAM OXALATE 5 MG PO TABS,13582
FLOVENT HFA 110 MCG/ACTUATION INH HFAA,13583
M16.30,13584
LYSINE PO,13585
ZINC ACETATE 50 MG (ZINC) PO CAPS,13586
BERBERINE-HERBAL COMB NO.18 PO,13587
I82.A19,13588
DIPHENHY HCL-PE-DM-ACETAMIN-GG PO,13589
CYTOGENETICS/FISH TRACKING,13590
CBC WITH DIFFERENTIAL & SLIDE REVIEW,13591
"PATHOLOGIST REVIEW, PERIPHERAL SMEAR",13592
"BCR-ABL, BLOOD",13593
"FLOW CYTOMETRY FOR LEUKEMIA/LYMPHOMA,BLD",13594
HEPATITIS B CORE TOTAL ANTIBODY,13595
PHENTERMINE 37.5 MG PO TABS,13596
CALCIUM CITRATE-VITAMIN D3 500 MG CALCIUM -400 UNIT PO CHEW,13597
"T84.89XA, M25.669, Z96.659",13598
RIVAROXABAN PO,13599
"G71.01, I43",13600
G71.01,13601
D89.812,13602
"D47.Z9, D72.18",13603
SUFENTANIL 50 MCG/ML PEDIATRIC INTRANASAL SOLN,13604
N39.42,13605
"CELL COUNT AND DIFF, BODY FLUID",13606
ZINC OXIDE (BULK) MISC,13607
MIRENA 20 MCG/24 HR (5 YEARS) INTRAUTER IUD,13608
VANCOMYCIN 50 MG/ML PO SOLN,13609
ALLEGRA ALLERGY 180 MG PO TABS,13610
CIALIS 2.5 MG PO TABS,13611
L63.9,13612
"E11.622, L97.909",13613
SODIUM NITROPRUSSIDE INFUSION,13614
NICOTROL 10 MG INH CRTG,13615
GRANISETRON HCL 1 MG/ML (1 ML) IV SOLN,13616
ALPHA FETOPROTEIN TUMOR MARKER,13617
S22.008A,13618
"S42.301A, S42.302A",13619
S34.4XXA,13620
S92.009B,13621
"S82.91XA, S82.92XA",13622
TEGRETOL XR 100 MG PO TB12,13623
RETICULOCYTE COUNT,13624
"HEMOGLOBIN, QUANTIFICATION/FRACTIONATION",13625
FLUCONAZOLE,13626
F54,13627
SEROQUEL XR 150 MG PO TB24,13628
VANCOCIN 250 MG PO CAPS,13629
N99.89,13630
NABUMETONE 750 MG PO TABS,13631
"FLOW CYTOMETRY FOR LEUKEMIA/LYMPHOMA,BM",13632
"DIFFERENTIAL, CSF",13633
"CELL COUNT AND DIFFERENTIAL, CSF",13634
"B20, C85.90",13635
"CELL COUNT, CSF",13636
AP SPECIMEN TRACKING (LAB ONLY),13637
LANCETS,13638
GLUCOPHAGE XR 500 MG PO TB24,13639
ONE DAILY WOMENS 50 PLUS PO,13640
JAKAFI 5 MG PO TABS,13641
HYDROCORTISONE-ACETIC ACID 1-2 % OTIC DROP,13642
FLUTICASONE 110 MCG/ACTUATION INH HFAA,13643
LEVONORGESTREL-ETHINYL ESTRAD 0.15-30 MG-MCG PO 3MPK,13644
E-Z SPACER MISC SPCR,13645
G47.12,13646
F15.11,13647
"CYTRA-K 1,100-334 MG/5 ML PO SOLN",13648
N46.9,13649
I48.21,13650
ELECTROLYTE-R (PH 7.4) IV SOLP,13651
HLA ORDER - CROSSMATCH (LIVING DONOR W/RECIPIENT INFO),13652
SEROQUEL XR 300 MG PO TB24,13653
DIPHENHIST 50 MG PO TABS,13654
VEDOLIZUMAB IV INFUSION,13655
VICODIN ES 7.5-300 MG PO TABS,13656
R82.79,13657
NITROGLYCERIN 0.6 MG SL SUBL,13658
BRINZOLAMIDE-BRIMONIDINE 1-0.2 % OPHT DRPS,13659
H33.302,13660
LEVODOPA PO,13661
MOMETASONE 0.1 % TP OINT,13662
F73,13663
S82.131A,13664
NUVIGIL 50 MG PO TABS,13665
"S52.309A, S52.209A",13666
C62.92,13667
S06.0X0A,13668
METRONIDAZOLE 0.75 % TP LOTN,13669
VITAMIN D3 400 UNIT PO TABS,13670
GLUCOSAMINE CHONDROITIN MAXSTR 500-400 MG PO CAPS,13671
"OMEGA 3 FISH OIL 684-1,200 MG PO CPDR",13672
BUPIVACAINE LIPOSOME (PF) 266 MG/20 ML (13.3 MG/ML) LINF SUSP,13673
"L73.8, D72.18",13674
"B20, G93.40",13675
"B20, F02.81",13676
ISENTRESS 400 MG PO TABS,13677
OXAPROZIN PO,13678
DAYPRO 600 MG PO TABS,13679
NICODERM CQ 14 MG/24 HR TD PT24,13680
MUCINEX 600 MG PO TA12,13681
HBO PROTOCOL (ORDER TO CHARGE ONLY),13682
HBO TREATMENT PROTOCOL,13683
PSYLLIUM HUSK 6 GRAM PO PWPK,13684
