clinical_item_category_id	source_table	description	external_id	clinical_item_id	name	description	item_count	patient_count
4	stride_order_proc	Nursing	473072	52588	NUR1097	BRACE	34	27
72	stride_order_med	Med (Intravenous)	6878	44657	RXCUI6878	Methylene Blue (Intravenous)	41	26
73	stride_order_med	Med (Oral)	38413	44697	RXCUI38413	Torsemide (Oral)	104	26
84	stride_order_med	Med (Intramuscular)	2193	45060	RXCUI2193	Ceftriaxone (Intramuscular)	26	26
73	stride_order_med	Med (Oral)	10324	46324	RXCUI10324	Tamoxifen (Oral)	42	26
113	stride_order_med	Med (Ophthalmic)	283809	46776	RXCUI283809	Travoprost (Ophthalmic)	33	26
73	stride_order_med	Med (Oral)	7597	46758	RXCUI7597	Nystatin (Oral)	29	26
101	stride_order_med	Med (J Tube)	8591	46842	RXCUI8591	Potassium Chloride (J Tube)	66	26
4	stride_order_proc	Nursing	518149	50738	NUR2996	PARACENTESIS TRAY TO BEDSIDE	35	26
4	stride_order_proc	Nursing	472890	51435	NUR1011	OOB TO CHAIR WHEN AWAKE & ALERT	27	26
72	stride_order_med	Med (Intravenous)	4457	47030	RXCUI4457	Flumazenil (Intravenous)	30	26
6	stride_order_proc	Lab	472501	48578	LABFHCT	HEMATOCRIT, FLUID	38	25
4	stride_order_proc	Nursing	489554	48636	NUR1781	WEAR HOSPITAL GOWN ONLY	28	25
6	stride_order_proc	Lab	472120	49151	LABYCCPIG	ANTI CCP	26	25
75	stride_order_med	Med (Inhalation)	9344	45186	RXCUI9344	Ribavirin (Inhalation)	67	25
73	stride_order_med	Med (Oral)	8013	46657	RXCUI8013	Pentoxifylline (Oral)	55	25
73	stride_order_med	Med (Oral)	9344	46806	RXCUI9344	Ribavirin (Oral)	64	25
8	stride_order_proc	Imaging	474370	49655	IMGUSPEP	US RENAL ARTERY	26	25
6	stride_order_proc	Lab	472112	49657	LABCRYO	CRYOPROTEIN SEMI - QUANTITATIVE	39	25
4	stride_order_proc	Nursing	489525	50300	NUR1752	TRENDELENBURG	25	25
47	stride_order_proc	Bronchoscopy	471800	51561	RT79	RESP - BRONCHOSCOPY, FLEXIBLE FIBEROPTIC	33	25
15	stride_order_proc	Microbiology	471757	46042	LABSTREP	BETA STREP THROAT SCREEN RAPID EIA	39	24
73	stride_order_med	Med (Oral)	7226	46363	RXCUI7226	Nadolol (Oral)	49	24
72	stride_order_med	Med (Intravenous)	19666	44686	RXCUI19666	Nesiritide (Intravenous)	40	24
72	stride_order_med	Med (Intravenous)	9384	44719	RXCUI9384	Rifampin (Intravenous)	41	24
72	stride_order_med	Med (Intravenous)	2.19E+03	44753	RXCUI2186	Cefotaxime (Intravenous)	30	24
6	stride_order_proc	Lab	472937	46301	LABMYO	MYOGLOBIN, SERUM / PLASMA	27	24
71	stride_order_med	Med (Topical)	898492	46518	RXCUI898492	Collagenase Clostridium Histolyticum (Topical)	41	24
73	stride_order_med	Med (Oral)	114979	46603	RXCUI114979	Rabeprazole (Oral)	26	24
73	stride_order_med	Med (Oral)	8691	46919	RXCUI8691	Primidone (Oral)	32	24
8	stride_order_proc	Imaging	474078	50813	IMGDXCLAVRT	XR CLAVICLE RT	46	24
6	stride_order_proc	Lab	472362	51560	LABYFFATQ	FAT, FECAL QUANTITATIVE	49	24
6	stride_order_proc	Lab	497484	49510	LABCZPL	CARBAMAZEPINE, SERUM	40	24
73	stride_order_med	Med (Oral)	35208	44934	RXCUI35208	Quinapril (Oral)	46	24
28	stride_order_proc	GI	473751	57962	GIVCE	VIDEO CAPSULE ENDOSCOPY	37	24
8	stride_order_proc	Imaging	618899	49454	IMGDXCH1DRT	XR CHEST 1 VIEW DECUB, RIGHT	27	23
6	stride_order_proc	Lab	471571	50934	LAB11069R	ALDOLASE	28	23
73	stride_order_med	Med (Oral)	3251	44431	RXCUI3251	Desmopressin (Oral)	106	23
73	stride_order_med	Med (Oral)	4110	44727	RXCUI4110	Ethambutol (Oral)	59	23
72	stride_order_med	Med (Intravenous)	7980	44826	RXCUI7980	Penicillin G (Intravenous)	51	23
73	stride_order_med	Med (Oral)	7676	46327	RXCUI7676	Opium (Oral)	71	23
73	stride_order_med	Med (Oral)	8745	46724	RXCUI8745	Promethazine (Oral)	31	23
6	stride_order_proc	Lab	472349	49506	LABFACT8	FACTOR VIII ASSAY	44	23
6	stride_order_proc	Lab	473346	49982	LABUNAT	SODIUM, URINE (TIMED)	35	23
36	stride_order_proc	Cath Angio	621223	50289	CON401	CONSULT TO ARRHYTHMIA RN	28	23
8	stride_order_proc	Imaging	473947	50548	IMGFLSB	XR SMALL BOWEL SERIES	31	23
72	stride_order_med	Med (Intravenous)	3418	45108	RXCUI3418	Dihydroergotamine (Intravenous)	99	23
6	stride_order_proc	Lab	471747	50962	LABBCRABL	BCR - ABL, BLOOD	25	23
72	stride_order_med	Med (Intravenous)	-5.30E+18	44696	RXCUI4511,89905,9863,10454,8308	Folic Acid-Multivitamin Preparation-Sodium Chloride-Thiamine-Vitamin K 1 (Intravenous)	27	23
8	stride_order_proc	Imaging	474051	52390	IMGDXSHUNT1	XR SHUNT SERIES W SKULL 2V CXR 1V ABDO 1V	25	23
73	stride_order_med	Med (Oral)	6038	44956	RXCUI6038	Isoniazid (Oral)	57	23
6	stride_order_proc	Lab	497454	52121	LABFPARVD	PARVOVIRUS B19 PCR QUALITATIVE REALTIME	35	23
73	stride_order_med	Med (Oral)	6926	44990	RXCUI6926	Mexiletine (Oral)	88	22
6	stride_order_proc	Lab	472062	46083	LABYUCDA	CONFIRMED DRUG ABUSE SURVEY, URINE	30	22
8	stride_order_proc	Imaging	474433	48760	IMGNINDWBCS	NUC INDIUM WHITE CELL SCAN	25	22
4	stride_order_proc	Nursing	489065	49067	NUR1268	CONSTAVAC	24	22
4	stride_order_proc	Nursing	668556	61861	NUR11516	BEACON NURSING IVIG PARAMETERS	22	22
73	stride_order_med	Med (Oral)	3638	44661	RXCUI3638	Doxepin (Oral)	62	22
73	stride_order_med	Med (Oral)	10438	44876	RXCUI10438	Theophylline (Oral)	51	22
72	stride_order_med	Med (Intravenous)	73137	46408	RXCUI73137	Tirofiban (Intravenous)	28	22
73	stride_order_med	Med (Oral)	9524	46507	RXCUI9524	Sulfasalazine (Oral)	38	22
15	stride_order_proc	Microbiology	471557	49444	LABAFBSO	AFB SMEAR ONLY	24	22
8	stride_order_proc	Imaging	474090	49928	IMGDXHA2RT	XR HAND 2V RT	23	22
8	stride_order_proc	Imaging	473977	50274	IMGDXHA2LT	XR HAND 2V LT	22	22
97	stride_order_med	Med (Left Eye)	8638	47159	RXCUI8638	Prednisolone (Left Eye)	39	22
73	stride_order_med	Med (Oral)	115698	45447	RXCUI115698	Ziprasidone (Oral)	76	22
73	stride_order_med	Med (Oral)	1886	54673	RXCUI1886	Caffeine (Oral)	56	22
6	stride_order_proc	Lab	472361	49984	LABSTFAT	FAT STAIN, STOOL	37	21
83	stride_order_med	Med (Transdermal)	10379	46580	RXCUI10379	Testosterone (Transdermal)	53	21
72	stride_order_med	Med (Intravenous)	4249	52294	RXCUI4249	Factor Ix (Intravenous)	29	21
6	stride_order_proc	Lab	497386	50240	LABFTRIGA	TRIGLYCERIDES, NON-PLEURAL	38	21
6	stride_order_proc	Lab	472022	49086	LABCL	CHLORIDE, SERUM/PLASMA	24	21
4	stride_order_proc	Nursing	668492	49553	20100004	HIGHEST RISK DVT/PE PROPHYLAXIS	21	21
34	stride_order_proc	Consult	506977	45906	CON364	NSG REFERRAL TO SOCIAL WORK	22	21
72	stride_order_med	Med (Intravenous)	5531	46574	RXCUI5531	Hetastarch (Intravenous)	21	21
6	stride_order_proc	Lab	497468	62078	LABBKVPCU	BK VIRUS PCR, QUANT, URINE	46	21
72	stride_order_med	Med (Intravenous)	-8.30E+15	45014	RXCUI6585,6628,8591,9863	Magnesium Sulfate-Mannitol-Potassium Chloride-Sodium Chloride (Intravenous)	41	20
4	stride_order_proc	Nursing	489553	46113	NUR1780	WEAN WITH O2SAT/PETCO2 PER PROTOCOL	22	20
78	stride_order_med	Med (NG Tube)	42316	46504	RXCUI42316	Tacrolimus (NG Tube)	36	20
8	stride_order_proc	Imaging	473870	49767	IMGCTO	CT ORBIT SELLA POST FOSSA TEMP BONE	20	20
4	stride_order_proc	Nursing	489311	53501	NUR1537	MONITOR VENTRICULOSTOMY DRAIN	41	20
72	stride_order_med	Med (Intravenous)	314504	47141	RXCUI314504	Anti-Inhibitor Coagulant Complex (Intravenous)	38	20
73	stride_order_med	Med (Oral)	31448	44270	RXCUI31448	Nabumetone (Oral)	28	19
72	stride_order_med	Med (Intravenous)	3.36E+04	44738	RXCUI33562	Foscarnet (Intravenous)	50	19
73	stride_order_med	Med (Oral)	7145	47597	RXCUI7145	Mycophenolic Acid (Oral)	37	19
8	stride_order_proc	Imaging	592927	49471	IMGFLUNLIST	XR FLUORO UNLISTED EXAM	25	19
6	stride_order_proc	Lab	472467	49434	LABGLOB	GLOBULIN	19	19
6	stride_order_proc	Lab	472840	50290	LABYMETFF	METANEPHRINES FRACTIONATED FREE, PLASMA	22	19
73	stride_order_med	Med (Oral)	123767	46686	MED123767	Emtricitabine-Tenofovir Disoproxil (Oral)	56	19
73	stride_order_med	Med (Oral)	39998	47020	RXCUI39998	Zonisamide (Oral)	42	18
3	stride_order_proc	Point of Care Testing	505766	48666	POC6	POC PPD SKIN TEST (IP)	24	18
6	stride_order_proc	Lab	472794	48791	LABMALAR	MALARIA PREP	32	18
15	stride_order_proc	Microbiology	473203	49320	LABROMSP	MICROSPORIDIUM SCREEN	37	18
4	stride_order_proc	Nursing	489144	62056	NUR1370	FLEXICARE ECLIPSE	18	18
73	stride_order_med	Med (Oral)	123723	44342	MED123723	Simvastatin-Ezetimibe (Oral)	22	18
72	stride_order_med	Med (Intravenous)	22178	46604	RXCUI22178	Cytomegalovirus Immune Globulin (Intravenous)	46	18
73	stride_order_med	Med (Oral)	103	46924	RXCUI103	Mercaptopurine (Oral)	35	18
6	stride_order_proc	Lab	472050	51168	LABCDPLI	COLD AGGLUTININ SCREEN	19	18
4	stride_order_proc	Nursing	489378	50302	NUR1604	PATIENT CAN REGULATE OWN INSULIN	35	17
96	stride_order_med	Med (Intradermal)	8948	46227	RXCUI8948	Purified Protein Derivative Of Tuberculin (Intradermal)	21	17
73	stride_order_med	Med (Oral)	2356	46338	RXCUI2356	Chlordiazepoxide (Oral)	43	17
73	stride_order_med	Med (Oral)	77989	46551	MED77989	Aspirin-Dipyridamole (Oral)	26	17
73	stride_order_med	Med (Oral)	183379	46665	RXCUI183379	Rivastigmine (Oral)	35	17
73	stride_order_med	Med (Oral)	85762	46651	RXCUI85762	Ritonavir (Oral)	57	17
8	stride_order_proc	Imaging	474212	50052	IMGMRSTWWO	MR T-SPINE WITH AND WITHOUT CONTRAST	19	17
6	stride_order_proc	Lab	497450	62121	LABBKVPC	BK VIRUS PCR, QUANT, PLASMA	34	17
6	stride_order_proc	Lab	473094	51137	LABPB	PHENOBARBITAL LEVEL	28	17
72	stride_order_med	Med (Intravenous)	3.08E+18	44623	RXCUI2540,5690	Cilastatin-Imipenem (Intravenous)	33	17
8	stride_order_proc	Imaging	519248	49393	IMGUSTIPS	US TIPS EVALUATION	21	16
73	stride_order_med	Med (Oral)	233698	46628	RXCUI233698	Dronedarone (Oral)	33	16
73	stride_order_med	Med (Oral)	3108	46633	RXCUI3108	Dapsone (Oral)	43	16
72	stride_order_med	Med (Intravenous)	5657	44629	RXCUI5657	Ifosfamide (Intravenous)	35	16
72	stride_order_med	Med (Intravenous)	4.43E+18	44631	RXCUI3639,4179,9863,11202	Doxorubicin-Etoposide-Sodium Chloride-Vincristine (Intravenous)	46	16
6	stride_order_proc	Lab	472656	46107	LABINSLF	INSULIN FASTING	24	16
6	stride_order_proc	Lab	472841	49135	LABYUMETF	METANEPHRINES FRACTIONATED, 24H URINE	30	16
72	stride_order_med	Med (Intravenous)	283821	44745	RXCUI283821	Rasburicase (Intravenous)	23	16
71	stride_order_med	Med (Topical)	9793	46790	RXCUI9793	Silver Sulfadiazine (Topical)	26	16
4	stride_order_proc	Nursing	644362	48697	NUR6071	BEDSIDE COMMODE	16	16
6	stride_order_proc	Lab	472030	49784	LABCHOL	CHOLESTEROL TOTAL, SERUM/PLASMA	16	16
6	stride_order_proc	Lab	497390	50203	LABYSTOSM	OSMOLALITY, STOOL	28	16
6	stride_order_proc	Lab	472949	62102	LAB11049R	NSE	30	16
40	stride_order_proc	Legal	3.04E+09	62231	LEG3	LEGAL STATUS: DENIAL OF PATIENT RIGHTS	48	16
8	stride_order_proc	Imaging	592071	48643	IMGNEPETLYMPH	PET CT LYMPHOMA	20	15
7	stride_order_proc	Respiratory Care	471565	48882	RT95	RESP - AIRWAY PRESSURE RELEASE VENTILATION	58	15
7	stride_order_proc	Respiratory Care	472541	49868	RT99	RESP - TRACH HIGH FLOW CPAP	18	15
73	stride_order_med	Med (Oral)	2626	45132	RXCUI2626	Clozapine (Oral)	110	15
72	stride_order_med	Med (Intravenous)	4256	46722	RXCUI4256	Factor Viia (Intravenous)	27	15
73	stride_order_med	Med (Oral)	22560	47061	MED22560	Sulfamethoxazole-Trimethoprim (Oral)	16	15
6	stride_order_proc	Lab	670760	50309	LAB11234R	VZV TOTAL AND IGM AB PANEL	15	15
6	stride_order_proc	Lab	472728	50542	LABCSFLD	LDH, CSF	24	15
6	stride_order_proc	Lab	497510	51224	LABGNTPOL	GENTAMICIN PEAK LEVEL	42	15
73	stride_order_med	Med (Oral)	358257	46614	RXCUI358257	Tolvaptan (Oral)	64	14
73	stride_order_med	Med (Oral)	540492	46624	MED540492	SHC TRANSPLANT BEDSIDE MEDS HELP ORDER	15	14
73	stride_order_med	Med (Oral)	734064	46928	RXCUI734064	Desvenlafaxine (Oral)	33	14
6	stride_order_proc	Lab	862883	61844	LAB11824R	BUSULFAN	56	14
72	stride_order_med	Med (Intravenous)	196102	45673	RXCUI196102	Basiliximab (Intravenous)	28	14
74	stride_order_med	Med (Subcutaneous)	338036	46745	RXCUI338036	Pegfilgrastim (Subcutaneous)	21	13
8	stride_order_proc	Imaging	473972	51155	IMGDXCLAVLT	XR CLAVICLE LT	31	13
72	stride_order_med	Med (Intravenous)	384455	44923	RXCUI384455	Tigecycline (Intravenous)	39	12
4	stride_order_proc	Nursing	489338	48725	NUR1564	NO SMOKING PRIOR TO PROCEDURE	13	12
26	stride_order_proc	PFT	669779	50092	PFT59	SPIROMETRY	13	12
72	stride_order_med	Med (Intravenous)	-7.50E+18	44624	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8591,8737,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Potassium Chloride-Proline-Seri (...)	26	11
72	stride_order_med	Med (Intravenous)	6054	44002	RXCUI6054	Isoproterenol (Intravenous)	18	11
72	stride_order_med	Med (Intravenous)	7.24E+18	44013	RXCUI4850,6585,8591,9863	Glucose-Magnesium Sulfate-Potassium Chloride-Sodium Chloride (Intravenous)	32	11
72	stride_order_med	Med (Intravenous)	2709	45318	RXCUI2709	Colistin (Intravenous)	37	11
98	stride_order_med	Med (Sublingual)	114467	46755	MED114467	Buprenorphine-Naloxone (Sublingual)	67	11
6	stride_order_proc	Lab	473759	62054	LAB11098R	1 25 OH VITAMIN D	14	10
72	stride_order_med	Med (Intravenous)	8814	44597	RXCUI8814	Epoprostenol (Intravenous)	28	10
12	stride_order_proc	Procedures	660673	48500	USEOS	**USE ORDER SET**	10	10
73	stride_order_med	Med (Oral)	1.20E+18	45348	RXCUI1292,2599,6813,9509,9945	Baclofen-Clonidine-Methadone-Saccharin-Sorbitol (Oral)	34	10
73	stride_order_med	Med (Oral)	198721	46738	MED198721	Folic Acid-Multivitamin Preparation-Coenzyme Q10 (Oral)	14	9
72	stride_order_med	Med (Intravenous)	341018	44590	RXCUI341018	Anidulafungin (Intravenous)	10	8
72	stride_order_med	Med (Intravenous)	-3.30E+17	44768	RXCUI426,1091,1908,4850,4919,5340,6033,6308,6536,6585,6837,89905,8156,54987,8737,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308	Alanine-Arginine-Calcium Gluconate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Proline-Serine-Sodium Acetate-Sodium Chloride-Sodium Phosphate, Dibasic-Sodium Phos (...)	12	8
72	stride_order_med	Med (Intravenous)	8.49E+18	44669	RXCUI426,1091,1908,21032,21579,4278,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8737,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Famotidine-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Proline-Serine-Sodiu (...)	20	7
72	stride_order_med	Med (Intravenous)	8134	44793	RXCUI8134	Phenobarbital (Intravenous)	16	7
80	stride_order_med	Med (Feeding Tube)	3008	46978	RXCUI3008	Cyclosporine (Feeding Tube)	21	7
6	stride_order_proc	Lab	670770	50379	LAB11242R	VZV QUANT	11	7
72	stride_order_med	Med (Intravenous)	-1.90E+17	44667	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8737,253182,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Proline-Regular Insulin, Human- (...)	6	5
72	stride_order_med	Med (Intravenous)	10865	46410	RXCUI10865	Tromethamine (Intravenous)	5	5
72	stride_order_med	Med (Intravenous)	94959	46252	MED94959	Egg Yolk Phospholipids-Glycerin-Soybean Oil (Intravenous)	3	3
72	stride_order_med	Med (Intravenous)	8.35E+18	44800	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,8591,8737,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Chloride-Proline-Serine-Sodium Acetate- (...)	10	3
72	stride_order_med	Med (Intravenous)	5.48E+18	44621	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8737,9671,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Proline-Serine-Sodium Chloride- (...)	7	3
72	stride_order_med	Med (Intravenous)	-8.10E+18	44668	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8591,8737,253182,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Potassium Chloride-Proline-Regu (...)	22	3
72	stride_order_med	Med (Intravenous)	6.62E+18	45037	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,8156,54987,8737,9671,56443,9863,236719,235496,10524,10898,10962,11115,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Phenylalanine-Potassium Acetate-Proline-Serine-Sodium Acetate-Sodium Chloride-Sodium Pho (...)	4	3
4	stride_order_proc	Nursing	668145	48891	NUR3501	INITIATE ROADMAP	1	1
73	stride_order_med	Med (Oral)	116753	46442	MED116753	Multivitamin Preparation-Zinc Gluconate (Oral)	2	1
72	stride_order_med	Med (Intravenous)	2.84E+18	45163	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8591,8737,253182,9671,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Potassium Chloride-Proline-Regu (...)	1	1
77	stride_order_med	Med (Intravenous/Intramuscular)	26225	44284	RXCUI26225	Ondansetron (Intravenous/Intramuscular)	0	0
77	stride_order_med	Med (Intravenous/Intramuscular)	8745	44402	RXCUI8745	Promethazine (Intravenous/Intramuscular)	0	0
72	stride_order_med	Med (Intravenous)	4.63E+18	44617	RXCUI426,1091,1908,21032,21579,4278,4850,4919,5224,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8737,9671,56443,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Famotidine-Glucose-Glycine-Heparin-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Proline-Seri (...)	0	0
4	stride_order_proc	Nursing	489387	45802	NUR1613	PERIPHERAL IV INSERTION/CARE	0	0
9	stride_order_proc	Diet	472168	45807	DIET103	DIET LOW SODIUM	0	0
4	stride_order_proc	Nursing	472889	45809	NUR1009	ANTIMICROBIAL SHOWER/BATH PRE-OP	0	0
72	stride_order_med	Med (Intravenous)	2.23E+18	44634	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,54987,8591,8737,9671,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Acetate-Potassium Chloride-Proline-Seri (...)	0	0
72	stride_order_med	Med (Intravenous)	2.66E+18	44670	RXCUI426,1091,1908,21032,21579,4850,4919,5340,6033,6308,6536,6585,29261,6837,89905,8156,8591,8737,9671,9863,236719,235496,10524,10898,10962,11115,8308,39937	Alanine-Arginine-Calcium Gluconate-Chromous Chloride-Copper Sulfate-Glucose-Glycine-Histidine-Isoleucine-Leucine-Lysine-Magnesium Sulfate-Manganese Chloride-Methionine-Multivitamin Preparation-Phenylalanine-Potassium Chloride-Proline-Serine-Sodium Chloride (...)	0	0
4	stride_order_proc	Nursing	539845	45779	ADT9	ADMIT TO PHASE	0	0
4	stride_order_proc	Nursing	489147	45783	NUR1373	FOLEY, RETENTION CATHETER	0	0
6	stride_order_proc	Lab	473371	45813	LABTCDIF	C DIFFICILE TOXIN B, STOOL	0	0
4	stride_order_proc	Nursing	489081	45846	NUR1307	D/C OXIMETRY WHEN SATS > 92% ON ROOM AIR	0	0
37	stride_order_proc	Restraints	472829	45855	RES5	MED/SURG RESTRAINTS	0	0
4	stride_order_proc	Nursing	472091	45859	NUR810	I&O DRAIN OUTPUT	0	0
4	stride_order_proc	Nursing	518172	45863	NUR336	MONITOR RESPIRATION AND SEDATION SCALE	0	0
4	stride_order_proc	Nursing	472135	45877	NUR819	TRANSFUSE FFP (DOES NOT ORDER PRODUCT)	0	0
22	stride_order_proc	Code Status	472206	45905	COD1	DNR	0	0
8	stride_order_proc	Imaging	519244	45913	IMGUSNVLOW	US VEIN LOWER EXTREMITY BILAT R/O DVT	0	0
6	stride_order_proc	Lab	472754	45935	LABLPD	LIPID PANEL	0	0
38	stride_order_proc	HIV Lab Restricted	472553	45953	LABHIVAB	HIV (TYPE 1 AND TYPE 2) ABY	0	0
4	stride_order_proc	Nursing	472137	45956	NUR820	TRANSFUSE PLT (DOES NOT ORDER PRODUCT)	0	0
6	stride_order_proc	Lab	472057	45981	LABVP3	COMPREHENSIVE HEPATITIS PANEL	0	0
32	stride_order_proc	ECHO	472278	45984	ECH17	ECHO - 2D ECHOCARDIOGRAM	0	0
6	stride_order_proc	Lab	471641	45999	LABANTIXA	ANTI XA / LMWH	0	0
6	stride_order_proc	Lab	472570	46002	LABHSVGM	HSV 1/2 IGM&TYPE-SPECIFIC IGG	0	0
8	stride_order_proc	Imaging	474717	46015	IMG4NA	NEURO ANGIOGRAM	0	0
8	stride_order_proc	Imaging	519250	46021	IMGUSTXL	US LIVER TRANSPLANT	0	0
9	stride_order_proc	Diet	624769	46031	DIET133	DIET POST SURGICAL	0	0
15	stride_order_proc	Microbiology	473372	46060	LABSTLC	STOOL CULTURE	0	0
15	stride_order_proc	Microbiology	471771	46086	LABBXTG	BIOPSY / TISSUE CULTURE AND GRAM STAIN	0	0
3	stride_order_proc	Point of Care Testing	610672	46091	POC27	POC HEMOCCULT FOR FECAL BLOOD	0	0
6	stride_order_proc	Lab	472105	46092	LABCRCL	CREATININE CLEARANCE, URINE	0	0
8	stride_order_proc	Imaging	474063	46102	IMGFLESO	XR ESOPHAGUS	0	0
32	stride_order_proc	ECHO	472301	46111	ECH15	ECHO - TRANSTHORACIC ECHO	0	0
9	stride_order_proc	Diet	472155	46114	DIET127	DIET COMBINATION	0	0
4	stride_order_proc	Nursing	518166	46121	NUR326	EPIDURAL/INTRATHECAL INSERTION SITE CARE	0	0
6	stride_order_proc	Lab	472043	46132	LABCMVPQ	CMV PCR QUANTITATIVE	0	0
4	stride_order_proc	Nursing	498222	46135	NUR1991	D/C IV	0	0
6	stride_order_proc	Lab	472040	46137	LABCMV	CMV AB TOTAL	0	0
6	stride_order_proc	Lab	472254	46147	LABEBPCRQ	EBV BY PCR QUANTITATIVE	0	0
6	stride_order_proc	Lab	497325	46198	LABADVDNA	ADENOVIRUS DNA, QUALITATIVE PCR	0	0
4	stride_order_proc	Nursing	489485	46202	NUR1712	STRAIGHT CATHETERIZATION	0	0
4	stride_order_proc	Nursing	489457	46272	NUR1684	SHEATHS TO BE REMOVED BY RN	0	0
8	stride_order_proc	Imaging	517159	48565	IMGMRROF	MRI OSF READING	0	0
6	stride_order_proc	Lab	472515	48573	LABHIAB	HEPARIN INDUCED AB	0	0
6	stride_order_proc	Lab	471637	48594	LABAPHSAB	ANTI PHOSPHOLIPID AB PANEL	0	0
32	stride_order_proc	ECHO	472281	48597	ECH36	ECHO - ADULT	0	0
6	stride_order_proc	Lab	472042	48603	LABCMVP	CMV DNA PCR QUAL, NON-BLOOD	0	0
8	stride_order_proc	Imaging	519249	48625	IMGUSTXK	US KIDNEY TRANSPLANT	0	0
24	stride_order_proc	Pathology	624413	48641	PATH8	CENTRAL NERVOUS SYSTEM SOURCE	0	0
4	stride_order_proc	Nursing	472584	48644	NUR900	ICE CHIPS & SIPS H2O WHEN AWAKE/ALERT	0	0
15	stride_order_proc	Microbiology	471942	48653	LABCTC	CATHETER TIP CULTURE	0	0
9	stride_order_proc	Diet	472166	48665	DIET109	DIET LOW FIBER LOW RESIDUE	0	0
