billing_code,price_description,price
28002330,HC  CATHETER DILATATION PTA FOXCROSS 8X40MMX135CM," 1,530 "
28002331,HC  CATHETER DILATATION PTA FOXCROSS 9X20MMX135CM," 1,530 "
28002332,HC  CATHETER DILATATION PTA FOXCROSS 9X30MMX135CM," 1,615 "
28002333,HC IMP SCREW FIXED JONES 5.5X45MM," 10,215 "
28002334,HC IMP MESHPLATE 51MMX51MM," 7,514 "
28002335,HC IMPL SCREW VUE POINT SET, 850 
28002336,HC IMP ROD VUE POINT 240X3.5MM," 2,822 "
28002337,HC IMP SCREW FIXED ARMADA 6.5X35MM," 8,408 "
28002338,HC IMP CONNECTOR CROSS FIXED 40MM," 10,373 "
28002339,HC IMPL SCREW UNI EXPEDIUM 6X40MM," 11,808 "
28002340,HC IMPL SCREW UNI EXPEDIUM 5X35MM," 11,808 "
28002341,HC IMPL SCREW UNI EXPEDIUM 5X30MM," 11,808 "
28002342,HC IMPL SCREW FIXED ANGLED TI 4.5X30MM," 7,250 "
28002343,HC IMP ROD SPINAL PREBENT TITANIUM HORIZON 5.5X24MM," 6,732 "
28002344,HC IMPL SCREW NON BREAK OFF SET, 850 
28002345,HC  CATHETER DILATATION PTA FOXCROSS 10X20MMX80CM," 1,530 "
28002346,HC  CATHETER DILATATION PTA FOXCROSS 10X30MMX80CM," 1,615 "
28002347,HC  CATHETER DILATATION PTA FOXCROSS 10X40MMX80CM," 1,530 "
28002348,HC  CATHETER DILATATION PTA FOXCROSS 10X60MMX80CM," 1,530 "
28002349,HC  CATHETER DILATATION PTA FOXCROSS 12X20MMX80CM," 1,615 "
28002350,HC  CATHETER DILATATION PTA FOXCROSS 12X30MMX80CM," 1,615 "
28002351,HC  CATHETER DILATATION PTA FOXCROSS 12X40MMX80CM," 1,530 "
28002352,HC  CATHETER DILATATION PTA FOXCROSS 12X60MM," 1,530 "
28002353,HC  CATHETER DILATATION PTA FOXCROSS 14X20MMX80CM," 1,615 "
28002354,HC  CATHETER DILATATION PTA FOXCROSS 14X40MMX80CM," 1,530 "
28002355,HC IMPL PACEMAKER ANTHEM CRT-P 6X52X58MM," 60,775 "
28002356,HC CARDIAC POSITIONER LEAD SYSTEM KIT," 8,458 "
28002357,HC  CATHETER DILATATION PTA FOXCROSS 9X40MMX135CM," 1,530 "
28002358,HC  CATHETER DILATATION PTA FOXCROSS 10X20MMX135CM," 1,530 "
28002359,HC  CATHETER DILATATION PTA FOXCROSS 10X30MX135CM," 1,615 "
28002360,HC  CATHETER DILATATION PTA FOXCROSS 10X40MX135CM," 1,615 "
28002361,HC  CATHETER DILATATION PTA FOXCROSS 12X20MX135CM," 1,615 "
28002362,HC  CATHETER DILATATION PTA FOXCROSS 12X40MX135CM," 1,530 "
28002363,HC  CATHETER DILATATION PTA FOXCROSS 14X20MMX135CM," 1,530 "
28002364,HC  CATHETER DILATATION PTA FOXCROSS 14X40MX135CM," 1,615 "
28002365,HC IMP ADAPTER LEAD EXTENSION BRADY," 2,975 "
28002366,HC IMP GRAFT PROPATEN 6X6X70," 17,723 "
28002369,HC  INTRODUCER SHEATH DRYSEAL 24F," 2,763 "
28002370,HC PLUNGER DELIVERY SYSTEM," 3,400 "
28002376,HC  CATHETER FEM 8FX80 VAN ANDEL SZ5, 374 
28002377,HC  SHEATH VASCULAR MULLINS GUIDING 9FX.38INX53CM, 646 
28002378,HC  CATHETER GROSHONG NXT SINGLE LUMEN 4F," 1,165 "
28002379,HC ELECTRODE RADIOFREQUENCY STARBURST XL 25CM," 14,055 "
28002380,HC STAPLER ENDO ENDOPATH WIDE 340MM," 2,640 "
28002381,HC STAPLER ENDOPATH ECHELON 45MM," 2,640 "
28002382,HC BUR DRILL TRAPEZIUM CANNULATED 4.8X155MM," 3,324 "
28002383,HC IMP WIRE KIRSCHNER STAINLESS STEEL 1.1MM, 170 
28002384,HC IMP PIN BUTTRESS 19MM," 2,125 "
28002389,HC IMP PEG UNTHREAD VOLAR 14MM, 723 
28002390,HC IMP PEG UNTHREAD VOLAR 16MM, 723 
28002391,HC IMP PEG UNTHREAD VOLAR 18MM, 723 
28002392,HC IMP PEG UNTHREAD VOLAR 20MM, 723 
28002393,HC IMP PEG UNTHREAD VOLAR 22MM, 723 
28002394,HC IMP PEG UNTHREAD TRX 24MM, 723 
28002395,HC IMP PEG UNTHREAD TRX 26MM, 638 
28002396,HC IMP PEG VOLAR THREAD 1.75X16MM, 638 
28002397,HC IMP PEG THREAD TRX 14MM, 723 
28002398,HC IMP PEG THREAD VOLAR 16MM, 723 
28002399,HC IMP PEG THREAD VOLAR 18MM, 723 
28002401,HC IMP PEG THREAD VOLAR 22MM, 723 
28002402,HC IMP PEG THREAD VOLAR 24MM, 723 
28002403,HC IMP PEG THREAD VOLAR 26MM, 638 
28002404,HC IMP PEG THREAD TRX 24MM, 638 
28002405,HC IMP SCREW CORTICAL 2.3X10MM, 638 
28002406,HC IMP SCREW CORTICAL 2.3X12MM, 638 
28002407,HC IMP SCREW CORTICAL 2.3X14MM, 638 
28002408,HC IMP SCREW CORTICAL 2.3X16MM, 638 
28002409,HC IMP SCREW CORTICAL 2.3X18MM, 638 
28002410,HC IMP SCREW CORTICAL 2.3X20MM, 638 
28002411,HC IMP SCREW CORTICAL 2.3X22MM, 638 
28002412,HC IMP SCREW CORTICAL 2.3X24MM, 638 
28002413,HC IMP SCREW CORTICAL 2.3X26MM, 638 
28002414,HC IMP SCREW CORTICAL 2.3X28MM, 595 
28002415,HC IMP SCREW CORTICAL 2.3X30MM, 595 
28002416,HC IMP SCREW CORTICAL 2.3X32MM, 595 
28002417,HC IMP SCREW BONE CORTICAL HEX 3.2X20MM, 638 
28002418,HC IMPL PLATE VOLAR PEG RIGHT PEG 5HOLE," 5,313 "
28002419,HC IMPL PLATE VOLAR SHEAR LEFT," 3,400 "
28002420,HC IMPL PLATE VOLAR SHEAR RIGHT," 3,400 "
28002421,HC IMPL PLATE WIRE FORM 5 HOLE," 3,103 "
28002422,HC IMPL PLATE WIRE FORM 3 HOLE," 4,463 "
28002424,HC IMPL PLATE RADIAL COLUMN PIN 3 HOLE," 4,463 "
28002425,HC IMPL PLATE RADIAL COLUMN PIN 5 HOLE," 4,463 "
28002426,HC IMPL PLATE RADIAL COLUMN PIN 7 HOLE," 5,653 "
28002427,HC IMP WIRE KIRSCHNER 0.72X80MM, 128 
28002428,HC IMP WIRE KIRSCHNER 8X120MM, 128 
28002429,HC IMP WIRE KIRSCHNER 1.1X120MM, 128 
28002434,HC IMPL SCREW CANNULATED COMPRESSION 8MM," 2,508 "
28002435,HC IMPL SCREW CANNULATED COMPRESSION 9MM," 2,508 "
28002436,HC IMP VEIN SAPHENOUS 3MMX43CM," 37,180 "
28002437,HC  CATHETER DIAGNOSTIC 2X2X10X157MM 7F," 7,863 "
28002439,HC IMP STENT NEUROFORM EZ 2.5X15," 34,385 "
28002440,HC IMP STENT NEUROFORM EZ 2.5X20," 35,133 "
28002441,HC IMP STENT NEUROFORM EZ 3X15," 34,385 "
28002442,HC IMP STENT NEUROFORM EZ 3X20," 34,385 "
28002443,HC IMP STENT NEUROFORM EZ 3.5X15," 36,171 "
28002444,HC IMP STENT NEUROFORM EZ 3.5X20," 35,133 "
28002445,HC IMP STENT NEUROFORM EZ 4X20," 35,133 "
28002446,HC IMP STENT NEUROFORM EZ 4X30," 34,385 "
28002447,HC IMP STENT NEUROFORM EZ 4.5X20," 35,133 "
28002448,HC IMP STENT NEUROFORM EZ 4.5X30," 35,133 "
28002449,HC IMP PROSTHESIS TESTICULAR SMALL," 12,375 "
28002450,HC IMP SCREW CORTEX BONE 2.0X4MM, 628 
28002451,HC IMP SCREW CORTEX BONE 2.0X5MM, 628 
28002452,HC IMP SCREW CORTEX BONE 2.0X6MM, 628 
28002453,HC IMP SCREW CORTEX BONE 2.0X7MM, 628 
28002454,HC IMP SCREW CORTEX BONE 2.0X8MM, 628 
28002455,HC IMP SCREW CORTEX BONE 2.0X9MM, 628 
28002456,HC IMP SCREW CORTEX BONE 2.0X10MM, 628 
28002457,HC IMP SCREW CORTEX BONE 2.0X11MM, 628 
28002458,HC IMP SCREW CORTEX BONE 2.0X12MM, 628 
28002459,HC IMP SCREW CORTEX BONE 2.0X13MM, 628 
28002460,HC IMP SCREW CORTEX BONE 2.0X14MM, 628 
28002461,HC IMP SCREW CORTEX BONE 2.0X15MM, 628 
28002462,HC IMP SCREW CORTEX BONE 2.0X16MM, 628 
28002463,HC IMP SCREW CORTEX BONE 2.0X17MM, 628 
28002464,HC IMP SCREW CORTEX BONE 2.0X18MM, 628 
28002465,HC IMP SCREW CORTEX BONE 2.0X19MM, 628 
28002466,HC IMP SCREW CORTEX BONE 2.0X20MM, 628 
28002467,HC IMP SCREW CORTEX BONE 2.0X21MM, 628 
28002468,HC IMP SCREW CORTEX BONE 2.0X22MM, 628 
28002469,HC IMP SCREW CORTEX BONE 2.0X23MM, 628 
28002470,HC IMP SCREW CORTEX BONE 2.0X24MM, 628 
28002471,HC IMPL SCREW LOCKING 2.0X6MM, 978 
28002472,HC IMPL SCREW LOCKING 2.0X7MM, 978 
28002473,HC IMPL SCREW LOCKING 2.0X8MM, 978 
28002474,HC IMPL SCREW LOCKING 2.0X9MM, 978 
28002475,HC IMPL SCREW LOCKING 2.0X10MM," 1,013 "
28002476,HC IMPL SCREW LOCKING 2.0X11MM," 1,013 "
28002477,HC IMPL SCREW LOCKING 2.0X12MM," 1,010 "
28002478,HC IMPL SCREW LOCKING 2.0X13MM," 1,010 "
28002479,HC IMP GRAFT MENISCAL," 30,520 "
28002480,HC IMPL SCREW LOCKING 2.0X14MM," 1,010 "
28002481,HC IMPL SCREW LOCKING 2.0X15MM, 978 
28002482,HC IMPL SCREW LOCKING 2.0X16MM," 1,010 "
28002483,HC IMPL SCREW LOCKING 2.0X17MM, 978 
28002484,HC IMPL SCREW LOCKING 2.0X18MM," 1,010 "
28002485,HC IMPL SCREW LOCKING 2.0X19MM, 978 
28002486,HC IMPL SCREW LOCKING 2.0X20MM," 1,013 "
28002487,HC IMP SCREW CORTEX BONE 2.3X6MM, 628 
28002488,HC IMP SCREW CORTEX BONE 2.3X7MM, 628 
28002489,HC IMP SCREW CORTEX BONE 2.3X8MM, 628 
28002490,HC IMP SCREW CORTEX BONE 2.3X9MM, 628 
28002491,HC IMP SCREW CORTEX BONE 2.3X10MM, 680 
28002492,HC IMP SCREW CORTEX BONE 2.3X11MM, 628 
28002493,HC IMP SCREW CORTEX BONE 2.3X12MM, 628 
28002494,HC IMP SCREW CORTEX BONE 2.3X13MM, 628 
28002495,HC IMP SCREW CORTEX BONE 2.3X14MM, 628 
28002496,HC IMP SCREW CORTEX BONE 2.3X15MM, 628 
28002497,HC IMP SCREW CORTEX BONE 2.3X16MM, 628 
28002498,HC IMP SCREW CORTEX BONE 2.3X17MM, 628 
28002499,HC IMP SCREW CORTEX BONE 2.3X18MM, 628 
28002500,HC IMP SCREW CORTEX BONE 2.3X19MM, 628 
28002501,HC IMP SCREW CORTEX BONE 2.3X20MM, 628 
28002502,HC IMP SCREW CORTEX BONE 2.3X21MM, 628 
28002503,HC IMP SCREW CORTEX BONE 2.3X22MM, 628 
28002504,HC IMP SCREW CORTEX BONE 2.3X23MM, 628 
28002505,HC IMP SCREW CORTEX BONE 2.3X24MM, 628 
28002506,HC IMPL PLATE LOCKING GRID 2.0 2.3 2X2," 5,500 "
28002507,HC IMPL PLATE LOCKING GRID 2.0 2.3 3X2," 5,670 "
28002508,HC IMP GRAFT FRESH FEMORAL HEMI CONDY," 64,200 "
28002509,HC IMP SCREW CORTEX SELF DRILLING 2MM, 491 
28002510,HC IMP CONNECTOR SPINAL CROSS VERIABLE 45-50," 14,018 "
28002511,HC IMPL SCREW POLYAXIAL 5.5 TITANIUM 5.5X45MM," 8,500 "
28002512,HC IMP SCREW FIXED TITANIUM 4.5 5.0X30MM," 8,408 "
28002513,HC IMPL SCREW SPINAL XIA3 POLYAXIAL TI 6X45MM," 9,488 "
28002514,HC IMP ROD XIA RADIUS 6X60," 3,374 "
28002515,HC IMPL PLATE LOCKING GRID 2.0 2.3 5X2," 6,231 "
28002516,HC IMPL PLATE LOCKING GRID 2.0 2.3 4X2," 5,959 "
28002517,HC IMPL PLATE LOCKING 2.0 2.3 CURVED 6," 5,500 "
28002518,HC IMPL PLATE LOCKING 2.0 2.3 CURVED 8," 5,814 "
28002519,HC IMPL PLATE METACARPAL COMPRESSION 2.0 2.3 4HOLE," 2,355 "
28002520,HC IMPL PLATE METACARPAL COMPRESSION 2.0 2.3 5HOLE," 2,355 "
28002521,HC IMPL PLATE METACARPAL COMPRESSION 2.0 2.3 6HOLE," 2,355 "
28002522,HC IMPL PLATE METACARPAL COMPRESSION 2.0 2.3 2/4," 2,125 "
28002523,HC IMPL PLATE METACARPAL COMPRESSION 2.0 2.3 2/8," 3,077 "
28002524,HC IMPL PLATE METACARPAL COMPRESSION 2.0 2.3 8 HOLE," 2,644 "
28002525,HC IMPL PLATE LOCKING 2.0 6 HOLE STRAI," 3,417 "
28002526,HC IMPL PLATE LOCKING 2.0 T SHAPE 2/4," 3,545 "
28002527,HC IMPL PLATE LOCKING 2.0 T SHAPE 3/4," 3,706 "
28002528,HC IMPL PLATE LOCKING 2.0 Y SHAPE 3/4," 3,647 "
28002529,HC IMPL PLATE LOCKING 2.0 2X2 HOLE REC," 4,114 "
28002530,HC IMPL PLATE LOCKING 2.0 3X2 HOLE TRA," 4,413 "
28002531,HC IMPL PLATE LOCKING 2.0 GRID 4X2 HOL," 4,488 "
28002532,HC IMPL PLATE LOCKING 2.0 GRID 6X2 HOL," 4,855 "
28002533,HC IMPL PLATE LOCKING 2.0 2.3 CURVED 4," 4,760 "
28002534,HC IMPL PLATE LOCKING 2.0 2.3 CURVED 5," 5,707 "
28002535,HC  CATHETER BALLOON PTA 8X40MMX135CM," 1,445 "
28002537,HC  CATHETER BALLOON PTA 5MMX4CM," 2,040 "
28002541,HC IMP WIRE KIRSCHNER 91X80MM, 153 
28002543,HC IMPL SCREW 2.0MM TWIN PITCH COMP SRE," 2,066 "
28002544,HC IMPL PLATE ANTERIOR CLAVICLE LAT EXTN 4H RIGHT," 8,256 "
28002545,HC IMPL PLATE CLAVICLE ANTERIOR 6H 94MM RIGHT," 7,905 "
28002546,HC IMPL PLATE CLAVICLE ANTERIOR 6H 94MM LEFT," 7,905 "
28002547,HC IMPL PLATE CLAVICLE ANTERIOR 7H 110MM RIGHT," 7,523 "
28002548,HC IMPL PLATE CLAVICLE ANTERIOR 7H 110MM LEFT," 8,118 "
28002549,HC IMPL PLATE CLAVICLE ANTERIOR 8H 120MM RIGHT," 8,330 "
28002550,HC IMPL PLATE CLAVICLE ANTERIOR 8H 120MM LEFT," 8,330 "
28002551,HC IMPL PLATE CLAVICLE SUPERIOR RIGHT 6H 85MM," 8,305 "
28002552,HC IMPL PLATE CLAVICLE SUPERIOR LEFT 6H 85MM," 8,305 "
28002553,HC IMPL PLATE CLAVICLE SUPERIOR RIGHT 7H 100MM," 7,953 "
28002554,HC IMPL PLATE CLAVICLE SUPERIOR LEFT 7H 100MM," 7,684 "
28002555,HC IMPL PLATE CLAVICLE SUPERIOR RIGHT 8H 115MM," 7,718 "
28002556,HC IMPL PLATE CLAVICLE SUPERIOR LEFT 8H 115MM," 8,160 "
28002557,HC IMPL PLATE CLAVICLE SUPERIOR RIGHT 3.5MM," 7,754 "
28002558,HC  TUBE TRANSG JEJNL LOW PROFILE 3-5 ML 16F 1.0X22," 2,738 "
28002559,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 8H 73MM," 5,568 "
28002560,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 8H 73MM," 5,931 "
28002561,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 4H 86MM," 6,023 "
28002562,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 4H 86MM," 5,819 "
28002563,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 5H 99MM," 6,107 "
28002564,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 5H 99MM," 5,738 "
28002565,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 6H 112MM," 5,823 "
28002566,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 6H 112MM," 5,989 "
28002567,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 7H 125MM," 6,291 "
28002568,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 9H 158MM," 5,993 "
28002569,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 9H 151MM," 5,993 "
28002570,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 11H 177MM," 6,078 "
28002571,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 11H 177MM," 6,078 "
28002572,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 3H 77MM," 5,730 "
28002573,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 3H 77MM," 5,931 "
28002574,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 4H 90MM," 6,023 "
28002575,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 4H 90MM," 5,819 "
28002576,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 5H 103MM," 5,900 "
28002577,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 5H 103MM," 5,900 "
28002578,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 6H 116MM," 5,823 "
28002579,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 6H 116MM," 5,823 "
28002580,HC IMPL PLATE LCP LATERAL DISTAL FIBUL RIGHT 7H 129MM," 5,908 "
28002581,HC IMPL PLATE LCP LATERAL DISTAL FIBUL LEFT 7H 129MM," 6,291 "
28002582,HC IMP GRAFT ENDOPROSTHESIS TAG THORACIC 45X10CM," 74,250 "
28002583,HC IMP GRAFT ENDOPROSTHESIS TAG THORACIC 45X15CM," 76,500 "
28002584,HC IMP GRAFT ENDOPROSTHESIS TAG THORACIC 45X20CM," 76,500 "
28002585,HC IMPL SCREW UNIPLANER 5.5X35MM," 7,013 "
28002586,HC IMPL SCREW UNIPLANER 5.5X40MM," 7,013 "
28002587,HC IMPL SCREW UNIPLANER 6.5X40MM," 7,013 "
28002588,HC IMPL SCREW POLYAXIAL 5.0X35MM," 13,823 "
28002589,HC IMP SCREW TWIN PITCH COMP 2.5MM 12MM," 2,244 "
28002590,HC IMP SCREW TWIN PITCH COMP 2.5MM 13MM," 2,066 "
28002591,HC IMP SCREW TWIN PITCH COMP 2.5MM 14MM," 2,244 "
28002592,HC IMP SCREW TWIN PITCH COMP 2.5MM 15MM," 2,066 "
28002593,HC IMP SCREW TWIN PITCH COMP 2.5MM 16MM," 2,066 "
28002594,HC IMP SCREW TWIN PITCH COMP 2.5MM 17MM," 2,066 "
28002595,HC IMP SCREW TWIN PITCH COMP 2.5MM 18MM," 2,244 "
28002596,HC IMP SCREW TWIN PITCH COMP 12.5MM 9MM," 2,244 "
28002597,HC IMP SCREW TWIN PITCH COMP 2.5MM 20MM," 2,355 "
28002598,HC IMP SCREW TWIN PITCH COMP 2.5MM 21MM," 2,355 "
28002599,HC IMP SCREW TWIN PITCH COMP 2.5MM 22MM," 2,176 "
28002600,HC IMP SCREW TWIN PITCH COMP 2.5MM 23MM," 2,355 "
28002601,HC IMP SCREW TWIN PITCH COMP2.5MM 24MM," 2,244 "
28002602,HC IMP SCREW TWIN PITCH COMP 2.5MM 25MM," 2,244 "
28002603,HC IMP SCREW TWIN PITCH COMP 2.5MM 26MM," 2,066 "
28002604,HC IMP SCREW TWIN PITCH COMP 2.5MM 27MM," 2,066 "
28002605,HC IMP SCREW TWIN PITCH COMP 2.5MM 28MM," 2,066 "
28002606,HC IMP SCREW TWIN PITCH COMP 2.5MM 29MM," 2,244 "
28002607,HC IMP SCREW TWIN PITCH COMP 2.5MM 30MM," 2,244 "
28002610,HC IMP WIRE KIRSCHNER 1.6MM, 247 
28002611,HC IMPL PLATE LOCKING CORRECTION RADIUS LEFT 12HOLE," 7,370 "
28002612,HC IMPL PLATE LOCKING CORRECTION RADIUS RIGHT 12HOLE," 7,370 "
28002613,HC IMPL PLATE LOCKING CORRECTION RADIUS LEFT LONG 12H," 7,616 "
28002614,HC IMPL PLATE LOCKING CORRECTION RADIUS RIGHT LONG 12H," 7,616 "
28002615,HC IMPL PLATE LOCKING CORRECTION RADIUS LEFT LONG 15H," 7,838 "
28002616,HC IMPL PLATE LOCKING CORRECTION RADIUS RIGHT LONG 15H," 7,775 "
28002617,HC IMPL PLATE LOCKING CORRECTION RADIUS LEFT LONG 13H," 7,817 "
28002618,HC IMPL PLATE LOCKING CORRECTION RADIUS RIGHT LONG 13H," 7,817 "
28002619,HC IMPL PLATE LOCKING 2.5 STRAIGHT 6 HOLE," 5,245 "
28002620,HC IMPL PLATE LOCKING RADIUS 2.5 TRILOCK L LEFT 6 HOLE," 5,445 "
28002621,HC IMPL PLATE LOCKING RADIUS 2.5 TRILOCK L RIGHT 6 HOLE," 5,445 "
28002622,HC IMPL PLATE LOCKING 2.5 CURVED LEFT 5 HOLE," 5,245 "
28002623,HC IMPL PLATE LOCKING 2.5 CURVED RIGHT 5 HOLE," 5,245 "
28002624,HC IMPL PLATE LOCKING WIDE LEFT 2.5," 7,370 "
28002625,HC IMPL PLATE LOCKING WIDE RIGHT 2.5," 7,370 "
28002626,HC IMPL PLATE LOCKING H LEFT," 7,616 "
28002627,HC IMPL PLATE LOCKING H RIGHT," 7,616 "
28002628,HC IMPL PLATE LOCKING FX 2.5 NARROW LEFT SHORT 10HOLE," 7,888 "
28002629,HC IMPL PLATE LOCKING FX 2.5 NARROW RIGHT SHORT 10HOLE," 7,370 "
28002630,HC IMPL PLATE LOCKING FX 2.5 NARROW LEFT 11HOLE," 7,370 "
28002631,HC IMPL PLATE LOCKING FX 2.5 NARROW RIGHT 11HOLE," 7,370 "
28002632,HC IMP SCREW CORTICAL 2.5X8MM, 595 
28002633,HC IMP SCREW CORTICAL 2.5X10MM, 628 
28002634,HC IMP SCREW CORTICAL 2.5X12MM, 628 
28002635,HC IMP SCREW CORTICAL 2.5X14MM, 628 
28002636,HC IMP SCREW CORTICAL 2.5X16MM, 628 
28002637,HC IMP SCREW CORTICAL 2.5X18MM, 628 
28002638,HC IMP SCREW CORTICAL 2.5X20MM, 628 
28002639,HC IMP SCREW CORTICAL 2.5X22MM, 628 
28002640,HC IMP SCREW CORTICAL 2.5X24MM, 628 
28002641,HC IMP SCREW CORTICAL 2.5X26MM, 628 
28002642,HC IMP SCREW CORTICAL 2.5X28MM, 595 
28002643,HC IMP SCREW CORTICAL 2.5X30MM, 595 
28002644,HC IMP SCREW CORTICAL 2.5X32MM, 595 
28002645,HC IMP SCREW CORTICAL 2.5X34MM, 628 
28002646,HC IMPL SCREW LOCKING 2.5X8MM, 978 
28002647,HC IMPL SCREW LOCKING 2.5X10MM," 1,013 "
28002648,HC IMPL SCREW LOCKING 2.5X12MM," 1,013 "
28002649,HC IMPL SCREW LOCKING 2.5X14MM," 1,013 "
28002650,HC IMPL SCREW LOCKING 2.5X16MM," 1,013 "
28002651,HC IMPL SCREW LOCKING 2.5X18MM," 1,010 "
28002652,HC IMPL SCREW LOCKING 2.5X20MM," 1,013 "
28002653,HC IMPL SCREW LOCKING 2.5X22MM," 1,013 "
28002654,HC IMPL SCREW LOCKING 2.5X24MM," 1,013 "
28002655,HC IMPL SCREW LOCKING 2.5X26MM," 1,013 "
28002656,HC IMPL SCREW LOCKING 2.5X28MM," 1,013 "
28002657,HC IMPL SCREW LOCKING 2.5X30MM, 978 
28002658,HC IMPL SCREW LOCKING 2.5X32MM, 978 
28002659,HC IMPL SCREW LOCKING 2.5X34MM, 978 
28002670,HC CATH EPIRDURAL 19G 12 IN, 510 
28002671,HC IMPL SCREW EMERGENCY 1.2X5MM, 629 
28002672,HC IMPL SCREW EMERGENCY 1.2X6MM, 629 
28002674,HC IMP ALLOGRAFT MENISCUS LATERAL LEFT," 33,250 "
28002675,HC IMP ALLOGRAFT MENISCUS MEDIAL RIGHT," 33,250 "
28002678,HC  GUIDEWIRE THREAD SINGLE 054X6IN, 94 
28002679,HC IMPL PLATE OSTEOTOMY SHORTENING ULNA 7HOLE," 5,398 "
28002684,HC IMPL SCREW BONE CORTICAL LAG 3.2MMX18MM, 723 
28002685,HC IMPL SCREW BONE CORTICAL LAG 3.2MMX20MM, 723 
28002686,HC IMPL SCREW BONE CORTICAL LAG 3.2MMX22MM, 723 
28002687,HC IMPL SCREW BONE CORTICAL LAG 3.2MMX24MM, 723 
28002688,HC IMPL SCREW BONE CORTICAL LAG 3.2MMX26MM, 723 
28002689,HC IMPL PLATE ULNAR OSTEOTOMY COMPRESS," 7,863 "
28002691,HC BUR DRILL BIT FLEXIBLE HEX 2.5MM," 3,273 "
28002695,HC IMPL PLATE CLAVICLE LOW PROFILE LARGE LEFT 8HOLE," 6,333 "
28002697,HC IMPL PLATE CLAVICLE LOW PROFILE LARGE LEFT 6HOLE," 7,557 "
28002698,HC IMPL PLATE CLAVICLE LOW PROFILE SMALL LEFT 8HOLE," 7,557 "
28002699,HC IMPL PLATE CLAVICLE LOW PROFILE MEDIUM LEFT 8HOLE," 6,333 "
28002700,HC IMPL PLATE CLAVICLE LOW PROFILE LARGE LEFT 8HOLE," 6,333 "
28002701,HC  GUIDEWIRE NEUROSCOUT STD 14IN 205," 3,251 "
28002702,HC  GUIDEWIRE NEUROSCOUT STD 14IN 300CM," 3,791 "
28002703,HC  GUIDEWIRE NEUROSCOUT STEER 14IN 205CM," 3,069 "
28002704,HC  GUIDEWIRE NEUROSCOUT STEER 14IN 300CM," 3,791 "
28002705,HC IMPL PLATE CLAVICLE NARROW STR LEFT 8HOLE," 7,557 "
28002706,HC IMPL SCREW NON TOGGLING 22MM, 663 
28002707,HC IMPL SCREW NON TOGGLING 24MM, 663 
28002708,HC IMPL SCREW NON TOGGLING 26MM, 663 
28002709,HC IMP SCREW CORTICAL LOCKING NS 2.3X24MM, 638 
28002710,HC IMP SCREW CORTICAL LOCKING NS 2.3X22MM, 663 
28002711,HC IMP SCREW CORTICAL LOCKING NS 2.3X26MM, 638 
28002712,HC IMPL SCREW CANCELLOUS 4.0X28MM, 544 
28002713,HC IMPL SCREW CANCELLOUS 4.0X30MM, 544 
28002714,HC IMPL SCREW CANCELLOUS 4.0X35MM, 544 
28002715,HC IMPL SCREW CANCELLOUS 4.0X40MM, 544 
28002716,HC IMPL SCREW CANCELLOUS 4.0X45MM, 544 
28002717,HC IMPL SCREW CANCELLOUS 4.0X50MM, 680 
28002719,HC  INTRODUCER SHEATH DRYSEAL 12F," 2,125 "
28002720,HC  INTRODUCER SHEATH DRYSEAL 14F," 2,125 "
28002721,HC  INTRODUCER SHEATH DRYSEAL 16F," 2,125 "
28002722,HC  INTRODUCER SHEATH DRYSEAL 18F," 2,508 "
28002723,HC  INTRODUCER SHEATH DRYSEAL 20F," 2,508 "
28002724,HC  INTRODUCER SHEATH DRYSEAL 22F," 2,763 "
28002725,HC  INTRODUCER SHEATH DRYSEAL 26F," 2,763 "
28002726,HC  CATHETER GASTROSTOMY BALLOON LOW PROFILE 14X2.5, 765 
28002727,HC IMP STENT GRAFT AAA ZENITH 29X96," 54,951 "
28002728,HC IMP STENT GRAFT AAA ZENITH FLEX 10X22," 21,595 "
28002729,HC IMP STENT GRAFT AAA ZENITH FLEX 14X73," 21,595 "
28002730,HC IMP LEAD QUAD 45CM KIT," 13,500 "
28002731,HC IMPL FINGER SILICONE JOINT SZ 40," 6,979 "
