proc_code	base_name
10350R	9586R
LABYSTA1A	A1AANTITRYPF
LABARI	ABORH
LABARI	ABORH
LAB11068R	ACE
LABACRBLO	ACRBLO
LABACRMOD	ACRMOD
LABADAMTS	ADMAG
LABCSFALB	ALBCSF
LABYALUM	ALUM
LABIMM1	ANA
LABIMM2	ANA
LABIMM1	ANAINTERP
LABIMM2	ANAINTERP
LAB11022R	ANTIIS
LAB11075R	ASMA
LABASO	ASO
LABSALCOR	AVGCOR
LABBMCD34	BCD34V
LABBKVPC	BKQ
LABBLDCR	BLDCR
LABIMM1	C3
LABCIRCAI	CAICR
PATH18	CD26AB
PATH18	CD26PC
LABBMCD34	CD45PV
PATH18	CD7AB
PATH18	CD7PC
LABCDMLPA	CDMLDI
LABCDMLPA	CDMLDX
LABCDMLPA	CDMLMD
LABCDMLPA	CDMLME
LABCDMLPA	CDMLRE
LABCFMLPA	CFMLDI
LABCFMLPA	CFMLDX
LABCFMLPA	CFMLMD
LABCFMLPA	CFMLME
LABCFMLPA	CFMLRE
LABCFPT	CFPTCL
LABCFPT	CFPTDS
LABCFPT	CFPTIN
LABCFPT	CFPTME
LABCFPT	CFPTRS
LABBMTP	CMGDES
LABBMTP	CMGQUL
LABBMTP	CMMDES
LABBMTP	CMMQUL
LABCMVAV	CMVAVD
LABCMVAV	CMVAVI
LABCMVAV	CMVAVR
LABLIVER	CMVIGM
LABFCO2	CO2FL
LABFCO2	CO2FLS
LAB12582R	CONA
LAB12582R	CONINT
LABCOPYPT	COPYTO
LABBACIDI	CULT
LABINFO	CULT
LABISOBR	CULT
LABROACAN	CULT
LABYCYSTC	CYSTC
LAB12373R	CZPTOT
LABDATLA	DATLAR
210993288	DEVTYPE
LABDHB	DHB
LABDHBCC	DHBCC
LABDHEPC	DHEPC
POC44	DIPLOT
LABIMM1	DNAINT
LABIMM1	DNAQUL
LABUFCATE	DOPAURN
LABEBNABY	EBNDES
LABEBNABY	EBNQNT
LABEBNABY	EBNQUL
LABADIFF	EOS
LABUFCATE	EPINEPURN
POC44	EXPDATE
LABF8POR	F8POR
LABFECFIB	FECFB
LABFIBRO	FIBROR
LABFLUOX	FLUOXE
LABFDIFF	FOTHER
LABFBCRQT	FP210
LAB11080R	GAD65AB
LABGTOL	GLT2
LABGTOL	GLUF
LABCBCD	GRANP
LABGTOL	GTTINT
LABYHALO	HALO
LABLIVER	HATINT
LABSTAND	HATINT
LABLIVER	HATR
LABSTAND	HATR
LABLIVER	HAVINT
LABLIVER	HAVR
LABHBCT	HBCAB
LABSTAND	HBCAB
LAB11106R	HBEAB
LABHEAB	HBEAB
LABHBSAG	HBSAG
LABSTAND	HBSAG
LABLIVER	HBSINT
LABSTAND	HBSINT
LABLIVER	HBSR
LABSTAND	HBSR
LABLIVER	HBTINT
LABSTAND	HBTINT
LABLIVER	HBTR
LABSTAND	HBTR
LABHCVGTP	HCV1
LABHCVGTP	HCV1S
LABHCVGTP	HCV2
LABHCVGTP	HCV2S
LABHCVGTP	HCV3
LABHCVGTP	HCV4
LABHCVGTP	HCV5
LABHCVGTP	HCV6
LABHCVGTP	HCVGTD
LABLIVER	HCVI
LABSTAND	HCVI
LABHCVPCX	HCVIPX
LABHCVPCX	HCVLOG
LABLIVER	HCVR
LABSTAND	HCVR
LABHCVPCX	HCVRES
LABHCVPCX	HCVRNA
LABHCVPCX	HCVSP
LABHELPM	HELPM1
LABHAVT	HEPAAB
LABSTAND	HEPAAB
LABSTAND	HEPCAB
LABHIVWBL	HIVAB
LABFHIVQA	HIVQA
LABHUNDNA	HNDNA
LABHPVPCR	HPV16
LABHPVPCR	HPV18
LABHPVPCR	HPVDI
LABHPVPCR	HPVINT
LABHPVPCR	HPVMT
LABHPVPCR	HPVSP
LABLIVER	HQLINT
LABLIVER	HQLR
LAB11137R	HSVWB
LABDHTLVQ	HTLVQ1
LAB11136R	HTLVS
LABLIVER	HTLVS
210993279	ICDBRAVMAX
210993288	ICDBRVVDEL
210993282	ICDDTAMSEP
LABICTO	ICTO
210993288	IMPDATE
LABYFK	KFLD
LABSTDY2	LABS2
POC23	LAC
210993283	LEADALERT
210993283	LVBRPACA
210993288	LVBRPACA
210993283	LVBRPACW
210993288	LVBRPACW
210993281	LVBRSENP
210993281	LVBRSENR
210993283	LVTHRAMP
210993288	LVTHRAMP
210993283	LVTHRDUR
210993288	LVTHRDUR
LABCD3B	LYM
LABMEARC	MEARC1
LABMEARC	MEARCD
LABMEARC	MEASPM
LABMELAS	MELADN
LABYMERC	MER
LABYMETHS	METHSX
210993288	MFR
LABSALCOR	MN1COR
LABSALCOR	MN2COR
210993288	MOD
LABDVEMP	MPIP
LABYMPO	MPO
LABDVEMP	MPSP
LABDVEMP	MPVR
LABPANANC	NEUTAB
LABCBCD	NEUTPC
LABYNICK	NICKEL
LABNJAK2	NJAKIN
LABUFCATE	NOREPHURN
LABFLUOX	NORFLU
LABYMETHS	NORMSX
LABOSTLC	OSTLC
CRP139	PDF
EKG6	PDF
IMG11BXMT	PDF
IMG13RHC	PDF
PFT50	PDF
LAB12582R	PHA
LAB12582R	PHAINT
LABYPHOLP	PHOLIP
210993280	PMALERT
210993281	PMLVLDBIIM
210993281	PMLVLDUNIM
210993280	PMRALDUNIM
210993288	PMRALDUNIM
210993288	PMRVLDUNIM
LABPNET2	PNE14
LABPNET2	PNE19
LABPNET2	PNE23
LABPNET2	PNE26
LABPNET2	PNE4
LABPNET2	PNE56
LABPNET2	PNE68
LABPABN	POL1
LABPABN	POL2
LABPABN	POL3
LABTBP94	PRO
LABPROPAF	PROPAF
LABPSACX	PSA
LAB12582R	PWM
LAB12582R	PWMINT
LABUAPRN	RBCAST
LABRBP	RBPR
LAB13006R	REDSUBSTL
LABDATLA	REQS
LABSTDY2	RESS2
LABMISCH	RESULH
LABIMM2	RHFINT
LABIMM2	RHFR
10040R	RINFO
10085R	RINFO
10175R	RINFO
LABDRPRS	RPRS1
LABDRPRS	RPRS1
LABBACIDI	RPT
LABINFO	RPT
LABISOBR	RPT
LABROACAN	RPT
210993281	RVBRSENR
LABSCLABY	SCLQNT
LABBACIDI	SDES
LABINFO	SDES
LABISOBR	SDES
LABROACAN	SDES
210993288	SERNUM
LABTBP94	SI
LABADIFFS	SIGNIF
LABRBCMOR	SIGNIF
LABSMABY	SMAB
LABSYDIFF	SOTHER
LABBKVPC	SOURC6
LABTBP43	SPEXP
LABTBP44	SPEXP
LABSTDY2	SPTYS2
LABBACIDI	SREQ
LABINFO	SREQ
LABISOBR	SREQ
LABROACAN	SREQ
LABSTSS	STSQNT
LABSULFAT	SULFAB
LABMISCH	TESTH
LABSTDY2	TESTS2
LABUFCATE	TIMEU
LABTOXIM	TOXMQT
LAB11121R	TOXOD
LABTOXOM	TOXOM
LABUAPRN	TRICHOMONAS
LABTT1517	17) PML/RAR, TISSUE"
LABTT1517	17) PML/RAR, TISSUE"
LABTT1517	17) PML/RAR, TISSUE"
LABTT1517	17) PML/RAR, TISSUE"
LABTT1517	17) PML/RAR, TISSUE"
LABTT1517	17) PML/RAR, TISSUE"
LABTT1517	17) PML/RAR, TISSUE"
POC39	UBLOOD
LABTBP88	UBT
LABTBP89	UBT
LABTBP90	UBT
LABTBP91	UBT
LABTBP92	UBT
LABUFCATE	UCATIN
LABUFCATE	UCR
LABUFCATE	UCR
LABUHIST	UCR
LABUFCATE	UDOPA1
LABUFCATE	UEPI1
POC44	UGLU
LABUFCATE	UNORE1
LABTBP88	UNT
LABTBP89	UNT
LABTBP90	UNT
LABTBP91	UNT
LABTBP92	UNT
POC44	UPROT
LABUHIST	UT
LABUFCATE	UVOL
LABBMTP	VGGDES
LABBMTP	VGGQUL
LAB11060R	VITB1
LABTBP39	VL
LABTBP41	VL
LABTBP44	VL
LABTBP60	VL
LABUHIST	VOL
LABYUOXAL	VOLUMEURN
LABTBP75	XMR
LABTBP76	XMR
LABTBP85	XMR
LABTBP86	XMR
LABTBP87	XMR
LABYA1APH	YA1A2
LABYBABE	YBAB1
LABYBABE	YBAB2
LABYBABE	YBAB3
LABYDROTC	YDR1
LABEVPCR	YENP1
LABEVPCR	YENP2
LABEVPCR	YENP3
LABEVPCR	YENP4
LABYFK	YFLSC1
LABYHISTA	YHISA1
LABYMEM	YMEM1
LABYUOXAL	YOXALU
LABYP4AB	YP4AB1
LABYP4AB	YP4AB2
LABYP4AB	YP4AB3
LABYPANPP	YPANPP
LAB11089R	YPAPT
LABYPERAB	YPERA1
LABYPERAB	YPERA2
LABYRETAB	YRET1
LABYSMG	YSMG3
LABYSMG	YSMG4
LAB12578R	YSTCL2
LAB12578R	YSTCL3
LAB12578R	YSTCL4
LABYTICK	YTICK1
LABYTICK	YTICK2
LABYTICK	YTICK3
LABYUNTX	YUNTXC
LABYUNTX	YUNTXR
LABYUNTX	YUNTXT
LABYUAMC	YUOAGC
LABYUOPC	YUOPCO
LABYUOXAL	YUOXCO
LABYUOXAL	YUOXUT
LABYUAMC	YUSYGC
LAB12586R	YVB1W1
LAB12586R	YVB1W2
10010R	10049R
10120R	10049R
10165R	10049R
10225R	10049R
10285R	10049R
10297R	10049R
10335R	10471R
10545R	10478R
POC39	11147R
POC1	11148R
POC14	11148R
LABSTAND	11165R
LABSTAND	11166R
LAB11173R	11174R
LAB11195R	11196R
LAB11219R	11220R
LAB11219R	11221R
LAB11219R	11222R
LAB11219R	11223R
LAB11225R	11226R
LAB11225R	11227R
LAB11225R	11228R
LAB11254R	11255R
LAB11254R	11256R
LAB11254R	11257R
LAB11254R	11258R
LAB11254R	11259R
LAB11254R	11260R
LAB11254R	11261R
LAB11254R	11262R
LAB11254R	11263R
LAB11254R	11264R
LAB11299R	11300R
LAB11299R	11301R
LAB11299R	11302R
LAB11299R	11303R
LAB11299R	11304R
LAB11299R	11305R
LAB11299R	11306R
LAB11347R	11348R
LAB12689R	11500R
LAB11528R	11638R
LAB11533R	11643R
LAB11540R	11650R
LAB11554R	11664R
LAB12016R	11667R
LAB11570R	11685R
LAB11573R	11688R
LAB11592R	11720R
LAB11596R	11723R
LAB11596R	11724R
LAB11596R	11727R
LAB11596R	11728R
LAB11596R	11729R
LAB11596R	11731R
LAB11596R	11732R
LAB11596R	11733R
LAB11599R	11756R
LAB11604R	11757R
LABYCDTN	11836R
LABYCDTN	11841R
LABYFCL	11844R
LAB11878R	11877R
LABDHIVAB	11888R
LABDHBAG	11891R
LABDRPR	11892R
LAB11254R	11897R
LAB11254R	11898R
LABSTAND	12001R
LABSTAND	12002R
LAB12003R	12004R
LAB13007R	12012R
LAB13009R	12013R
LAB13010R	12015R
LAB12023R	12024R
LAB11604R	12044R
LABYBUPRO	12045R
LAB11591R	12046R
LAB11591R	12047R
LAB12055R	12056R
LAB12059R	12060R
LAB12095R	12101R
LAB11225R	12199R
LAB12220R	12221R
LAB12279R	12280R
LAB12279R	12281R
LAB12279R	12282R
LAB12328R	12327R
LAB12494R	12378R
LAB12470R	12379R
LAB12415R	12416R
LABCLAMP	12428R
LABCLAMP	12429R
LABCLAMP	12430R
LABFHHV6	12431R
LAB12443R	12444R
LAB12471R	12472R
LAB12471R	12473R
LAB12471R	12474R
LAB12471R	12475R
LAB12471R	12476R
LAB12471R	12477R
LAB12471R	12478R
LAB12471R	12479R
LAB12471R	12480R
LAB12471R	12481R
LAB12471R	12482R
LAB12471R	12483R
LAB12471R	12484R
LAB12471R	12485R
LAB12471R	12486R
LAB12471R	12487R
LAB12471R	12488R
LAB12471R	12489R
LAB12471R	12490R
LAB12471R	12491R
LAB12471R	12492R
LAB12471R	12493R
LAB12512R	12513R
LAB12580R	12589R
LAB12581R	12590R
LAB12584R	12593R
LAB11098R	125OHD2
LAB11098R	125OHD2
LAB12643R	12642R
LABYUALA	12682R
LAB12581R	12699R
LAB12581R	12700R
LAB12581R	12701R
LAB12581R	12702R
LAB12581R	12703R
LAB12581R	12704R
LAB12581R	12705R
LAB12581R	12706R
LAB12581R	12707R
LAB12581R	12708R
LAB12581R	12709R
LAB12581R	12710R
LAB12761R	12757R
LABYCDTN	12769R
LABYCDTN	12770R
LABYCDTN	12771R
LAB12772R	12773R
LAB11572R	12782R
LAB12802R	12801R
LAB12817R	12828R
LAB12813R	12835R
LAB12845R	12843R
LAB12845R	12844R
LABY17OHP	17OHPROG
10290R	9035R
10290R	9036R
10295R	9099R
10350R	9342R
10355R	9361R
10355R	9367R
LAB12733R	A2A
LAB11028R	ACE
LABCACE	ACE
LABYCHRBC	ACHERBC
LAB11269R	ACRBIN
LAB11269R	ACRBLO
LAB11269R	ACRMOD
LABADPCRQ	ADPCR1
210993282	AFIBTAQRSM
210993282	AFLTAQRSMC
210993282	AFLTAZNRTC
LABCBCD	ALB
LABHEPAT	ALB
LABBCAA	ALCN
LABYUCD12	ALCOHOL
210993282	ALERT
LABCBCD	ALKP
LABHEPAT	ALKP
LABMALL2	ALL2
LABMALL3	ALL3
LABMALL2	ALLR2
LABMALL3	ALLR3
LABCBCD	ALT
LABHEPAT	ALT
LABAMAONC	AMA
LABBLC	AMP
LABBLC2	AMP
LABYUCD12	AMPHET
LABYAMPHB	AMPHOTERB
LABIMM1	ANAQNT
LABASCA	ASCA
LABASPR	ASPR
LABCBCD	AST
LABHEPAT	AST
210993282	ATACHTAQRS
LABBLC	ATM
LABBLC2	ATM
LABADIFFS	BAND
LABAFCT	BANDFLD
LABBFCT	BANDFLD
LABYUCD12	BARB
LABADIFF	BASO
LABCBCD	BASOAB
LABAFCT	BASOFLD
LABCBCD	BASOSYN
LABHBV	BCPMUT
POC23	BE
LABYUCD12	BENZO
LAB12866R	BHIGGT
LABBKDNA	BKD
LABBKVPC	BKQ
LABADIFF	BLASTS
LABYEPIAB	BMAB
LABBTHSQ	BSQMU
LABCBCD	BUN
LABC1INHF	C1INHF
LABC1Q	C1Q
LABFNKSEN	C3AB
LABFNKSEN	C3PER
PATH18	C48RAT
LABCBCD	CA
LABFABRO	CAIGG
LABFABRO	CAIGM
LABFABRO	CAINT
LABPCCH8	CAION
LAB11105R	CANDP
LABFDIFF	CCNT
LABCCP	CCPT
PATH18	CD19AB
PATH18	CD19PC
PATH18	CD4TOT
LABCDH1	CDH1IN
LABCDH1	CDH1MU
LABSNA	CENQNT
LABCFPT	CFPTR2
LABCFPT	CFPTR3
LABITCH	CHICK
LABLPD	CHOL
LABLPD	CHOL
LABLPD	CHOLHDL
LABLPD	CHOLHDL
LABCHON	CHONDS
LABCHON	CHONDX
LABCHON	CHONIN
LABCHON	CHONMD
LABCHON	CHONMT
LABCHON	CHONRS
LABBLC	CIP
LABBLC2	CIP
LABCBCD	CL
LABUA	CLNTST
LABUAPRN	CLNTST
LABCLOMIP	CLOMI
LABBMTP	CMGQNT
LABBMTP	CMMQNT
LABDCMVAB	CMVAB1
LABCBCD	CO2
LABYUCD12	COCAINE
LAB11123R	COCC
LAB11125R	COCI
LABITCH	CORNY
LABCEPLUS	CPLUS1
LABCBCD	CR
LABPCCH8	CR
POC17	CR
LABBLC	CRO
LABBLC2	CRO
LABCR	CRTNR
LABCLAMP	CTIGA
LABCLAMP	CTIGG
LABCLAMP	CTIGM
LABBLC	CTN
LABBLC2	CTN
LABBLC	CTX
LABBLC2	CTX
LABIDWEE	CULT
LABSHSV	CULT
LABVCULU	CULT
LABBLC	CZ
LABBLC2	CZ
LABMYD88	D88DI
LABMYD88	D88DX
LABMYD88	D88IN
LABMYD88	D88MD
LABMYD88	D88ME
LABMYD88	D88RE
LABMYD88	D88RF
LABHEPAT	DBIL
210993280	DEVTYPE
210993281	DEVTYPE
LABTBP87	DI
LABTBP88	DI
LABTBP89	DI
LABTBP90	DI
LABTBP91	DI
LABTBP92	DI
LABTBP93	DI
LABCLOMIP	DMCLOM
LABDNAISO	DNADAT
LABYGDA	DRUGSCRNFLD
LABDVEADV	DVE
LABDVEP1	DVE
LABDVERTV	DVE
LABEBPCRQ	EBV
LABFABRO	EEIGG
LABFABRO	EEIGM
LABFABRO	EEINT
LABITCH	EGGW
LABRBCENZ	ENO
LABCBCD	EOSAB
LABCBCD	EOSFLD
LABSTPOLY	EOSSTL
230986580	ERYTHREMA
LABYESTRN	ESTRONE
LAB11034R	ETHSUX
LABAFCT	FCMT
LABAFCT	FCOLOR
LABBLC	FEP
LABBLC2	FEP
LABEXCHTX	FFP
LABFASAB	FHAB2
LABITCH	FISH
LABAFCT	FLDTYP
LABAFCT	FMETA
LABFBCRQT	FP190
LABFT1517	17) PML/RAR, FLUID"
LABAFCT	FPMN
LABBFCT	FPMN
LABAFCT	FRLYM
210993283	FSTVTTDETD
210993283	FSTVTTZNSC
210993284	FSTVTTZNSC
LABFT1517	17) PML/RAR, FLUID"
LABFT1517	17) PML/RAR, FLUID"
LABFT1517	17) PML/RAR, FLUID"
LABFT1517	17) PML/RAR, FLUID"
LABFT1517	17) PML/RAR, FLUID"
LABFT1517	17) PML/RAR, FLUID"
LABFT1517	17) PML/RAR, FLUID"
LABAFCT	FTURB
LABBLC	FURI
LABBLC2	FURI
LABGDMTOL	GDM1
LABGDMTOL	GDM2
LABGDMTOL	GDMINT
LABGHBUR	GHBURN
LABOGTT	GLT1
LABOGTT	GLT2
LABCBCD	GLU
LABPCCH8	GLU
LABUGLT	GLUEX
LABGDMTOL	GLUF
LABUGLT	GLUURN
LABBLC	GM
LABBLC2	GM
LABRBCENZ	GPILS
LABVP5	HAGINT
LABVP5	HAGR
LABCBCS	HAIRY
LABVP5	HATINT
LABVP5	HATR
LABDHBAG	HBAG1
LABBMTP	HBCAB
LABDGHBP	HBCAB
LABHBCT	HBCAB
LABDHBCAB	HBCAB1
LABDGHBP	HBCABIGM
LAB11107R	HBEAG
LABHBSQT	HBSAB
LABDGHBP	HBSAB
LABHBSQL	HBSAB
LABHBSQT	HBSABQUAL
LABBMTP	HBSAG
LABDGHBP	HBSAG
LABHBSAG	HBSAG
LABDGHBP	HBSAIN
LABDGHBP	HBSAQL
LABDGHBP	HBSAQT
LABVP5	HBSINT
LABVP5	HBSR
LABVP5	HBTINT
LABVP5	HBTR
LABHCVGE	HCGG
POC23	HCO3V
LABPCCH8	HCT
LABCBCD	HCT
LABVP5	HCVI
LABVP5	HCVR
LABLPD	HDL
LABLPD	HDL
LABHDLGGE	HDLGE
LABBMTP	HEPAAB
LABBMTP	HEPCAB
LABCR	HGB
LABCBCD	HGB
LABPCCH8	HGB
POC32	HGB
INACTIVE 1	HHV6CP
INACTIVE 1	HHV6DN
INACTIVE 1	HHV6LO
INACTIVE 1	HHV6SP
INACTIVE 1	HHV6TI
LABHIVA2	HIV2
LABDHIVAB	HIVAB1
LABYUHOMO	HMCYURN
LABHBV	HPEM
LABHBV	HPSOL
LABHPVHRT	HPTI
LABHPVHRT	HPV
LABVP5	HQLINT
LABVP5	HQLR
LABHSP70	HSP70T
LABHBV	HSPOL
LABHIVA2	HTL2
LABMALL2	I2
LABMALL3	I3
LABIBDDI	IBDDR
LABHEPAT	IBIL
210993282	ICDBRAVPCD
210993282	ICDBRAVSND
210993282	ICDBRTRKRT
210993283	ICDBRVVDEL
210993282	ICDDTATFIB
210993282	ICDDTATPAT
210993282	ICDDTATRFL
210993282	ICDDTPACAT
210993282	ICDDTSKAAT
210993282	ICDDTSKDAT
210993283	ICDEVALCOM
210993282	ICDTLIMPAT
210993282	ICDTLIMPLV
LABITCH	IGEFA
LABBLC	IMP
LABBLC2	IMP
210993280	IMPDATE
210993281	IMPDATE
EXTINRM	INR
LABPCINR	INR
LABBCAA	ISOLEU
LABITCH	ITINT
LABPCCH8	K
LABCBCD	K
LABPETSIN	L0ACTH
LABPETSIN	L10ACT
LABPETSIN	L15ACT
LABPETSIN	L3ACTH
LABPETSIN	L5ACTH
LABLAC	LAC
LABCR	LDH
LABLPD	LDL
LABLPD	LDL
LABLPD	LDL
LABLEGS	LEG1
LABLEGS	LEG2
LABBCAA	LEUCINE
LABBLC	LEV
LABBLC2	LEV
LABPETSIN	LM5ACT
LAB12814R	LTROIN
210993280	LVBRPACA
210993282	LVBRPACA
210993280	LVBRPACW
210993282	LVBRPACW
210993280	LVBRSENA
210993282	LVBRSENA
210993282	LVBRSENP
210993282	LVBRSENR
ECH15	LVEF
ECH48	LVEF
210993280	LVTHRAMP
210993280	LVTHRDUR
210993289	LVTHRSENM
210993289	LVTHRSENPO
LABADIFFS	LYM
LABCBCD	LYMAB
LABFNKSEN	LYMAB
LABAFCT	LYMFLD
LABYCMBP	MBPCSF
LABMEAIGG	ME
LABHMET	MER
LABBLC	MER
LABBLC2	MER
LABYUMERC	MERURN
LABYUCD12	METHADONE
210993280	MFR
210993281	MFR
LABYUCLAX	MG
LABYFMG	MGFLD
LABITCH	MIL
230986580	MMIND
210993280	MOD
210993281	MOD
LABAFCT	MONFLD
LABADIFFS	MONO
LABCBCD	MONOA
LABCBCD	MONOPHAGE
LABMPSQNT	MPS
LABMPSTLC	MPSTLC
LABBLC	MTYP
LABBLC2	MTYP
LABPCCH8	NA
LABCBCD	NA
LABYPA	NAPA
LABND816V	ND81DI
LABND816V	ND81DX
LABND816V	ND81MD
LABND816V	ND81ME
LABND816V	ND81RE
LABND816V	ND81RF
LABND816V	ND81SO
LABADIFFS	NEUT
LABCBCD	NEUTAB
LABYNOB	NEUTOXB
LABCBCD	NEUTRA
LABLPD	NHDL
LABLPD	NHDL
LABRBCENZ	NPHOS
LABNSF3B1	NSF3DI
LABNSF3B1	NSF3DX
LABNSF3B1	NSF3IN
LABNSF3B1	NSF3MD
LABNSF3B1	NSF3ME
LABNSF3B1	NSF3RE
LABNSF3B1	NSF3RF
LABNSF3B1	NSF3SP
LABITCH	NUTTY
LABITCH	OAT
LABYUCD12	OPIATE
LABITCH	ORAN
LABFLDC	ORG
LABYOSTEO	OSTEOC
LABPETSIN	P0ACTH
LABPETSIN	P10ACT
LABPETSIN	P15ACT
LABPETSIN	P3ACTH
LABPETSIN	P5ACTH
LABPALL	PA
LABPAI1AG	PAI1G
LABPALL	PAL1
LABPALL	PAL2
LABPALL	PAL3
LABPALL	PAL4
LABPARAG	PARAG1
LABPBGD	PBGD
LABPCCH8	PCAGP
LABPCCH8	PCBUN
LABPCCH8	PCCL
LABPCCH8	PCCOM
POC23	PCO2SO
POC23	PCO2V
CRP332	PDF
IMG11BXM1	PDF
IMG11IA	PDF
IMG11IABP	PDF
IMG11RLCA	PDF
IMG12IA	PDF
IMG13VA	PDF
IMG1ATH	PDF
IMG1PTCS	PDF
IMG2EX	PDF
PFT43	PDF
PFT45	PDF
PFT53	PDF
LABITCH	PEAN
POC23	PH
LABPHATYR	PHALN
LAB11138R	PHENO
POC12	PHGAST
230986580	PHLOC
LABYUCLAX	PHOS
LABDVEPI1	PI1
LABDVEPI1	PI1IP
LABDVEPI1	PI1SP
LABDVEPI2	PI2
LABDVEPI2	PI2IP
LABDVEPI2	PI2SP
LABDVEPI3	PI3
LABDVEPI3	PI3IP
LABDVEPI3	PI3SP
LABRBCENZ	PKLS
LABCR	PLT
LABPANPLT	PLT
LABCBCD	PLT
LABFENTP	PLV1
LABFENTP	PLV2
LABFENTP	PLV3
LABPETSIN	PM5ACT
210993280	PMCOMMENT
210993280	PMLVLDBIIM
POC14	PNAB1
LABCLAMP	PNIGA
LABCLAMP	PNIGG
LABCLAMP	PNIGM
LABPOLYSP	POLYSP
LABSTPOLY	POLYST
POC14	PPD100
POC14	PPDINT
POC6	PPDINT
LABYUPPP	PPPCOM
LABADIFF	PRMY
LABTBP100	PRO
LABTBP95	PRO
LABTBP96	PRO
LABTBP97	PRO
LABTBP98	PRO
LABTBP99	PRO
LABYUCD12	PROPOX
LABCLAMP	PSIGA
LABCLAMP	PSIGG
LABCLAMP	PSIGM
LABADIFF	PSREV
LABRBCMOR	PSREV
EXTINRM	PT
LABPCINR	PTT
LABYQUIN	QUINIDINE
LABPETSIN	R0ACTH
LABPETSIN	R10ACT
LABPETSIN	R15ACT
LABPETSIN	R3ACTH
LABPETSIN	R5ACTH
210993282	RABRPACA
210993282	RABRPACW
210993282	RABRSENA
210993279	RABRSENR
210993282	RABRSENR
210993282	RATHRAMP
210993282	RATHRDUR
210993282	RATHRSENMP
210993282	RATHRSPOL
LABAFCT	RBCFLD
LABCBCD	RBCHP
LABEXCHTX	RBCSTA
LABURED	REDSUBURN
LAB11092R	RENIN
LABIMM2	RHFT
LABRHTYP	RHTYP
10010R	RINFO
10120R	RINFO
10165R	RINFO
10225R	RINFO
10280R	RINFO
10285R	RINFO
10297R	RINFO
LABPETSIN	RM5ACT
LABDRPR	RPR1
LABDVEADV	RPT
LABDVEP1	RPT
LABDVERTV	RPT
LABIDWEE	RPT
LABSHSV	RPT
LABVCULU	RPT
LABCD3B	RTFDA1
LABRUBM	RUBM1
LABYRUBM	RUBM1
LABBLC	SAMP
LABBLC2	SAMP
LAB11093R	SCL70
LABDVEADV	SDES
LABDVEP1	SDES
LABDVERTV	SDES
LABIDWEE	SDES
LABSHSV	SDES
LABVCULU	SDES
LABHPVHRT	SDES6
210993280	SERNUM
210993281	SERNUM
LABSF3B1	SF3DI
LABSF3B1	SF3DX
LABSF3B1	SF3IN
LABSF3B1	SF3MD
LABSF3B1	SF3ME
LABSF3B1	SF3RE
LABSF3B1	SF3RF
LABITCH	SHRIM
LABTBP100	SI
LABTBP95	SI
LABTBP96	SI
LABTBP97	SI
LABTBP98	SI
LABTBP99	SI
210993283	SLWVTTAZNS
LABSNP	SNPRR
LABSYDIFF	SNRBC
LABADPCRQ	SOUR10
LABBKVPC	SOURC6
LABBKDNA	SOURC7
LABITCH	SOY
LABPETSIN	SPAC1
LABPETSIN	SPAC2
LABPETSIN	SPAC3
LABPETSIN	SPAC4
LABPETSIN	SPAC5
LABAS4I	SPEXP
LABTBP45	SPEXP
LABTBP46	SPEXP
LABTBP47	SPEXP
LABTBP48	SPEXP
LABTBP49	SPEXP
LABTBP50	SPEXP
LABTBP51	SPEXP
LABTBP52	SPEXP
POC39	SPG
LABDVEADV	SREQ
LABDVEP1	SREQ
LABDVERTV	SREQ
LABIDWEE	SREQ
LABSHSV	SREQ
LABVCULU	SREQ
LABSYDIFF	SRLYM
LABFABRO	STIGG
LABFABRO	STIGM
LABFABRO	STINT
LABBLC	SXT
LABBLC2	SXT
LABCBCD	SYNLYMPH
POC5	T11DX
LABYTBG	T4BG
LABTBCR	TBCRCT
LABTBCR	TBCRDR
LABTBCR	TBCRDS
LABTBCR	TBCRES
LABTBCR	TBCRMT
LABTBCR	TBCRPM
LABTBCR	TBCRTS
LABCBCD	TBIL
LABHEPAT	TBIL
PATH18	TCD4AB
LABCLOMIP	TCLOAM
LABPCCH8	TCO2A
LABLPD	TGL
LABLPD	TGL
POC24	TNI
LABTOBUNL	TOBRASDD
LABTOBUNL	TOBUN2
LABTOBUNL	TOBUN3
LABTOBUNL	TOBUN4
LABITCH	TOM
INACTIVE 4	TOXDES
LABTOXGM	TOXDES
LABTOXGMR	TOXDES
INACTIVE 4	TOXGQL
LABTOXGM	TOXGQL
LABTOXGMR	TOXGQL
LABTOXOPR	TOXIGR
LABTOXOPR	TOXIMR
INACTIVE 4	TOXMQL
LABTOXGM	TOXMQL
LABTOXGMR	TOXMQL
LABTOXIG	TOXO
LAB11122R	TOXOM
LABTRAZO	TRAZO
LAB11097R	TSIG
LABCOXBAB	TYB1
LABFENTP	TYB1
LABCOXBAB	TYB2
LABFENTP	TYB2
LABCOXBAB	TYB3
LABFENTP	TYB3
LABCOXBAB	TYB4
LABFENTP	TYB4
LABCOXBAB	TYB5
LABFENTP	TYB5
LABCOXBAB	TYB6
LABFENTP	TYB6
LABFENTP	TYP10
LABFENTP	TYP16
LABFENTP	TYP2
LABFENTP	TYP4
LABFENTP	TYP7
LABFENTP	TYP9
LABFENTP	TYPE11
LABFENTP	TYPE30
